cust_id,segment,industry,region,facility_type,ead,rating_internal,leverage_ratio,interest_cover,ebitda_margin,years_in_business,past_due_12m,restructuring_flag,collateral_coverage,default_flag,dpd_band,dpd_points
9168,SmallCorp,Construction,Asia,Revolver,3463188,5,1.8,5.28,14.8,3,0,0,0.73,0,Clean Behaviour,35
9169,SmallCorp,Manufacturing,Asia,Overdraft,2074755,8,2.85,3.85,21,12,2,0,0.85,0,Mild Deterioration,55
9170,SmallCorp,Services,Europe,Revolver,786846,7,2.33,0.97,16,16,1,0,0.46,0,Mild Deterioration,55
9171,MidCorp,Manufacturing,GCC,TradeFinance,15799932,9,3.41,3.49,25.2,7,3,0,0.98,0,Mild Deterioration,55
9172,LargeCorp,Energy,GCC,TermLoan,35674528,5,1.37,0.78,25,14,0,0,0.59,0,Clean Behaviour,35
9173,SmallCorp,Services,GCC,TermLoan,2744467,6,1.01,4.32,12.8,2,1,0,0.7,0,Mild Deterioration,55
9174,SmallCorp,Transport,Europe,Revolver,1321550,5,1.94,2.05,12.3,12,0,0,0.74,0,Clean Behaviour,35
9175,LargeCorp,Energy,GCC,Overdraft,37212446,5,2.73,4.95,18.9,13,0,0,0.97,0,Clean Behaviour,35
9176,LargeCorp,Construction,Africa,Overdraft,49551521,4,2.01,3.67,17,1,0,0,0.82,0,Clean Behaviour,35
9177,SmallCorp,Construction,Asia,TermLoan,4943023,4,2.81,5.65,22,8,0,0,1.06,0,Clean Behaviour,35
9178,SmallCorp,Services,Europe,Overdraft,776290,8,3.75,4.44,5.7,16,3,0,0.49,0,Mild Deterioration,55
9179,SmallCorp,Services,Asia,TermLoan,1371251,5,1.83,1.47,25.3,12,0,0,0.82,0,Clean Behaviour,35
9180,MidCorp,Manufacturing,GCC,Revolver,3516328,5,0.62,5.12,16.9,20,0,0,0.91,0,Clean Behaviour,35
9181,MidCorp,Manufacturing,GCC,TermLoan,7135745,9,2.89,5.38,16.8,14,4,0,0.66,0,Mild Deterioration,55
9182,SmallCorp,Services,Africa,Overdraft,856176,4,2.55,3.83,23.3,8,1,0,0.86,0,Mild Deterioration,55
9183,MidCorp,Construction,Europe,TermLoan,7730214,5,2.57,1.7,17.9,4,0,0,0.88,0,Clean Behaviour,35
9184,MidCorp,Manufacturing,Europe,TradeFinance,24109245,2,1.53,3.6,18.8,12,0,0,0.91,0,Clean Behaviour,35
9185,LargeCorp,Manufacturing,Europe,TermLoan,39136209,7,2.65,3.77,26.3,5,1,0,0.65,0,Mild Deterioration,55
9186,MidCorp,Construction,GCC,Overdraft,8834200,7,2.51,0.88,20.8,5,1,0,0.63,0,Mild Deterioration,55
9187,SmallCorp,Retail,Asia,TradeFinance,756884,2,1.74,8.92,17.4,13,0,0,0.96,0,Clean Behaviour,35
9188,SmallCorp,Services,Europe,TermLoan,1514439,5,2.02,2.29,17.8,15,0,0,0.91,0,Clean Behaviour,35
9189,MidCorp,Retail,GCC,TermLoan,3579364,8,1.54,2.15,15.7,13,2,0,0.58,0,Mild Deterioration,55
9190,MidCorp,Manufacturing,GCC,TermLoan,7334310,5,2.14,3.06,30.9,10,0,0,0.86,0,Clean Behaviour,35
9191,MidCorp,Construction,GCC,TermLoan,7123769,6,1.88,2.84,18.6,10,0,0,0.96,0,Clean Behaviour,35
9192,SmallCorp,Construction,Asia,Revolver,1662072,4,1.41,2.1,28.3,10,0,0,0.61,0,Clean Behaviour,35
9193,LargeCorp,Energy,Asia,Revolver,52294964,7,2.06,0.45,13.6,14,1,0,0.79,0,Mild Deterioration,55
9194,LargeCorp,Construction,GCC,TermLoan,55798210,3,2.15,3.73,22,16,0,0,0.71,0,Clean Behaviour,35
9195,SmallCorp,Services,GCC,TermLoan,905659,1,0.76,4.8,12.7,3,0,0,0.86,0,Clean Behaviour,35
9196,MidCorp,Transport,Asia,TermLoan,12318186,6,1.3,3.02,30.4,16,0,0,0.58,0,Clean Behaviour,35
9197,SmallCorp,Construction,GCC,TermLoan,974585,4,2.34,5.52,16.8,3,0,0,1,0,Clean Behaviour,35
9198,SmallCorp,Transport,GCC,TermLoan,3068944,5,2.76,2.43,18.5,12,0,0,0.71,1,Clean Behaviour,35
9199,SmallCorp,Construction,GCC,TermLoan,1065821,6,1.72,5.18,21.2,11,0,0,0.84,0,Clean Behaviour,35
9200,MidCorp,Transport,Africa,TermLoan,6510118,8,2.69,0.62,4.3,13,2,0,0.74,0,Mild Deterioration,55
9201,MidCorp,Manufacturing,Asia,Overdraft,2678686,3,2.86,5.18,20.2,16,1,0,0.47,0,Mild Deterioration,55
9202,SmallCorp,Energy,Europe,Overdraft,1762071,5,2.42,4.36,18.8,12,0,0,0.49,0,Clean Behaviour,35
9203,SmallCorp,Construction,Asia,TermLoan,1180975,5,1.78,3.22,23.1,20,0,0,1.06,0,Clean Behaviour,35
9204,SmallCorp,Energy,GCC,TermLoan,465174,6,2.88,1.84,12.7,13,0,0,0.82,1,Clean Behaviour,35
9205,MidCorp,Retail,GCC,TermLoan,5413284,6,0.5,4.74,22.6,10,1,0,0.75,0,Mild Deterioration,55
9206,MidCorp,Energy,GCC,TermLoan,14124787,8,4.37,4.41,11,16,4,0,0.88,0,Mild Deterioration,55
9207,SmallCorp,Construction,Europe,TermLoan,2339186,5,1.21,2.34,19.9,12,1,0,0.62,1,Mild Deterioration,55
9208,SmallCorp,Construction,GCC,Revolver,1189398,8,3.13,2.18,17.7,9,3,0,0.53,0,Mild Deterioration,55
9209,SmallCorp,Services,Europe,TradeFinance,1087208,9,2.85,2.61,12.1,18,3,0,0.59,0,Mild Deterioration,55
9210,SmallCorp,Energy,Asia,Revolver,1401076,6,0.86,3.92,15.8,12,0,0,0.5,0,Clean Behaviour,35
9211,SmallCorp,Energy,GCC,Overdraft,3667637,1,0.83,5.56,26.7,10,0,0,0.75,0,Clean Behaviour,35
9212,LargeCorp,Services,GCC,TermLoan,20027999,7,1.69,2.52,21.8,12,1,0,0.8,0,Mild Deterioration,55
9213,SmallCorp,Construction,Europe,Revolver,913374,5,0.99,1,14.1,11,1,0,0.83,0,Mild Deterioration,55
9214,MidCorp,Energy,Asia,TradeFinance,7310430,6,1.76,0.1,15.4,7,0,0,0.72,0,Clean Behaviour,35
9215,MidCorp,Transport,Asia,Overdraft,17702011,3,1.14,3.85,18.4,8,0,0,0.85,0,Clean Behaviour,35
9216,LargeCorp,Manufacturing,Asia,TradeFinance,167281909,6,1.53,3.67,15.7,11,0,0,0.84,0,Clean Behaviour,35
9217,LargeCorp,Manufacturing,Asia,Overdraft,17935114,5,3.67,3.18,12.8,8,0,0,0.38,0,Clean Behaviour,35
9218,LargeCorp,Services,Africa,TermLoan,39956719,3,1.22,4.76,24.3,13,0,0,0.85,0,Clean Behaviour,35
9219,MidCorp,Services,Europe,Revolver,6787445,7,1.88,4.85,17,15,2,0,0.55,0,Mild Deterioration,55
9220,SmallCorp,Services,Europe,TradeFinance,900853,7,1.6,1.15,15.2,9,1,0,0.82,0,Mild Deterioration,55
9221,SmallCorp,Construction,GCC,TradeFinance,1838356,5,1.68,5.42,21.1,13,0,0,0.85,0,Clean Behaviour,35
9222,MidCorp,Services,GCC,Overdraft,17914442,9,1.38,4.01,12.2,16,3,0,0.6,0,Mild Deterioration,55
9223,MidCorp,Services,Europe,TermLoan,6503495,7,2.23,2.29,13.5,16,1,0,0.75,0,Mild Deterioration,55
9224,LargeCorp,Services,Africa,TermLoan,35713835,7,2.6,2.26,19.9,3,1,0,0.9,0,Mild Deterioration,55
9225,SmallCorp,Energy,Asia,Revolver,1518956,3,1.43,5.87,35.6,17,0,0,1.17,0,Clean Behaviour,35
9226,MidCorp,Retail,Asia,TermLoan,8962190,7,2.24,5.75,16.2,18,1,0,0.67,0,Mild Deterioration,55
9227,SmallCorp,Manufacturing,Africa,Revolver,1743695,5,2.12,5.21,14.3,11,0,0,0.72,1,Clean Behaviour,35
9228,LargeCorp,Manufacturing,Africa,TermLoan,29750557,8,3.89,1.67,12.6,8,2,0,0.87,0,Mild Deterioration,55
9229,SmallCorp,Manufacturing,Asia,Overdraft,529604,7,2.44,4.43,22.8,15,2,0,0.61,0,Mild Deterioration,55
9230,SmallCorp,Manufacturing,GCC,TermLoan,581835,6,0.68,4.05,15.2,8,1,0,0.96,0,Mild Deterioration,55
9231,LargeCorp,Transport,GCC,Overdraft,40141131,8,0.2,2.77,19.7,6,2,0,0.65,0,Mild Deterioration,55
9232,SmallCorp,Manufacturing,Asia,Overdraft,1402443,5,2.03,1.64,15.4,21,1,0,0.6,0,Mild Deterioration,55
9233,LargeCorp,Services,GCC,Revolver,27183685,1,0.2,5.94,19.2,9,0,0,0.95,0,Clean Behaviour,35
9234,SmallCorp,Services,GCC,Overdraft,4581891,5,2.24,7.65,20,23,0,0,0.97,0,Clean Behaviour,35
9235,MidCorp,Transport,Africa,Revolver,7471069,9,2.92,3.91,5.2,6,3,0,0.68,0,Mild Deterioration,55
9236,SmallCorp,Services,Asia,Overdraft,1574174,5,1.63,3.3,14.7,22,0,0,0.56,0,Clean Behaviour,35
9237,MidCorp,Construction,Asia,TradeFinance,10307849,6,2.37,6.89,21.6,1,1,0,0.48,0,Mild Deterioration,55
9238,SmallCorp,Retail,Asia,Overdraft,1232123,4,1.78,4.22,16.5,17,0,0,0.94,0,Clean Behaviour,35
9239,LargeCorp,Manufacturing,GCC,Revolver,19796064,6,1.79,3.3,30.4,9,0,1,0.79,1,Restructured Account,95
9240,LargeCorp,Retail,Asia,Overdraft,38184226,5,2.14,3.53,13.3,21,0,0,0.79,0,Clean Behaviour,35
9241,MidCorp,Energy,Africa,TradeFinance,11923329,4,1.28,6.9,22.8,9,0,0,0.52,0,Clean Behaviour,35
9242,LargeCorp,Manufacturing,GCC,Revolver,56949369,7,1.68,2.87,15.9,1,2,0,0.76,0,Mild Deterioration,55
9243,SmallCorp,Energy,GCC,TermLoan,701768,1,1.3,7.15,33.4,10,0,0,0.7,0,Clean Behaviour,35
9244,SmallCorp,Transport,Europe,TradeFinance,1223593,5,1.88,5.39,10,14,0,0,0.84,0,Clean Behaviour,35
9245,SmallCorp,Services,Asia,Overdraft,2947812,4,2.47,4.93,25.5,24,2,0,0.55,0,Mild Deterioration,55
9246,MidCorp,Manufacturing,GCC,Overdraft,11107897,3,2.7,5.27,24.6,17,0,0,0.62,0,Clean Behaviour,35
9247,SmallCorp,Energy,GCC,Revolver,2408713,3,1.62,4.76,28,13,1,0,0.75,0,Mild Deterioration,55
9248,MidCorp,Services,GCC,Revolver,8869262,6,1.82,6.12,17.9,15,1,0,0.58,0,Mild Deterioration,55
9249,MidCorp,Manufacturing,Europe,TermLoan,9894741,6,2.35,3.89,12.2,20,1,0,0.8,0,Mild Deterioration,55
9250,MidCorp,Retail,GCC,Revolver,19449708,5,2.85,2.35,20.8,20,0,0,0.8,0,Clean Behaviour,35
9251,MidCorp,Manufacturing,GCC,TradeFinance,10612177,6,2.29,2.84,16.6,11,1,0,0.97,0,Mild Deterioration,55
9252,SmallCorp,Services,Europe,TermLoan,1458665,10,2.36,3.81,7.2,12,4,0,0.79,0,Mild Deterioration,55
9253,MidCorp,Construction,GCC,TermLoan,5886919,4,2.13,4.27,24,14,0,0,0.73,0,Clean Behaviour,35
9254,SmallCorp,Services,Africa,TermLoan,2860791,7,2.06,4.9,11.2,11,1,0,0.75,1,Mild Deterioration,55
9255,SmallCorp,Construction,GCC,Revolver,1174911,8,1.56,1.17,12,18,2,0,0.86,0,Mild Deterioration,55
9256,LargeCorp,Construction,Europe,Revolver,67784802,4,1.11,4.06,9.7,3,0,0,0.62,0,Clean Behaviour,35
9257,SmallCorp,Manufacturing,GCC,Overdraft,3076160,7,2.43,1.41,11.4,15,1,1,0.58,1,Restructured Account,95
9258,SmallCorp,Transport,Europe,TermLoan,654216,6,2.92,5.15,16.5,12,0,0,0.56,0,Clean Behaviour,35
9259,MidCorp,Construction,GCC,Revolver,8151385,7,1.28,5.2,26.6,19,1,0,0.56,0,Mild Deterioration,55
9260,SmallCorp,Energy,Europe,Overdraft,1008899,4,1.81,3.2,24.7,19,0,0,0.46,0,Clean Behaviour,35
9261,SmallCorp,Energy,Europe,TradeFinance,1164919,6,1.61,4.41,28,8,0,0,0.75,0,Clean Behaviour,35
9262,SmallCorp,Transport,Africa,TradeFinance,998198,5,2.19,4.53,16,11,0,0,0.57,0,Clean Behaviour,35
9263,LargeCorp,Manufacturing,Europe,TermLoan,45343420,2,1.35,5.91,19,11,0,0,1.03,0,Clean Behaviour,35
9264,LargeCorp,Construction,Europe,TermLoan,64011980,6,2.11,5.03,15.7,15,0,0,0.71,0,Clean Behaviour,35
9265,SmallCorp,Construction,Europe,TermLoan,1487783,3,2.62,6.2,24.9,12,0,0,0.92,0,Clean Behaviour,35
9266,MidCorp,Services,Europe,Overdraft,10799398,7,2.63,4.63,25.1,2,1,0,0.5,0,Mild Deterioration,55
9267,LargeCorp,Transport,GCC,Revolver,24292898,6,2.37,4.35,18.8,16,0,0,0.75,0,Clean Behaviour,35
9268,MidCorp,Services,GCC,TermLoan,8979092,6,1.94,2.89,21.1,16,0,0,0.69,0,Clean Behaviour,35
9269,SmallCorp,Manufacturing,Africa,TradeFinance,2370170,6,1.49,4.98,17.4,32,0,0,0.43,0,Clean Behaviour,35
9270,SmallCorp,Construction,GCC,TermLoan,1693540,6,2.92,3.49,22.7,6,0,0,1.06,0,Clean Behaviour,35
9271,MidCorp,Manufacturing,GCC,Overdraft,6575599,3,2.41,4.67,18.7,14,0,0,0.79,0,Clean Behaviour,35
9272,MidCorp,Manufacturing,GCC,Revolver,10748667,3,1.5,9.71,7.8,22,1,0,1,0,Mild Deterioration,55
9273,LargeCorp,Transport,Asia,TradeFinance,71429538,9,3.31,3.44,19.8,17,3,0,0.74,0,Mild Deterioration,55
9274,MidCorp,Retail,GCC,Revolver,9558386,6,2.05,3.33,13.2,10,0,0,0.78,0,Clean Behaviour,35
9275,MidCorp,Transport,GCC,TermLoan,7024225,7,2.11,2.78,14.7,18,1,0,0.27,0,Mild Deterioration,55
9276,MidCorp,Services,Africa,TermLoan,11342460,8,2.76,3.62,14,3,2,0,0.57,0,Mild Deterioration,55
9277,SmallCorp,Services,Asia,Overdraft,866058,6,1.41,4.07,28.1,17,0,0,1,0,Clean Behaviour,35
9278,LargeCorp,Retail,Asia,Revolver,41514564,7,2.03,0.1,15.6,11,1,0,0.78,0,Mild Deterioration,55
9279,LargeCorp,Construction,GCC,TermLoan,88447070,7,1.88,3.53,11.4,12,1,0,0.83,0,Mild Deterioration,55
9280,LargeCorp,Services,Africa,TermLoan,57744941,5,2.15,0.1,11.4,10,0,0,0.57,1,Clean Behaviour,35
9281,SmallCorp,Construction,GCC,Overdraft,434622,3,0.74,6.84,18.2,13,0,0,0.91,0,Clean Behaviour,35
9282,MidCorp,Construction,Europe,Revolver,7062594,5,1.96,4.01,24.6,17,1,0,0.87,0,Mild Deterioration,55
9283,MidCorp,Manufacturing,GCC,TermLoan,12007642,8,2.33,2.11,26.2,17,2,1,0.89,0,Restructured Account,95
9284,SmallCorp,Energy,GCC,Revolver,734412,4,1.19,5.89,25,18,0,0,1,0,Clean Behaviour,35
9285,SmallCorp,Manufacturing,Asia,TermLoan,753052,8,2.93,4.38,23.8,26,2,0,0.98,0,Mild Deterioration,55
9286,SmallCorp,Construction,GCC,TermLoan,2723356,7,3.17,1.02,24.2,11,1,0,0.73,1,Mild Deterioration,55
9287,SmallCorp,Transport,Europe,Overdraft,4012775,4,1.9,1.47,28.3,20,0,0,0.7,0,Clean Behaviour,35
9288,LargeCorp,Energy,GCC,TermLoan,29472969,8,1.63,0.58,15,15,2,0,0.41,0,Mild Deterioration,55
9289,SmallCorp,Transport,Asia,TermLoan,1563949,3,1.46,4.36,18.2,11,0,0,0.68,0,Clean Behaviour,35
9290,LargeCorp,Energy,Asia,TermLoan,18258106,5,1.61,4.88,15.5,1,1,0,0.94,0,Mild Deterioration,55
9291,MidCorp,Transport,Europe,TermLoan,2617496,1,2.29,5.45,21.4,12,0,0,0.9,0,Clean Behaviour,35
9292,MidCorp,Transport,GCC,TermLoan,7388693,8,3.36,0.52,15.2,20,2,0,0.84,0,Mild Deterioration,55
9293,SmallCorp,Retail,Asia,TradeFinance,1836206,3,0.67,4.31,7.4,13,0,0,0.8,0,Clean Behaviour,35
9294,SmallCorp,Construction,GCC,TermLoan,1663541,6,2.97,4.4,20.8,17,1,0,0.48,0,Mild Deterioration,55
9295,SmallCorp,Construction,GCC,Overdraft,909877,2,1.03,7.03,24.9,15,0,0,0.82,0,Clean Behaviour,35
9296,SmallCorp,Construction,Europe,Revolver,1401419,6,1.85,5.37,18.5,11,0,0,0.99,0,Clean Behaviour,35
9297,LargeCorp,Services,GCC,Revolver,68471623,5,1.64,4.23,18.5,18,0,0,0.79,0,Clean Behaviour,35
9298,SmallCorp,Services,Asia,TradeFinance,1438054,6,1.48,4.22,13.9,4,0,0,0.72,0,Clean Behaviour,35
9299,LargeCorp,Construction,GCC,Overdraft,63470204,2,1.94,5.11,19.7,16,0,0,0.88,0,Clean Behaviour,35
9300,SmallCorp,Transport,GCC,TermLoan,2116370,7,1.79,5.78,20.6,16,1,0,0.75,0,Mild Deterioration,55
9301,MidCorp,Services,Asia,TradeFinance,16181110,8,2.82,3.02,15.2,19,2,0,0.81,0,Mild Deterioration,55
9302,SmallCorp,Services,Asia,Revolver,1260163,4,1.63,2.15,11,9,1,0,0.88,0,Mild Deterioration,55
9303,LargeCorp,Construction,GCC,Overdraft,43780233,5,0.88,4.48,27,10,0,0,0.74,0,Clean Behaviour,35
9304,SmallCorp,Services,Asia,TermLoan,1740353,6,2.15,4.63,21.5,13,0,0,0.9,0,Clean Behaviour,35
9305,MidCorp,Construction,GCC,Revolver,2683116,6,0.77,3.22,31.7,19,0,0,0.86,0,Clean Behaviour,35
9306,SmallCorp,Manufacturing,GCC,TermLoan,1440993,7,1.7,1.27,25.9,7,1,0,0.89,1,Mild Deterioration,55
9307,SmallCorp,Manufacturing,Africa,TradeFinance,2181751,4,1.35,1.96,20.7,12,0,0,0.85,0,Clean Behaviour,35
9308,MidCorp,Retail,GCC,TermLoan,10587137,4,2.4,6.08,21.9,27,1,0,0.84,0,Mild Deterioration,55
9309,LargeCorp,Energy,GCC,TermLoan,32525556,5,2.29,1.76,21.1,8,0,0,0.67,1,Clean Behaviour,35
9310,SmallCorp,Services,Europe,TermLoan,1340805,4,2.04,6.12,14,13,0,0,0.79,0,Clean Behaviour,35
9311,SmallCorp,Services,Asia,Revolver,3789337,5,2.39,2.09,9.7,7,1,0,1.22,0,Mild Deterioration,55
9312,SmallCorp,Manufacturing,GCC,TermLoan,739463,6,1.99,2.35,9.5,13,1,0,0.91,0,Mild Deterioration,55
9313,LargeCorp,Services,GCC,TermLoan,67907594,10,2.6,3.74,15.4,11,4,0,0.42,1,Mild Deterioration,55
9314,LargeCorp,Retail,Africa,Overdraft,65367643,3,2.53,3.86,15,7,0,0,0.82,0,Clean Behaviour,35
9315,LargeCorp,Services,Europe,TermLoan,35901340,3,1.6,1.9,24.4,22,0,0,0.7,0,Clean Behaviour,35
9316,MidCorp,Manufacturing,GCC,Overdraft,7380238,6,2.24,3.42,21.7,4,0,0,0.56,0,Clean Behaviour,35
9317,MidCorp,Transport,Europe,TermLoan,7700759,7,3.28,1.84,8.4,15,2,0,0.83,0,Mild Deterioration,55
9318,SmallCorp,Energy,GCC,TradeFinance,1325628,7,2.75,3.1,12.6,8,2,0,0.84,0,Mild Deterioration,55
9319,LargeCorp,Manufacturing,Europe,TermLoan,71006941,7,1.92,5.39,16.9,13,1,0,0.74,0,Mild Deterioration,55
9320,SmallCorp,Retail,Africa,TermLoan,857006,5,1.46,3.77,21.3,10,0,0,0.87,0,Clean Behaviour,35
9321,MidCorp,Energy,GCC,Overdraft,4791266,4,1.83,5.86,18.3,4,0,0,0.56,0,Clean Behaviour,35
9322,MidCorp,Services,GCC,TermLoan,19812464,6,2.09,3.11,22.5,16,0,0,0.61,0,Clean Behaviour,35
9323,MidCorp,Services,Asia,TermLoan,5470636,4,0.98,4.49,19.2,16,0,0,0.78,0,Clean Behaviour,35
9324,SmallCorp,Construction,GCC,TermLoan,1080024,3,1.49,4.48,19.1,16,0,0,0.94,0,Clean Behaviour,35
9325,SmallCorp,Services,GCC,Revolver,732261,5,1.66,4.89,19,5,1,0,0.71,0,Mild Deterioration,55
9326,LargeCorp,Construction,GCC,Revolver,38204474,3,3.17,3.2,12.5,4,0,0,1.09,0,Clean Behaviour,35
9327,SmallCorp,Services,GCC,TradeFinance,1360119,7,2.05,5.67,20.7,5,1,0,0.98,0,Mild Deterioration,55
9328,SmallCorp,Construction,Asia,Revolver,1849335,2,2.03,7.37,20.3,7,0,0,0.83,0,Clean Behaviour,35
9329,LargeCorp,Retail,GCC,TermLoan,34827046,6,2.4,1.97,19,14,0,0,0.93,1,Clean Behaviour,35
9330,SmallCorp,Transport,GCC,TermLoan,1124952,3,1.89,2.63,13.7,7,0,0,0.99,0,Clean Behaviour,35
9331,SmallCorp,Construction,Africa,Revolver,937850,3,1.77,4.67,16.1,6,1,0,0.98,0,Mild Deterioration,55
9332,LargeCorp,Services,GCC,Overdraft,14012019,3,0.95,3.91,19.3,3,0,0,0.67,0,Clean Behaviour,35
9333,SmallCorp,Manufacturing,GCC,Revolver,1805894,5,1.47,5.47,19.6,4,1,0,0.58,0,Mild Deterioration,55
9334,SmallCorp,Services,Europe,TermLoan,1032535,6,1.84,4.51,17.9,6,1,0,0.86,0,Mild Deterioration,55
9335,SmallCorp,Manufacturing,GCC,Overdraft,1282922,6,0.57,2.36,20.3,9,0,0,0.63,0,Clean Behaviour,35
9336,MidCorp,Transport,Asia,Overdraft,13567846,2,1.11,3.3,15,12,0,0,0.77,0,Clean Behaviour,35
9337,LargeCorp,Manufacturing,GCC,Overdraft,34846812,6,1.48,5.33,16.6,12,0,0,0.48,0,Clean Behaviour,35
9338,SmallCorp,Transport,GCC,Overdraft,1414936,8,2.19,2.57,25.2,12,2,0,0.57,0,Mild Deterioration,55
9339,MidCorp,Services,GCC,TermLoan,10653056,5,0.93,4.37,28.3,15,0,0,1.03,0,Clean Behaviour,35
9340,LargeCorp,Retail,GCC,TermLoan,40817017,5,3.01,5.3,7.8,17,0,0,0.49,0,Clean Behaviour,35
9341,SmallCorp,Manufacturing,Asia,Overdraft,2889626,6,2.05,5.05,15.2,19,0,0,0.65,0,Clean Behaviour,35
9342,MidCorp,Manufacturing,Asia,Overdraft,10835588,7,2.56,4.45,26.9,12,1,0,0.66,0,Mild Deterioration,55
9343,LargeCorp,Energy,Europe,Overdraft,21922044,8,2.75,3.27,15,10,2,0,0.83,0,Mild Deterioration,55
9344,SmallCorp,Manufacturing,Africa,Overdraft,2241988,3,2.91,5.84,26,13,0,0,0.86,0,Clean Behaviour,35
9345,MidCorp,Transport,Europe,TermLoan,4297848,6,2.11,5.79,13.7,5,0,0,0.75,0,Clean Behaviour,35
9346,MidCorp,Services,GCC,Overdraft,8702027,4,2.54,4.66,17.6,13,1,0,0.81,0,Mild Deterioration,55
9347,MidCorp,Manufacturing,Africa,Revolver,9618386,7,2.65,6.37,15.8,14,1,0,0.7,0,Mild Deterioration,55
9348,SmallCorp,Retail,Europe,Overdraft,1847594,8,3.15,3.46,13.2,22,2,0,0.57,1,Mild Deterioration,55
9349,LargeCorp,Services,GCC,Overdraft,64496843,1,1.92,5.65,15.2,8,1,1,0.89,0,Restructured Account,95
9350,MidCorp,Construction,GCC,Overdraft,9177427,6,2.81,2.39,15.1,14,1,0,1.08,0,Mild Deterioration,55
9351,SmallCorp,Manufacturing,Africa,Overdraft,656866,4,1.32,2.68,8.3,22,0,0,0.93,0,Clean Behaviour,35
9352,SmallCorp,Manufacturing,GCC,TradeFinance,2765965,4,1.97,4.98,12.6,19,1,0,0.74,0,Mild Deterioration,55
9353,MidCorp,Energy,Europe,TermLoan,6702907,9,3.11,1.84,9,14,3,0,0.95,0,Mild Deterioration,55
9354,SmallCorp,Services,Asia,TradeFinance,940389,7,2.26,4.9,25.5,11,1,0,0.69,0,Mild Deterioration,55
9355,SmallCorp,Construction,Europe,TermLoan,1832847,10,3.2,1.09,7.1,10,4,0,0.66,0,Mild Deterioration,55
9356,MidCorp,Services,Africa,TermLoan,7375636,7,2.67,3.42,17.3,8,1,0,0.56,0,Mild Deterioration,55
9357,MidCorp,Energy,Europe,Revolver,3942004,3,1.56,4.31,13.9,15,0,0,0.78,0,Clean Behaviour,35
9358,SmallCorp,Manufacturing,Europe,Revolver,1239591,7,2.59,3.28,11.7,4,1,0,0.6,0,Mild Deterioration,55
9359,SmallCorp,Retail,GCC,TermLoan,2396576,3,1.08,4.53,16.3,20,0,0,0.75,0,Clean Behaviour,35
9360,MidCorp,Manufacturing,Asia,TermLoan,6674090,6,2.31,2.76,12.4,6,0,0,0.91,0,Clean Behaviour,35
9361,SmallCorp,Retail,GCC,Overdraft,471617,6,2.09,4.71,13,16,0,0,0.73,0,Clean Behaviour,35
9362,SmallCorp,Manufacturing,Africa,TermLoan,1727190,4,1.61,7.12,21.7,13,0,0,0.68,0,Clean Behaviour,35
9363,SmallCorp,Manufacturing,Europe,TermLoan,1174172,2,1.3,6.04,21.3,8,1,0,0.85,0,Mild Deterioration,55
9364,MidCorp,Retail,GCC,TermLoan,11042101,4,1.22,3.06,24.5,5,0,0,0.9,0,Clean Behaviour,35
9365,LargeCorp,Retail,Europe,Revolver,91378226,5,0.98,2.97,26,3,0,0,0.67,0,Clean Behaviour,35
9366,SmallCorp,Construction,GCC,TermLoan,1400257,5,1.42,3.6,18.6,6,0,0,0.88,0,Clean Behaviour,35
9367,LargeCorp,Transport,Asia,Revolver,39950517,9,2.29,1.11,10.7,19,4,0,0.8,0,Mild Deterioration,55
9368,SmallCorp,Services,GCC,Revolver,1742760,4,2,3.61,22.4,11,0,0,0.87,0,Clean Behaviour,35
9369,SmallCorp,Services,Asia,Overdraft,2354561,1,1.71,6.59,33,13,1,0,0.57,0,Mild Deterioration,55
9370,MidCorp,Retail,Asia,TermLoan,7393311,7,1.11,2,15.6,23,2,0,0.8,0,Mild Deterioration,55
9371,LargeCorp,Retail,GCC,Revolver,52768689,5,2.96,3.31,18.2,10,0,0,0.94,0,Clean Behaviour,35
9372,MidCorp,Manufacturing,Asia,TermLoan,8011293,1,1.34,6.06,24.8,16,0,0,0.75,0,Clean Behaviour,35
9373,LargeCorp,Retail,Europe,TermLoan,31872910,3,2.73,3.78,11.2,15,0,0,0.91,0,Clean Behaviour,35
9374,MidCorp,Retail,Europe,TradeFinance,17988536,4,0.55,4.53,28.5,23,0,0,0.87,0,Clean Behaviour,35
9375,MidCorp,Transport,Africa,Revolver,10736170,7,3.17,4.89,5.7,21,2,0,0.59,0,Mild Deterioration,55
9376,MidCorp,Retail,GCC,Revolver,5939992,6,1.85,2.82,16.7,3,0,0,0.75,0,Clean Behaviour,35
9377,LargeCorp,Transport,GCC,Overdraft,17318648,6,2.25,3.49,14.2,29,0,0,0.78,0,Clean Behaviour,35
9378,MidCorp,Construction,GCC,Revolver,3093544,5,1.24,3.57,28.5,9,0,0,0.6,0,Clean Behaviour,35
9379,SmallCorp,Services,GCC,TradeFinance,1341599,6,2.56,2.03,19.1,11,0,0,0.64,1,Clean Behaviour,35
9380,SmallCorp,Manufacturing,GCC,Overdraft,1513732,8,3.22,4.56,7.3,4,2,0,0.68,0,Mild Deterioration,55
9381,LargeCorp,Retail,Africa,TradeFinance,136355744,3,1.42,3.68,7.1,18,1,0,0.77,0,Mild Deterioration,55
9382,SmallCorp,Transport,Europe,TradeFinance,1577143,2,1.7,3.16,27,10,0,0,0.86,0,Clean Behaviour,35
