cust_id,age_years,monthly_income,loan_amount,property_value,monthly_instalment,dbr_ratio,tenure_months,dpd_30plus_12m,dpd_60plus_12m,dpd_max_12m,base_pd,default_flag,flood_index,heat_index,storm_index,drought_index,sealevel_index,carbon_index,emissions_intensity_idx,transition_risk_idx,greeninv_risk_index,governance_risk_index,ndvi_vulnerability,vuln_index_from_raw,VULNCI,PCCI,TCCI,PCI,CHRC,segment,RCI,RSI
8404,35,15884.046601,84468.890564,116475.36824,21842881.333,137514.58858,273,0,0,44,550.3223543,1,80.902140937,39.565451327,84.789001383,61.63949694,94.816049072,45.544126676,98.511911463,73.920414387,33.763606893,55.113991979,76.792855933,68.418864549,68.418864549,66.724022647,72.658817509,69.267234901,69.267234901,Corpor,31.581135451,69.691420078
8405,47,7644.9568279,426632.53665,721101.24495,106600519.67,1394390.0806,251,0,0,69,5577.9743222,1,43.943674094,25.691528502,24.692426599,7.9535695259,54.660567758,85.799449962,85.645681713,0.4550890997,22.428328427,66.511305678,35.750667704,31.442543065,31.442543065,25.57029968,57.300073591,38.104305445,38.104305445,SME,68.557456935,41.435186636
8406,23,28760.934389,332791.04454,497037.22862,151003311.74,525029.22782,211,0,0,35,2100.3269113,1,12.500243145,76.83665154,2.8729753336,51.067705476,23.312582425,75.41077612,78.412025119,13.075618423,60.764827882,60.302630533,70.156238112,30.73662334,30.73662334,35.819393874,55.632806554,40.729607922,40.729607922,Retail,69.26337666,45.726100214
8407,31,8990.0758362,290913.42277,414676.86123,215769304.29,2400083.2498,129,0,0,41,9600.5789993,1,66.453121603,67.93351057,71.045579109,85.266160197,17.554855533,92.939368216,68.605453265,10.279937461,9.3315562932,41.080441466,28.351351619,68.477403761,68.477403761,72.67459287,57.274919647,66.142305426,66.142305426,Corpor,31.522596239,64.974756259
8408,22,19910.722303,418803.34832,514995.14711,120413887.6,604769.05743,197,0,0,64,2419.4602297,1,45.78917257,62.189293676,98.445130326,6.0471777804,6.4680012409,33.552741003,29.269550485,79.209906189,6.3624494243,6.4639398362,73.375640879,68.807865524,68.807865524,53.117693588,47.344065892,56.423208335,56.423208335,SME,31.192134476,50.23087974
8409,29,20839.39814,230810.1746,370346.78791,77892384.888,373774.63766,165,0,1,48,1495.3865506,1,59.677821398,71.099239052,56.808348349,15.756069752,9.8790209508,59.360519471,2.340192371,92.682668776,84.867283632,80.164878024,43.8992952,62.5284696,62.5284696,50.835369638,51.461126873,54.94165537,54.94165537,Retail,37.4715304,51.148248255
8410,58,9744.4894968,84932.647331,113403.04238,10407477.316,106803.72039,57,0,0,48,427.50288156,1,53.582993732,11.24320298,22.288155672,61.5973779,1.059820177,99.561587651,34.741079691,84.617459727,19.50623442,61.500681913,81.597411097,29.038117461,29.038117461,37.177932571,72.97337569,46.396475241,46.396475241,Corpor,70.961882539,55.07565413
8411,46,11101.498159,303020.53959,496113.37083,62698963.503,564779.29919,101,1,0,72,2259.5491968,1,37.269233959,11.914423504,47.211607709,63.306720997,50.113286846,5.830899789,93.712744839,13.613920193,52.649819292,13.606315944,52.124336385,32.131755057,32.131755057,39.925496542,37.719188274,36.592146624,36.592146624,SME,67.868244943,38.822342408
8412,61,26357.86037,419030.01646,721553.92166,969837309.88,3679499.3838,189,0,0,74,14718.441535,1,64.664466702,94.348596339,51.068553398,20.028972882,38.830686477,96.783401142,80.426885537,17.861446831,68.508996652,6.0131643666,40.243293997,70.02720548,70.02720548,57.52764733,65.02391117,64.192921327,64.192921327,Retail,29.97279452,61.27577925
8413,55,25710.822596,150419.84703,200423.66053,37036851.991,144051.6026,120,0,0,17,576.30841039,1,17.233945872,89.112859685,12.457384751,26.444626763,9.4520879444,30.264957179,75.484289089,66.048965068,57.338561397,36.55694339,66.689085984,39.601396769,39.601396769,36.312204268,57.266070445,44.393223827,44.393223827,Corpor,60.398603231,46.789137356
8414,61,8136.417456,406265.55108,490291.84978,45551276.455,559844.3873,229,1,0,6,2239.4135492,1,7.8281704336,15.648048697,56.356901629,5.5766991805,11.441223626,70.614961814,75.185613451,98.539033858,76.715452271,9.3942011008,24.517637538,26.611040253,26.611040253,21.352454985,81.446536374,43.136677204,43.136677204,SME,73.388959747,51.39949568
8415,40,22431.369075,123052.10588,161723.11909,41393873.757,184535.6546,95,0,0,21,738.2686184,1,59.673266672,32.524576038,54.6195423,89.688939764,21.198110958,67.936147796,15.414949623,68.864358822,14.89445651,7.5139840599,60.955747683,48.939128336,48.939128336,59.126581193,50.738485414,52.934731648,52.934731648,Retail,51.060871664,54.932533304
8416,34,25755.504427,290392.09626,354699.31782,49752731.913,193173.19936,294,0,0,17,772.79479745,1,59.070574632,32.667284086,32.60664281,35.918956809,31.378901121,52.264819271,83.187393192,76.605038648,90.903654834,77.615663852,48.671607859,41.448167176,41.448167176,40.065864584,70.68575037,50.73326071,50.73326071,Corpor,58.551832824,55.375807477
8417,60,28412.427545,113713.7935,184745.45352,14487898.621,50991.414225,98,0,0,57,204.3076569,1,20.674040751,6.3081649365,76.654019882,98.48102855,43.336295942,98.183508287,79.572938289,6.2881072983,66.376019572,97.461417341,14.801063249,34.545408523,34.545408523,50.52931353,61.348184625,48.807635559,48.807635559,SME,65.454591477,55.938749077
8418,35,6501.3393946,227028.95391,278144.81293,71733337.856,1103362.4535,143,0,0,33,4413.6478141,1,84.978705365,84.250839707,33.925451734,22.121380153,12.992645451,32.341480581,38.420588011,82.072906708,39.777016756,1.9507597433,47.588197468,67.718332269,67.718332269,56.31909424,50.944991767,58.327472758,58.327472758,Retail,32.281667731,53.632043003
8419,60,5207.2444593,75536.510302,117463.71402,11763105.394,225898.85083,232,0,0,64,903.97940333,1,21.558439126,24.830849399,8.043678035,63.112044311,64.442024822,72.66735686,90.624016128,91.234893142,36.88012159,91.710723331,81.589981029,18.144322187,18.144322187,29.386252718,84.84208871,44.124221205,44.124221205,Corpor,81.855677813,57.114170714
8420,24,28376.503866,481230.15686,588940.31625,113024914.91,398304.58128,253,1,0,14,1593.3023251,1,60.461873282,45.365879405,19.915553532,13.067657198,22.897283919,13.43442332,23.237203527,15.727809072,57.745573903,38.418466505,94.542478141,41.914435406,41.914435406,34.702740854,17.46647864,31.3612183,31.3612183,SME,58.085564594,26.084609747
8421,62,17308.800977,120810.45661,190350.42399,183055417.3,1057585.7769,71,0,0,73,4230.7811078,1,30.608625873,78.405816574,39.785198192,55.337488721,7.3225907283,23.078417289,63.460673112,32.418788481,2.4085932411,58.199117798,80.290714372,49.599880213,49.599880213,51.03428234,39.652626294,46.762262949,46.762262949,Retail,50.400119787,45.343454317
8422,29,15679.700464,428255.17671,687956.4669,69060324.281,440444.15541,79,0,0,65,1762.1666216,1,27.13333955,15.509454161,81.701763952,33.126399922,4.7344049904,85.157429241,97.617944004,17.821545643,43.237229693,10.035232687,47.422865452,41.448185888,41.448185888,39.367739396,66.865639629,49.227188304,49.227188304,Corpor,58.551814112,53.116689513
8423,61,5391.8726172,251840.95325,344696.86199,45688187.428,847352.87111,232,1,0,86,3389.9274845,1,40.003529331,5.1689006388,40.448458865,12.831521267,22.761398251,42.699965579,38.864500285,21.759571368,1.2087251293,12.603441835,24.547832576,28.540296278,28.540296278,24.613102525,34.441345744,29.198248183,29.198248183,SME,71.459703722,29.527224135
8424,35,13750.963176,189225.70926,330129.9335,49515966.432,360090.89544,242,1,1,16,1440.4595817,1,75.13577682,51.708164508,84.620718146,83.220205223,90.012504999,44.350619009,31.76972142,78.836650518,18.126808177,97.509403969,80.858860444,70.488219825,70.488219825,73.671216174,51.652330315,65.270588771,65.270588771,Retail,29.511780175,62.661773245
8425,45,14425.360011,411252.45302,596131.72557,109612042.17,759856.54492,287,1,0,24,3039.5701797,1,21.623716783,47.003402049,89.65574028,31.057281862,25.442275335,58.907149569,95.008473145,33.460289636,82.543872134,71.304135141,4.9284324283,52.760953037,52.760953037,47.335035243,62.45863745,54.184875243,54.184875243,Corpor,47.239046963,54.896836347
8426,37,21659.681627,350058.59499,459796.28016,264601256.13,1221630.4039,300,0,1,77,4886.9836154,1,91.84487334,73.685856396,95.77297105,29.996993369,58.997164248,62.933309935,4.6985396417,6.9462638814,85.154839023,71.007190109,77.915843111,87.101233595,87.101233595,72.825173539,24.859371153,61.595259429,61.595259429,SME,12.898766405,48.842272346
8427,37,24954.13386,364143.94814,617089.5996,720749207.58,2888295.8295,122,0,1,1,11553.189318,1,86.163561326,81.206238433,4.082562821,70.858593914,99.771514046,8.2446523476,82.942529023,38.677799143,92.667499604,4.8255400499,62.478326238,57.150787526,57.150787526,60.577739123,43.288326838,53.672284496,53.672284496,Retail,42.849212474,51.93303298
8428,33,19764.035097,56318.135804,90821.536476,19043732.654,96355.488946,231,0,0,87,385.94395579,1,85.098632891,41.425156384,45.357297757,64.707342442,66.363814776,47.245458886,13.804286416,24.873772659,59.959516814,55.538363615,58.345281938,57.293695677,57.293695677,59.147107368,28.641172654,48.360658566,48.360658566,Corpor,42.706304323,43.894140011
8429,31,23098.559714,497230.13116,769401.44414,336718967.53,1457748.7588,79,1,0,79,5831.4690353,1,26.665590843,26.13041522,94.925473002,75.499689393,64.203039533,13.866575155,89.423369756,40.894178092,9.5989991212,32.348475256,67.93903932,49.240493022,49.240493022,55.805292114,48.061374334,51.035719823,51.035719823,SME,50.759506978,51.933333224
8430,28,10528.94547,341652.89276,461427.68207,196500384.53,1866287.4178,141,0,0,68,7465.5576712,1,48.126861756,29.758940754,58.902615425,92.19015073,86.117724306,15.165688097,84.498515772,78.097974882,18.56263387,98.213311285,1.4445535839,45.596139311,45.596139311,57.244642166,59.254059584,54.031613687,54.031613687,Retail,54.403860689,58.249350875
8431,23,12724.771823,465713.46078,729115.85825,162174639.54,1274479.7454,192,0,1,49,5098.2129816,1,58.977533504,31.457565562,56.724003516,65.629176819,42.240067059,7.658211817,17.034308915,17.683235672,15.890994412,61.311012995,83.95087854,49.053034194,49.053034194,53.19706985,14.125252135,38.791785393,38.791785393,Corpor,50.946965806,33.661160993
8432,50,23107.333535,336448.40176,431634.1658,68903020.24,298186.80782,217,0,0,50,1193.0472313,1,0.2913087839,54.18357579,32.203365467,62.760740472,54.136256105,15.355648287,59.969313256,3.5039606271,78.174633929,58.349581854,90.445556096,28.892750014,28.892750014,37.359747628,26.27630739,30.842935011,30.842935011,SME,71.107249986,31.818027509
8433,41,24297.175371,163126.02465,215006.46011,58180766.889,239454.85844,84,1,0,33,958.01743374,1,66.787588759,65.776284994,10.974230245,61.035601678,18.46033691,96.586278081,91.672542063,5.2494140575,88.681520591,17.888560705,54.03674799,47.846034666,47.846034666,51.143426419,64.502744734,54.49740194,54.49740194,Retail,52.153965334,57.823085576
8434,48,16094.808503,497933.75107,839240.05037,191442032.87,1189464.4962,126,1,0,84,4758.3619847,1,80.669424683,82.44577439,51.141583221,58.837523567,98.81918414,46.593055315,83.452329296,52.039971552,63.023682334,71.508264542,81.265936233,71.418927431,71.418927431,68.273576465,60.695118721,66.795874206,66.795874206,Corpor,28.581072569,64.484347593
8435,50,11972.529145,447633.82346,751693.32026,178574209.83,1491532.8889,286,1,1,11,5966.1975554,1,13.284274586,77.968510543,20.454448368,41.017758287,34.589550877,75.669152034,74.366403557,29.161749408,77.808520198,87.888251175,32.710061455,37.235744499,37.235744499,38.181247946,59.732435,45.049809148,45.049809148,SME,62.764255501,48.956841473
8436,63,16487.414787,328178.25157,484453.36665,164167515.77,995714.11218,110,0,0,58,3983.2044487,1,2.3804618279,36.352706165,72.592717619,82.118518115,0.1612778986,32.011457742,26.329349447,43.566895882,88.889093651,13.37435341,90.061984467,37.108628537,37.108628537,48.361100932,33.969234357,39.812987942,39.812987942,Retail,62.891371463,41.165167644
8437,61,22412.383214,452803.85384,555585.35031,196419932.45,876390.21059,154,0,0,67,3505.9628424,1,93.889764976,80.487712286,43.323495286,38.653153554,47.575143981,34.754986176,34.394818032,21.660387074,56.172500202,13.650731929,43.193856068,72.566990849,72.566990849,64.088531525,30.270063761,55.641862045,55.641862045,Corpor,27.433009151,47.179297643
8438,58,9303.3884314,169179.82792,262027.01402,2263927764.5,24334443.104,211,1,0,50,97338.072414,1,72.180167539,53.10352298,99.70922051,66.111127869,21.823166357,6.1369338771,82.239466719,72.92445919,21.859730035,78.501635813,70.469139703,74.99763701,74.99763701,72.776009724,53.766953262,67.180199999,67.180199999,SME,25.00236299,63.271481493
8439,41,16299.103044,284150.99329,492910.11817,77667427.523,476513.50698,46,1,0,36,1906.2700279,1,66.663078801,69.398589595,35.252346005,68.269273569,79.556212155,50.78970762,43.556312309,81.378326332,63.566005114,78.466175194,32.653148053,57.104671467,57.104671467,59.895821993,58.574782087,58.525091849,58.525091849,Retail,42.895328533,59.23530204
8440,32,17159.616477,285469.01246,480218.28173,38913102.73,226771.40123,85,0,0,43,907.34360491,1,22.885785764,92.543053161,56.850880641,18.707182189,92.264864617,19.940917287,98.275652016,87.504873076,12.346978462,32.850572048,54.216543911,57.426573189,57.426573189,47.746725439,68.573814126,57.915704251,57.915704251,Corpor,42.573426811,58.160269782
8441,38,7289.026184,382831.73779,669021.3822,244571696.89,3355341.1761,117,0,0,9,13421.418704,1,6.5435519209,14.491647435,98.787629651,23.094735364,66.821263381,60.93175339,41.329922271,28.497399762,83.068509679,98.42050653,77.349662129,39.940943002,39.940943002,35.729391093,43.586358475,39.752230857,39.752230857,SME,60.059056998,39.657874784
8442,55,22764.191068,233854.78599,324463.54421,160781260.55,706290.24363,37,0,1,64,2825.5449745,1,51.55456583,24.703493342,43.140503671,14.306847798,54.298140155,75.987824099,71.531643858,61.8773147,50.029254402,84.801196866,41.755916248,39.799520948,39.799520948,33.42635266,69.798927552,47.67493372,47.67493372,Retail,60.200479052,51.612640106
8443,49,8429.7490201,402238.05845,608744.43413,134851444.76,1599708.8934,192,0,0,25,6398.9855735,1,51.983620436,21.96042221,97.448976059,15.563082462,77.807723801,32.933176914,23.676728201,25.252644275,15.996273514,83.278959501,81.498561287,57.131006235,57.131006235,46.739025292,27.287516464,43.719182663,43.719182663,Corpor,42.868993765,37.013270878
8444,24,7252.9483307,415874.68202,560036.7582,651940607.59,8988628.8702,189,0,0,27,35954.677481,1,11.382264062,46.618340863,33.322769101,1.8168899929,9.6863314509,62.163351104,18.4996875,67.813743534,42.144653201,23.44460201,72.981545213,30.441124675,30.441124675,23.285066005,49.492260713,34.406150464,34.406150464,SME,69.558875325,36.388663359
8445,26,8274.5946955,344008.70397,456021.65172,105147271.45,1270724.1299,287,0,1,20,5083.0165198,1,44.692837191,33.776278165,9.324580268,47.617022344,14.122371562,28.026034101,39.883608744,59.396337415,22.879858874,67.844736413,88.01938626,29.264565208,29.264565208,33.852679492,42.435326753,35.184190484,35.184190484,Retail,70.735434792,38.144003123
8446,26,21849.077638,112601.35685,165989.15182,412288609.71,1886984.0482,107,0,0,46,7548.2121926,1,19.121680479,95.870337938,63.130877912,37.062654435,70.742346882,3.8347207243,18.973814556,76.011702977,38.675427949,61.859724321,9.9612148246,59.374298776,59.374298776,53.796387691,32.940079419,48.703588629,48.703588629,Corpor,40.625701224,43.368233555
8447,36,9221.9497554,156307.97506,242600.24967,57997486.861,628906.99255,283,0,0,76,2516.0839702,1,26.97104651,94.769735099,54.386069626,79.345634556,42.968837311,91.538936761,45.376851852,67.437392636,74.019085639,38.305242895,4.4303682633,58.708950412,58.708950412,63.868121448,68.117727083,63.564932981,63.564932981,SME,41.291049588,65.992924265
8448,24,14066.103294,487591.9959,802450.29718,80107122.557,569504.72269,196,0,0,36,2278.2348907,1,43.21733478,82.189370645,87.421338446,43.922256655,80.10010526,36.872406118,26.652190229,96.239323216,80.057507893,63.377493294,76.879661577,70.942681291,70.942681291,64.187575132,53.254639854,62.794965425,62.794965425,Retail,29.057318709,58.721107493
8449,43,17960.042752,372217.62589,605770.16338,85859025.545,478055.79714,228,1,0,78,1912.6911886,1,17.508524237,0.989061757,37.574665551,7.3985941941,93.445718777,80.674114008,62.497041468,80.486307875,25.458902912,56.184809934,58.670673985,18.690750515,18.690750515,15.867711435,74.552487784,36.370316578,36.370316578,Corpor,81.309249485,45.210099609
8450,40,9873.1760762,147955.60123,225526.70613,212126965.87,2148518.0071,211,0,0,12,8594.1440284,1,1.9779998576,95.154712582,38.080557296,21.497760923,73.326678015,34.020757885,17.4897586,72.862244444,2.4176581763,31.685839547,30.311760656,45.071089912,45.071089912,39.177757665,41.457586976,41.902144851,41.902144851,SME,54.928910088,40.31767232
8451,40,27970.726184,324350.27453,425233.98677,365381466.09,1306299.5351,238,0,0,72,5225.6301402,1,87.250437401,95.244046091,97.114285175,10.363721824,34.031848097,12.343150913,1.9411959918,60.88152898,88.048607623,54.039461701,16.181863123,93.202922889,93.202922889,72.493122623,25.055291962,63.583779158,63.583779158,Retail,6.797077111,48.774207292
8452,34,13421.786566,161727.54371,255114.72864,64458522.723,480252.92614,180,1,0,82,1921.5037046,1,25.32410319,40.664694156,43.834124808,38.761510653,98.026454588,69.039294869,21.151427156,68.069590512,42.218954884,84.903129726,40.636180528,36.607640718,36.607640718,37.146108202,52.753437512,42.169062144,42.169062144,Corpor,63.392359282,44.949772857
