cust_id,segment,facility_type,limit_amt,current_balance,util_ratio,util_change_12m,undrawn_amt,obs_ccf,ead_at_default,dpd_12m_max,high_risk_flag,default_flag,secured_flag,revolving_flag,util_ratio_12m_ago,util_ratio_6m_ago,util_max_12m,util_min_12m,util_vol_12m,undrawn_ratio,limit_bucket,obs_ccf_capped,obs_ccf_high_flag,dpd_ever_30plus,high_risk_dpd_flag,segment_stress_scale,ccf_baseline,ccf_ttc,ccf_pit,ead_current,ead_ttc,ead_stressed_up,ead_stressed_down,high_util_flag,low_util_flag,ccf_gap,new_to_bank_flag,refinance_flag,sector_code
14625,Retail,Overdraft,50785,34677,0.683,0.064,16107,0.347,40274,0,0,0,0,1,0.619,0.651,0.683,0.619,0.03200000000000003,0.3171605789110958,L2_50_200k,0.347,0,0,0,1.0,0.75,0.7049999999999998,0.5082,34677,81824.69740634006,48328.799999999996,36246.6,0,0,-0.403,0,0,SERVICES
14626,Corporate,CreditLine,615288,378514,0.615,-0.24,236773,0.588,517701,30,0,0,0,1,0.855,0.735,0.855,0.615,0.12,0.3848165411969679,L4_500k_plus,0.588,0,1,0,1.1,0.55,0.565,0.5728,378514,497450.7908163265,631595.22,460753.89,0,0,0.03799999999999992,0,1,
14627,SME,CreditLine,329336,306296,0.93,0.112,23039,0.702,322460,0,1,0,0,1,0.8180000000000001,0.8740000000000001,0.93,0.8180000000000001,0.055999999999999994,0.06995591128816771,L3_200_500k,0.702,0,0,1,1.2,0.6,0.6,0.6612,306296,275606.8376068376,399850.4,283764.8,1,0,0.10199999999999998,0,0,MANUFACTURING
14628,Retail,Overdraft,37805,7144,0.189,0.001,30661,0.347,17793,5,0,0,0,1,0.188,0.1885,0.189,0.188,0.0005000000000000004,0.8110302869990742,L1_0_50k,0.347,0,0,0,1.0,0.75,0.7049999999999998,0.5082,7144,36150.0432276657,21351.6,16013.7,0,1,-0.403,0,1,SERVICES
14629,SME,CreditLine,159240,59334,0.373,0.008,99905,0.275,86767,5,0,0,0,1,0.365,0.369,0.373,0.365,0.0040000000000000036,0.6273863350916855,L2_50_200k,0.275,0,0,0,1.2,0.5,0.53,0.365,59334,167223.67272727273,107591.08,76354.96,0,0,-0.22499999999999998,0,0,MANUFACTURING
14630,Corporate,Revolver,1575966,246525,0.156,-0.023,1329440,0.314,664562,0,0,0,0,1,0.179,0.16749999999999998,0.179,0.156,0.011499999999999996,0.8435714983698887,L4_500k_plus,0.314,0,0,0,1.1,0.75,0.7049999999999998,0.48840000000000006,246525,1492089.840764331,810765.64,591460.18,0,1,-0.436,0,0,
14631,Retail,Overdraft,42035,8248,0.196,0.038,33787,0.291,18086,0,0,0,0,1,0.158,0.177,0.196,0.158,0.019000000000000003,0.8037825621505887,L1_0_50k,0.291,0,0,0,1.0,0.75,0.7049999999999998,0.4746,8248,43816.597938144325,21703.2,16277.4,0,1,-0.459,0,0,SERVICES
14632,Corporate,Overdraft,2281505,1623853,0.712,0.005,657651,0.246,1785435,60,1,1,0,1,0.707,0.7095,0.712,0.707,0.0025000000000000022,0.2882531486891328,L4_500k_plus,0.246,0,1,1,1.1,0.9,0.81,0.5076,1623853,5878871.341463415,2178230.6999999997,1589037.1500000001,0,0,-0.654,1,0,
14633,Retail,Revolver,26368,18456,0.7,0.083,7911,0.531,22660,5,0,0,0,1,0.617,0.6585,0.7,0.617,0.04149999999999998,0.3000227548543689,L1_0_50k,0.531,0,0,0,1.0,0.75,0.7049999999999998,0.6186,18456,30085.31073446327,27192.0,20394.0,0,0,-0.21899999999999997,0,0,SERVICES
14634,Retail,CreditLine,26405,19162,0.726,0.162,7243,0.381,21918,0,1,0,0,1,0.564,0.645,0.726,0.564,0.08100000000000002,0.2743041090702518,L1_0_50k,0.381,0,0,1,1.0,0.6,0.6,0.4686,19162,34516.535433070865,26301.6,19726.2,0,0,-0.21899999999999997,0,0,SERVICES
14635,Retail,CreditLine,64867,24079,0.371,0.006,40788,0.317,37000,0,0,0,0,1,0.365,0.368,0.371,0.365,0.0030000000000000027,0.628794302187553,L2_50_200k,0.317,0,0,0,1.0,0.5,0.53,0.3902,24079,61861.19873817035,44400.0,33300.0,0,0,-0.183,0,0,SERVICES
14636,Corporate,CreditLine,2851084,1393562,0.489,-0.124,1457522,0.562,2213261,5,0,1,0,1,0.613,0.5509999999999999,0.613,0.489,0.062,0.511216786317064,L4_500k_plus,0.562,0,0,0,1.1,0.5,0.53,0.5372,1393562,2087239.021352313,2700178.42,1969802.29,0,0,0.062000000000000055,0,0,
14637,SME,Revolver,364058,305324,0.839,-0.0,58733,0.501,334778,30,1,0,0,1,0.839,0.839,0.839,0.839,0.0,0.1613286893846585,L3_200_500k,0.501,0,1,1,1.2,0.9,0.81,0.6606000000000001,305324,541257.8443113773,415124.72,294604.64,1,0,-0.399,0,0,MANUFACTURING
14638,Retail,CreditLine,67915,30381,0.447,-0.224,37534,0.494,48920,0,0,0,0,1,0.671,0.559,0.671,0.447,0.11200000000000002,0.5526614150040492,L2_50_200k,0.494,0,0,0,1.0,0.5,0.53,0.4964,30381,52485.02024291498,58704.0,44028.0,0,0,-0.006000000000000005,0,0,SERVICES
14639,Retail,Card,109720,102474,0.934,0.075,7246,0.781,108134,0,1,1,1,0,0.8590000000000001,0.8965000000000001,0.934,0.8590000000000001,0.03749999999999998,0.06604083120670798,L2_50_200k,0.781,1,0,1,1.0,0.6,0.6,0.7086,102474,83073.49551856593,129760.79999999999,97320.6,1,0,0.18100000000000005,0,0,SERVICES
14640,Retail,CreditLine,80962,47228,0.583,-0.157,33734,0.608,67722,0,0,0,0,1,0.74,0.6615,0.74,0.583,0.07850000000000001,0.41666460808774486,L2_50_200k,0.608,0,0,0,1.0,0.5,0.53,0.5648,47228,59033.98026315789,81266.4,60949.8,0,0,0.10799999999999998,0,0,SERVICES
14641,SME,CreditLine,287241,169650,0.591,-0.023,117591,0.373,213481,30,0,0,0,1,0.614,0.6025,0.614,0.591,0.01150000000000001,0.40938097277199287,L3_200_500k,0.373,0,1,0,1.2,0.55,0.565,0.44380000000000003,169650,323369.34316353884,264716.44,187863.28,0,0,-0.17700000000000005,0,0,MANUFACTURING
14642,SME,CreditLine,207232,145601,0.703,0.149,61630,0.752,191965,0,1,0,0,1,0.5539999999999999,0.6285,0.703,0.5539999999999999,0.07450000000000001,0.2973961550339716,L3_200_500k,0.752,1,0,1,1.2,0.6,0.6,0.6912,145601,153163.56382978722,238036.6,168929.2,0,0,0.15200000000000002,0,0,MANUFACTURING
14643,Retail,Revolver,57366,16297,0.284,-0.005,41068,0.312,29111,0,0,0,0,1,0.289,0.2865,0.289,0.284,0.0025000000000000022,0.7158944322420946,L2_50_200k,0.312,0,0,0,1.0,0.75,0.7049999999999998,0.4872000000000001,16297,65779.66346153845,34933.2,26199.9,0,0,-0.438,0,0,SERVICES
14644,SME,CreditLine,510991,440342,0.862,0.143,70649,0.383,467379,30,1,1,0,1,0.719,0.7905,0.862,0.719,0.07150000000000001,0.13825879516468978,L4_500k_plus,0.383,0,1,1,1.2,0.65,0.635,0.4898,440342,774897.2976501306,579549.96,411293.52,1,0,-0.267,0,0,MANUFACTURING
14645,Retail,CreditLine,30201,12554,0.416,0.128,17647,0.533,21953,0,1,0,0,1,0.288,0.352,0.416,0.288,0.064,0.5843184000529784,L1_0_50k,0.533,0,0,1,1.0,0.6,0.6,0.5598000000000001,12554,24712.570356472796,26343.6,19757.7,0,0,-0.06699999999999995,1,0,SERVICES
14646,Retail,Revolver,37598,14770,0.393,-0.083,22827,0.638,29325,60,1,0,0,1,0.47600000000000003,0.4345,0.47600000000000003,0.393,0.04150000000000001,0.6071333581573488,L1_0_50k,0.638,0,1,1,1.0,0.9,0.81,0.7428,14770,37230.799373040754,35190.0,26392.5,0,0,-0.262,0,0,SERVICES
14647,Retail,CreditLine,34163,17732,0.519,-0.216,16431,0.483,25675,5,0,0,0,1,0.735,0.627,0.735,0.519,0.10799999999999998,0.4809589321780874,L1_0_50k,0.483,0,0,0,1.0,0.5,0.53,0.4898,17732,28173.395445134578,30810.0,23107.5,0,0,-0.017000000000000015,0,0,SERVICES
14648,SME,Revolver,234555,194474,0.829,0.086,40081,0.404,210675,0,1,0,0,1,0.743,0.786,0.829,0.743,0.04299999999999998,0.17088103003559932,L3_200_500k,0.404,0,0,1,1.2,0.85,0.7749999999999999,0.5824,194474,404141.3985148514,261237.0,185394.0,1,0,-0.44599999999999995,0,0,MANUFACTURING
14649,Retail,Overdraft,62826,32190,0.512,0.017,30635,0.594,50381,60,1,0,0,1,0.495,0.5035000000000001,0.512,0.495,0.008500000000000008,0.48761659185687456,L2_50_200k,0.594,0,1,1,1.0,0.9,0.81,0.7164,32190,68701.36363636365,60457.2,45342.9,0,0,-0.30600000000000005,0,1,SERVICES
14650,SME,Revolver,203601,135979,0.668,0.029,67622,0.494,169392,0,0,0,0,1,0.639,0.6535,0.668,0.639,0.014500000000000013,0.3321299993614963,L3_200_500k,0.494,0,0,0,1.2,0.75,0.7049999999999998,0.5964,135979,241743.6437246963,210046.08,149064.96,0,0,-0.256,0,0,MANUFACTURING
14651,SME,Revolver,179815,159005,0.884,0.132,20810,0.369,166683,0,1,0,0,1,0.752,0.8180000000000001,0.884,0.752,0.066,0.11573005589077663,L2_50_200k,0.369,0,0,1,1.2,0.85,0.7749999999999999,0.5614,159005,350079.47154471546,206686.92,146681.04,1,0,-0.481,0,0,MANUFACTURING
14652,Retail,CreditLine,52957,24811,0.469,-0.063,28145,0.505,39031,0,0,0,0,1,0.532,0.5005,0.532,0.469,0.03150000000000003,0.5314689276205223,L2_50_200k,0.505,0,0,0,1.0,0.5,0.53,0.503,24811,40963.22772277228,46837.2,35127.9,0,0,0.0050000000000000044,1,0,SERVICES
14653,SME,Overdraft,430532,162101,0.377,-0.07,268430,0.6,323164,0,0,0,0,1,0.447,0.41200000000000003,0.447,0.377,0.035,0.6234844332128622,L3_200_500k,0.6,0,0,0,1.2,0.75,0.7049999999999998,0.66,162101,379717.69999999995,400723.36,284384.32,0,0,-0.15000000000000002,0,0,MANUFACTURING
14654,Corporate,CreditLine,2191623,404821,0.185,0.012,1786802,0.52,1334166,5,0,0,0,1,0.173,0.179,0.185,0.173,0.006000000000000005,0.8152871182680598,L4_500k_plus,0.52,0,0,0,1.1,0.5,0.53,0.512,404821,1359823.0384615383,1627682.52,1187407.74,0,1,0.020000000000000018,0,0,
14655,Retail,Overdraft,61171,25457,0.416,0.011,35713,0.492,43021,0,0,0,0,1,0.40499999999999997,0.4105,0.416,0.40499999999999997,0.005500000000000005,0.5838223995030325,L2_50_200k,0.492,0,0,0,1.0,0.75,0.7049999999999998,0.5952,25457,61645.945121951205,51625.2,38718.9,0,0,-0.258,1,0,SERVICES
14656,Retail,Revolver,83404,13932,0.167,0.022,69471,0.507,49140,5,0,1,0,1,0.14500000000000002,0.15600000000000003,0.167,0.14500000000000002,0.010999999999999996,0.8329456620785574,L2_50_200k,0.507,0,0,0,1.0,0.75,0.7049999999999998,0.6042000000000001,13932,68330.76923076922,58968.0,44226.0,0,1,-0.243,1,0,SERVICES
14657,SME,CreditLine,175393,93102,0.531,-0.213,82291,0.293,117241,0,0,0,0,1,0.744,0.6375,0.744,0.531,0.10649999999999998,0.4691806400483486,L2_50_200k,0.293,0,0,0,1.2,0.5,0.53,0.3758,93102,212074.16382252562,145378.84,103172.08,0,0,-0.20700000000000002,0,0,MANUFACTURING
14658,Retail,Revolver,30230,17978,0.595,-0.189,12252,0.491,23989,0,0,1,0,1,0.784,0.6895,0.784,0.595,0.09450000000000003,0.4052927555408535,L1_0_50k,0.491,0,0,0,1.0,0.75,0.7049999999999998,0.5946,17978,34444.49083503055,28786.8,21590.100000000002,0,0,-0.259,0,0,SERVICES
14659,Retail,Revolver,45822,34073,0.744,-0.24,11748,0.755,42945,0,0,0,0,1,0.984,0.864,0.984,0.744,0.12,0.2563833966217101,L1_0_50k,0.755,1,0,0,1.0,0.75,0.7049999999999998,0.753,34073,40100.960264900656,51534.0,38650.5,0,0,0.0050000000000000044,0,0,SERVICES
14660,Retail,CreditLine,32827,7005,0.213,-0.063,25822,0.335,15660,0,0,0,0,1,0.276,0.2445,0.276,0.213,0.031500000000000014,0.7866085843969903,L1_0_50k,0.335,0,0,0,1.0,0.5,0.53,0.401,7005,24775.5223880597,18792.0,14094.0,0,0,-0.16499999999999998,0,0,SERVICES
14661,Retail,Card,83488,52253,0.626,-0.23,31235,1.05,85062,0,0,0,1,0,0.856,0.741,0.856,0.626,0.11499999999999999,0.3741256228440015,L2_50_200k,1.05,1,0,0,1.0,0.5,0.53,0.8300000000000001,52253,42936.05714285714,102074.4,76555.8,0,0,0.55,0,1,SERVICES
14662,SME,Revolver,208551,139678,0.67,-0.031,68873,0.685,186846,0,0,0,0,1,0.7010000000000001,0.6855,0.7010000000000001,0.67,0.015500000000000014,0.33024535964823953,L3_200_500k,0.685,0,0,0,1.2,0.75,0.7049999999999998,0.7110000000000001,139678,192301.35766423354,231689.04,164424.48,0,0,-0.06499999999999995,0,0,MANUFACTURING
14663,Retail,Card,31672,15503,0.489,-0.002,16169,0.812,28628,5,0,0,1,0,0.491,0.49,0.491,0.489,0.0010000000000000009,0.5105140186915887,L1_0_50k,0.812,1,0,0,1.0,0.5,0.53,0.6872,15503,18685.76354679803,34353.6,25765.2,0,0,0.31200000000000006,0,1,SERVICES
14664,Corporate,CreditLine,2615672,1472260,0.563,0.002,1143411,0.405,1935523,5,0,1,0,1,0.5609999999999999,0.5619999999999999,0.563,0.5609999999999999,0.0010000000000000009,0.43713852501383965,L4_500k_plus,0.405,0,0,0,1.1,0.5,0.53,0.443,1472260,2532906.641975309,2361338.06,1722615.47,0,0,-0.09499999999999997,0,0,
14665,Corporate,Revolver,6445923,3665030,0.569,-0.136,2780892,0.446,4904013,0,0,0,0,1,0.705,0.637,0.705,0.569,0.068,0.4314187432893629,L4_500k_plus,0.446,0,0,0,1.1,0.75,0.7049999999999998,0.5676000000000001,3665030,7751859.114349774,5982895.859999999,4364571.57,0,0,-0.304,1,0,
14666,SME,CreditLine,207982,100054,0.481,-0.206,107927,0.341,136896,0,0,0,0,1,0.6869999999999999,0.584,0.6869999999999999,0.481,0.10299999999999998,0.5189247146387668,L3_200_500k,0.341,0,0,0,1.2,0.5,0.53,0.4046,100054,212770.9090909091,169751.04,120468.48,0,0,-0.15899999999999997,0,0,MANUFACTURING
14667,Retail,Revolver,46615,17928,0.385,-0.059,28687,0.67,37135,0,0,0,0,1,0.444,0.4145,0.444,0.385,0.0295,0.6154027673495656,L1_0_50k,0.67,0,0,0,1.0,0.75,0.7049999999999998,0.7020000000000001,17928,39074.88805970149,44562.0,33421.5,0,0,-0.07999999999999996,1,0,SERVICES
14668,SME,CreditLine,363929,225698,0.62,0.009,138231,0.493,293779,30,0,1,0,1,0.611,0.6154999999999999,0.62,0.611,0.004500000000000004,0.37982958214376983,L3_200_500k,0.493,0,1,0,1.2,0.55,0.565,0.5158,225698,336683.8438133874,364285.96,258525.52,0,0,-0.05700000000000005,0,0,MANUFACTURING
14669,SME,Overdraft,608033,395085,0.65,0.01,212947,0.246,447469,0,0,0,0,1,0.64,0.645,0.65,0.64,0.0050000000000000044,0.35022276751426323,L4_500k_plus,0.246,0,0,0,1.2,0.75,0.7049999999999998,0.4476,395085,1282380.670731707,554861.5599999999,393772.72000000003,0,0,-0.504,1,0,MANUFACTURING
14670,Retail,Card,104532,46745,0.447,-0.141,57786,0.732,89057,90,1,0,1,0,0.588,0.5175,0.588,0.447,0.07049999999999998,0.5528067960050511,L2_50_200k,0.732,0,1,1,1.0,0.65,0.635,0.6992,46745,77255.73087431694,106868.4,80151.3,0,0,0.08199999999999996,0,0,SERVICES
14671,SME,Revolver,358570,302343,0.843,0.05,56227,0.474,329021,0,1,0,0,1,0.7929999999999999,0.818,0.843,0.7929999999999999,0.025000000000000022,0.15680899127088155,L3_200_500k,0.474,0,0,1,1.2,0.85,0.7749999999999999,0.6244000000000001,302343,537956.276371308,407986.04,289538.48,1,0,-0.376,0,0,MANUFACTURING
14672,SME,Revolver,255893,211509,0.827,0.191,44384,0.507,233998,60,1,1,0,1,0.6359999999999999,0.7314999999999999,0.827,0.6359999999999999,0.09550000000000003,0.17344749563294032,L3_200_500k,0.507,0,1,1,1.2,0.9,0.81,0.6642,211509,373842.9585798817,290157.52,205918.24,1,0,-0.393,0,0,MANUFACTURING
14673,SME,CreditLine,199158,108881,0.547,0.17,90277,0.561,159564,30,1,0,0,1,0.377,0.462,0.547,0.377,0.08500000000000002,0.4532933650669318,L2_50_200k,0.561,0,1,1,1.2,0.65,0.635,0.5966,108881,180611.6577540107,197859.36,140416.32,0,0,-0.08899999999999997,0,0,MANUFACTURING
14674,Retail,CreditLine,21572,14968,0.694,-0.007,6603,0.478,18127,30,0,0,0,1,0.701,0.6975,0.701,0.694,0.003500000000000003,0.30609122937140737,L1_0_50k,0.478,0,1,0,1.0,0.55,0.565,0.5068,14968,21426.265690376567,21752.399999999998,16314.300000000001,0,0,-0.07200000000000006,0,0,SERVICES
14675,SME,Revolver,235351,57438,0.244,-0.087,177913,0.687,179624,0,0,0,0,1,0.33099999999999996,0.2875,0.33099999999999996,0.244,0.04349999999999998,0.7559474996919495,L3_200_500k,0.687,0,0,0,1.2,0.75,0.7049999999999998,0.7122,57438,184330.30567685582,222733.76,158069.12,0,0,-0.06299999999999994,0,0,MANUFACTURING
14676,Retail,CreditLine,41486,22291,0.537,0.037,19195,0.627,34327,30,0,0,0,1,0.5,0.5185,0.537,0.5,0.018500000000000016,0.4626862073952659,L1_0_50k,0.627,0,1,0,1.0,0.55,0.565,0.5962000000000001,22291,30932.62360446571,41192.4,30894.3,0,0,0.07699999999999996,1,0,SERVICES
14677,Retail,CreditLine,20942,10054,0.48,-0.143,10887,0.431,14743,30,0,0,0,1,0.623,0.5515,0.623,0.48,0.07150000000000001,0.5198643873555534,L1_0_50k,0.431,0,1,0,1.0,0.55,0.565,0.4786,10054,19326.67053364269,17691.6,13268.7,0,0,-0.11900000000000005,0,0,SERVICES
14678,Corporate,CreditLine,4858647,4089330,0.842,0.045,769317,0.39,4389036,0,1,0,0,1,0.7969999999999999,0.8194999999999999,0.842,0.7969999999999999,0.02250000000000002,0.1583397600196104,L4_500k_plus,0.39,0,0,1,1.1,0.6,0.6,0.474,4089330,6752363.076923076,5354623.92,3906242.04,1,0,-0.20999999999999996,0,0,
14679,Retail,Revolver,70822,7928,0.112,-0.023,62893,0.724,53491,5,0,0,0,1,0.135,0.1235,0.135,0.112,0.011500000000000003,0.8880432633927311,L2_50_200k,0.724,0,0,0,1.0,0.75,0.7049999999999998,0.7343999999999999,7928,52087.23066298341,64189.2,48141.9,0,1,-0.026000000000000023,1,0,SERVICES
14680,Retail,Revolver,80466,50719,0.63,-0.019,29746,0.684,71070,0,0,0,0,1,0.649,0.6395,0.649,0.63,0.009500000000000008,0.3696716625655556,L2_50_200k,0.684,0,0,0,1.0,0.75,0.7049999999999998,0.7104000000000001,50719,73251.9736842105,85284.0,63963.0,0,0,-0.06599999999999995,0,0,SERVICES
14681,SME,CreditLine,172315,25681,0.149,-0.216,146633,0.408,85502,0,0,0,0,1,0.365,0.257,0.365,0.149,0.108,0.8509589995067174,L2_50_200k,0.408,0,0,0,1.2,0.5,0.53,0.4448,25681,111068.77450980393,106022.48,75241.76,0,1,-0.09200000000000003,0,0,MANUFACTURING
14682,SME,CreditLine,155413,30356,0.195,0.073,125057,0.389,78946,0,0,0,0,1,0.12200000000000001,0.1585,0.195,0.12200000000000001,0.0365,0.8046752845643543,L2_50_200k,0.389,0,0,0,1.2,0.5,0.53,0.4334,30356,107561.38817480719,97893.04,69472.48,0,1,-0.11099999999999999,0,0,MANUFACTURING
14683,SME,CreditLine,113380,64073,0.565,0.068,49307,0.509,89187,0,0,0,0,1,0.49699999999999994,0.5309999999999999,0.565,0.49699999999999994,0.034,0.4348826953607338,L2_50_200k,0.509,0,0,0,1.2,0.5,0.53,0.5054000000000001,64073,92866.62082514734,110591.88,78484.56,0,0,0.009000000000000008,0,0,MANUFACTURING
14684,SME,Overdraft,220636,115191,0.522,0.176,105444,0.426,160161,0,1,0,0,1,0.34600000000000003,0.43400000000000005,0.522,0.34600000000000003,0.088,0.4779093167026233,L3_200_500k,0.426,0,0,1,1.2,0.85,0.7749999999999999,0.5956,115191,291372.7112676056,198599.63999999998,140941.68,0,0,-0.424,0,0,MANUFACTURING
14685,Retail,CreditLine,56613,29997,0.53,0.08,26616,0.382,40158,0,0,0,0,1,0.45,0.49,0.53,0.45,0.04000000000000001,0.4701393672831328,L2_50_200k,0.382,0,0,0,1.0,0.5,0.53,0.4292,29997,55716.596858638746,48189.6,36142.200000000004,0,0,-0.118,0,0,SERVICES
14686,SME,CreditLine,238502,210452,0.882,-0.005,28049,0.51,224755,5,1,0,0,1,0.887,0.8845000000000001,0.887,0.882,0.0025000000000000022,0.11760488381648791,L3_200_500k,0.51,0,0,1,1.2,0.6,0.6,0.546,210452,264417.64705882355,278696.2,197784.4,1,0,-0.08999999999999997,0,0,MANUFACTURING
14687,Corporate,Overdraft,1703850,1033589,0.607,-0.149,670261,0.268,1213131,5,0,0,0,1,0.756,0.6815,0.756,0.607,0.07450000000000001,0.39338028582328255,L4_500k_plus,0.268,0,0,0,1.1,0.75,0.7049999999999998,0.46080000000000004,1033589,3191258.787313432,1480019.82,1079686.59,0,0,-0.482,0,0,
14688,Corporate,CreditLine,3128418,363610,0.116,0.019,2764807,0.567,1931471,0,0,0,0,1,0.097,0.10650000000000001,0.116,0.097,0.009500000000000001,0.8837716059682562,L4_500k_plus,0.567,0,0,0,1.1,0.5,0.53,0.5402,363610,1805431.446208113,2356394.62,1719009.19,0,1,0.06699999999999995,0,0,
14689,Corporate,Revolver,1391807,263368,0.189,0.205,1128438,0.531,862773,30,1,0,0,1,0.0,0.0945,0.189,0.0,0.0945,0.8107718958160147,L4_500k_plus,0.531,0,1,1,1.1,0.9,0.81,0.6786000000000001,263368,1316094.4067796608,1052583.06,767867.97,0,1,-0.369,0,0,
14690,Retail,CreditLine,101579,21420,0.211,0.013,80158,0.475,59516,0,0,0,0,1,0.19799999999999998,0.2045,0.211,0.19799999999999998,0.006500000000000006,0.7891197983835242,L2_50_200k,0.475,0,0,0,1.0,0.5,0.53,0.485,21420,66407.32631578948,71419.2,53564.4,0,0,-0.025000000000000022,0,0,SERVICES
14691,Retail,CreditLine,31493,14833,0.471,0.014,16660,0.381,21183,0,0,0,0,1,0.45699999999999996,0.46399999999999997,0.471,0.45699999999999996,0.007000000000000006,0.5290064458768615,L1_0_50k,0.381,0,0,0,1.0,0.5,0.53,0.4286,14833,29467.16535433071,25419.6,19064.7,0,0,-0.119,0,1,SERVICES
14692,SME,Card,459502,71722,0.156,0.126,387780,0.992,456293,0,1,1,1,0,0.03,0.093,0.156,0.03,0.063,0.8439136282323036,L3_200_500k,0.992,1,0,1,1.2,0.6,0.6,0.8351999999999999,71722,275983.6693548387,565803.32,401537.84,0,1,0.392,1,0,MANUFACTURING
14693,SME,CreditLine,211927,156160,0.737,-0.279,55766,0.435,180412,30,0,0,0,1,1.0,0.8685,1.0,0.737,0.1315,0.2631377785746979,L3_200_500k,0.435,0,1,0,1.2,0.55,0.565,0.48100000000000004,156160,234328.22988505746,223710.88,158762.56,0,0,-0.11500000000000005,0,1,MANUFACTURING
14694,Retail,CreditLine,30933,13560,0.438,-0.096,17372,0.547,23060,5,0,0,0,1,0.534,0.486,0.534,0.438,0.048000000000000015,0.5616008793198203,L1_0_50k,0.547,0,0,0,1.0,0.5,0.53,0.5282,13560,22343.327239488117,27672.0,20754.0,0,0,0.04700000000000004,0,1,SERVICES
14695,SME,Overdraft,1300531,952831,0.733,0.247,347700,0.314,1062106,0,1,1,0,1,0.486,0.6094999999999999,0.733,0.486,0.1235,0.26735233531534425,L4_500k_plus,0.314,0,0,1,1.2,0.85,0.7749999999999999,0.5284,952831,2621439.9681528662,1317011.44,934653.28,0,0,-0.536,0,1,MANUFACTURING
14696,Retail,Overdraft,51626,33487,0.649,-0.099,18139,0.362,40046,0,0,0,0,1,0.748,0.6985,0.748,0.649,0.04949999999999999,0.3513539689303839,L2_50_200k,0.362,0,0,0,1.0,0.75,0.7049999999999998,0.5172,33487,77990.13812154694,48055.2,36041.4,0,0,-0.388,0,0,SERVICES
14697,SME,CreditLine,139773,73564,0.526,-0.026,66209,0.477,105168,60,1,0,0,1,0.552,0.539,0.552,0.526,0.013000000000000012,0.4736894822319046,L2_50_200k,0.477,0,1,1,1.2,0.65,0.635,0.5462,73564,140003.5220125786,130408.31999999999,92547.84,0,0,-0.17300000000000004,0,1,MANUFACTURING
14698,Retail,Revolver,69427,61914,0.892,0.002,7512,0.44,65218,5,1,0,0,1,0.89,0.891,0.892,0.89,0.0010000000000000009,0.10819997983493454,L2_50_200k,0.44,0,0,1,1.0,0.85,0.7749999999999999,0.6040000000000001,61914,114872.61363636363,78261.59999999999,58696.200000000004,1,0,-0.41,0,0,SERVICES
14699,SME,CreditLine,266995,184074,0.689,0.048,82920,0.467,222808,0,0,0,0,1,0.6409999999999999,0.6649999999999999,0.689,0.6409999999999999,0.02400000000000002,0.3105676136257233,L3_200_500k,0.467,0,0,0,1.2,0.5,0.53,0.4802,184074,252865.61027837257,276281.92,196071.04,0,0,-0.032999999999999974,0,0,MANUFACTURING
14700,SME,Revolver,180693,151779,0.84,0.069,28914,0.68,171437,30,1,0,0,1,0.7709999999999999,0.8054999999999999,0.84,0.7709999999999999,0.03450000000000003,0.16001726685593798,L2_50_200k,0.68,0,1,1,1.2,0.9,0.81,0.768,151779,204211.7205882353,212581.88,150864.56,1,0,-0.21999999999999997,0,0,MANUFACTURING
14701,Retail,Overdraft,33634,5901,0.175,-0.07,27733,0.103,8747,0,0,0,0,1,0.245,0.21,0.245,0.175,0.035,0.8245525361241601,L1_0_50k,0.103,0,0,0,1.0,0.75,0.7049999999999998,0.3618,5901,59870.24271844659,10496.4,7872.3,0,1,-0.647,0,0,SERVICES
14702,SME,Revolver,94829,82677,0.872,0.169,12151,0.584,89772,0,1,1,0,1,0.703,0.7875,0.872,0.703,0.08450000000000002,0.1281359077919202,L2_50_200k,0.584,0,0,1,1.2,0.85,0.7749999999999999,0.6904,82677,119132.36301369863,111317.28,78999.36,1,0,-0.266,0,0,MANUFACTURING
14703,Retail,Overdraft,39722,4303,0.108,0.053,35419,0.241,12856,30,0,0,0,1,0.055,0.0815,0.108,0.055,0.0265,0.8916721212426363,L1_0_50k,0.241,0,1,0,1.0,0.8,0.74,0.4646,4303,39474.85477178424,15427.199999999999,11570.4,0,1,-0.559,0,0,SERVICES
14704,Corporate,CreditLine,1486328,306239,0.206,0.068,1180088,0.43,813165,0,0,0,0,1,0.13799999999999998,0.172,0.206,0.13799999999999998,0.034,0.793962032606531,L4_500k_plus,0.43,0,0,0,1.1,0.5,0.53,0.458,306239,1002273.1395348839,992061.2999999999,723716.85,0,0,-0.07,1,0,
14705,Corporate,Revolver,2218265,848870,0.383,0.024,1369395,0.475,1499627,0,0,0,0,1,0.359,0.371,0.383,0.359,0.01200000000000001,0.6173270551534645,L4_500k_plus,0.475,0,0,0,1.1,0.75,0.7049999999999998,0.585,848870,2225762.178947368,1829544.94,1334668.03,0,0,-0.275,0,0,
