cust_id,segment,facility_type,sector_code,limit_amt,current_balance,util_ratio,util_ratio_12m_ago,util_ratio_6m_ago,util_change_12m,util_max_12m,util_min_12m,util_vol_12m,undrawn_amt,undrawn_ratio,limit_bucket,obs_ccf,obs_ccf_capped,obs_ccf_high_flag,ccf_baseline,ccf_ttc,ccf_pit,ccf_gap,ead_current,ead_ttc,ead_at_default,ead_stressed_up,ead_stressed_down,dpd_12m_max,dpd_ever_30plus,high_risk_flag,high_risk_dpd_flag,secured_flag,revolving_flag,segment_stress_scale,high_util_flag,low_util_flag,new_to_bank_flag,refinance_flag,default_flag
13474,Retail,Term Loan,Trading,437143,252231.51,0.577,0.404761561305744,0.6168317623337634,0.172,0.6168317623337634,0.404761561305744,0.212,184911.49,0.423,300k-500k,0.533,0.533,1,0.536,0.526,0.564,-0.003,351344.07,368911.27,350789.33,351344.07,316209.66,0,0,0,0,1,0,0.136,0,0,0,0,0
13475,Retail,Revolving Loan,Trading,76064,21602.18,0.284,0.1457749050211121,0.3096754837258668,0.138,0.3096754837258668,0.1457749050211121,0.164,54461.82,0.716,50k-150k,0.458,0.458,0,0.396,0.385,0.438,0.062,43169.06,45327.51,46545.69,56119.78,38852.15,0,0,1,0,1,0,0.143,0,0,0,0,0
13476,Retail,Overdraft,Public Sector,371547,88428.19,0.238,0.22660789540866066,0.2260466384238099,0.011,0.238,0.2260466384238099,0.012,283118.81,0.762,300k-500k,0.604,0.604,1,0.509,0.521,0.574,0.095,232535.66,244162.44,259431.95,279042.79,209282.09,60,1,0,0,1,1,0.141,0,0,0,0,0
13477,Retail,Revolving Loan,Construction,213250,30494.75,0.143,0.0,0.007250850460472663,0.143,0.143,0.0,0.143,182755.25,0.857,150k-300k,0.285,0.285,0,0.163,0.136,0.163,0.122,60283.86,63298.05,82580.0,72340.63,54255.47,60,1,0,0,1,0,0.071,0,1,0,0,0
13478,SME,Revolving Loan,Services,589374,102551.08,0.174,0.1298394815192893,0.0,0.044,0.174,0.0,0.174,486822.92,0.826,500k+,0.398,0.398,0,0.385,0.419,0.383,0.013,289977.9,304476.8,296306.6,289977.9,260980.11,0,0,0,0,1,0,0.354,0,1,0,0,0
13479,Retail,Credit Card,Services,447931,146921.37,0.328,0.35817245411330295,0.40447959120914606,-0.03,0.40447959120914606,0.328,0.076,301009.63,0.672,300k-500k,0.565,0.565,1,0.441,0.448,0.443,0.124,279666.62,293649.95,316991.81,363566.61,251699.96,0,0,1,0,0,1,0.123,0,0,0,0,1
13480,Corporate,Overdraft,Construction,576902,303450.45,0.526,0.45942670866888263,0.48952691044776037,0.067,0.526,0.45942670866888263,0.067,273451.55,0.474,500k+,0.33,0.33,0,0.261,0.252,0.312,0.069,374821.3,393562.36,393689.46,487267.69,337339.17,0,0,1,0,1,1,0.101,0,0,0,0,1
13481,SME,Revolving Loan,Services,351458,80835.34,0.23,0.18708691114602935,0.10049571104436891,0.043,0.23,0.10049571104436891,0.13,270622.66000000003,0.77,300k-500k,0.4,0.4,0,0.312,0.282,0.36,0.088,165269.61,173533.09,189084.4,214850.49,148742.65,0,0,1,0,0,0,0.289,0,0,0,0,0
13482,Retail,Overdraft,Services,368340,146599.32,0.398,0.3759067137364457,0.32787321805274244,0.022,0.398,0.32787321805274244,0.07,221740.68,0.602,300k-500k,0.582,0.582,1,0.391,0.424,0.391,0.191,233299.93,244964.93,275652.4,349949.9,209969.94,60,1,1,1,0,1,0.061,0,0,1,0,1
13483,SME,Term Loan,Trading,304032,127997.47,0.421,0.26341445868413615,0.4426169676392156,0.158,0.4426169676392156,0.26341445868413615,0.179,176034.53,0.579,300k-500k,0.191,0.191,0,0.079,0.089,0.109,0.112,141904.2,148999.41,161620.07,184475.46,127713.78,15,0,1,0,1,0,0.352,0,0,0,0,0
13484,Retail,Credit Card,Trading,539856,373580.35,0.692,0.7874782263919222,0.6536664933093794,-0.095,0.7874782263919222,0.6536664933093794,0.134,166275.65000000002,0.308,500k+,0.081,0.081,0,0.14,0.161,0.147,-0.059,396858.94,416701.89,387048.68,396858.94,357173.05,0,0,0,0,1,1,0.154,0,0,0,0,0
13485,SME,Overdraft,Manufacturing,227745,90642.51,0.398,0.18972933750048898,0.3366258546262693,0.208,0.398,0.18972933750048898,0.208,137102.49,0.602,150k-300k,0.221,0.221,0,0.275,0.303,0.275,-0.054,128345.69,134762.97,120942.16,128345.69,115511.12,0,0,0,0,0,1,0.287,0,0,1,0,0
13486,Corporate,Overdraft,Manufacturing,239073,112842.46,0.472,0.41241444244086023,0.4421589731769857,0.06,0.472,0.41241444244086023,0.06,126230.54,0.528,150k-300k,0.273,0.273,0,0.275,0.285,0.354,-0.002,147555.86,154933.65,147303.4,147555.86,132800.27,0,0,0,0,1,1,0.19,0,0,0,0,0
13487,Retail,Credit Card,Services,502326,93934.96,0.187,0.04383150381133377,0.11767154679440106,0.143,0.187,0.04383150381133377,0.143,408391.04,0.813,500k+,0.458,0.458,0,0.467,0.482,0.481,-0.009,284653.58,298886.26,280978.06,284653.58,256188.22,15,0,0,0,0,1,0.087,0,1,1,0,0
13488,SME,Term Loan,Trading,345309,123275.31,0.357,0.20560533887918697,0.34611979532231163,0.151,0.357,0.20560533887918697,0.151,222033.69,0.643,300k-500k,0.583,0.583,1,0.442,0.429,0.473,0.141,221414.2,232484.91,252720.95,265697.04,199272.78,60,1,0,0,1,0,0.357,0,0,0,0,0
13489,Retail,Overdraft,Manufacturing,270088,48345.75,0.179,0.060756026082640496,0.15642126648824087,0.118,0.179,0.060756026082640496,0.118,221742.25,0.821,150k-300k,0.376,0.376,0,0.362,0.376,0.368,0.014,128616.44,135047.26,131720.84,128616.44,115754.8,0,0,0,0,0,1,0.109,0,1,0,0,0
13490,Retail,Credit Card,Manufacturing,444743,128975.47,0.29,0.2495979402613996,0.2810220210207098,0.04,0.29,0.2495979402613996,0.04,315767.53,0.71,300k-500k,0.472,0.472,0,0.371,0.353,0.403,0.101,246125.22,258431.48,278017.74,319962.79,221512.7,15,0,1,0,1,1,0.16,0,0,0,0,0
13491,Corporate,Revolving Loan,Trading,451359,40170.95,0.089,0.08940380124827654,0.035133202057880744,-0.0,0.08940380124827654,0.035133202057880744,0.054,411188.05,0.911,300k-500k,0.302,0.302,0,0.287,0.313,0.333,0.015,158181.92,166091.02,164349.74,158181.92,142363.73,0,0,0,0,0,0,0.232,0,1,0,1,0
13492,Retail,Credit Card,Manufacturing,195989,107597.96,0.549,0.4810822996381582,0.43752926610147774,0.068,0.549,0.43752926610147774,0.111,88391.04,0.451,150k-300k,0.474,0.474,0,0.471,0.466,0.471,0.003,149230.14,156691.65,149495.31,149230.14,134307.13,0,0,0,0,1,1,0.072,0,0,1,0,0
13493,Retail,Revolving Loan,Construction,389501,241490.62,0.62,0.6599611110217574,0.6342687620597186,-0.04,0.6599611110217574,0.62,0.04,148010.38,0.38,300k-500k,0.217,0.217,0,0.191,0.197,0.246,0.026,269760.6,283248.63,273608.87,269760.6,242784.54,0,0,0,0,1,0,0.15,0,0,0,0,0
13494,Retail,Overdraft,Construction,526622,414978.14,0.788,0.6572414756832525,0.6516512490156741,0.131,0.788,0.6516512490156741,0.136,111643.85999999999,0.212,500k+,0.516,0.516,1,0.575,0.576,0.661,-0.059,479173.36,503132.03,472586.37,479173.36,431256.02,0,0,0,0,0,1,0.123,0,0,0,0,0
13495,SME,Overdraft,Trading,571994,282565.04,0.494,0.34938092877946514,0.3497102607355912,0.145,0.494,0.34938092877946514,0.145,289428.96,0.506,500k+,0.401,0.401,0,0.369,0.401,0.342,0.032,389364.33,408832.55,398626.05,389364.33,350427.9,0,0,0,0,1,1,0.281,0,0,0,0,0
13496,Retail,Overdraft,Trading,199540,165618.2,0.83,0.7592169222972212,0.8073159799746942,0.071,0.83,0.7592169222972212,0.071,33921.79999999999,0.17,150k-300k,0.713,0.713,1,0.527,0.525,0.616,0.186,183494.99,192669.74,189804.44,238543.49,165145.49,0,0,1,0,1,1,0.155,1,0,1,0,0
13497,Corporate,Term Loan,Manufacturing,63643,48686.9,0.765,0.7540186325134861,0.7478996151876618,0.011,0.765,0.7478996151876618,0.017,14956.099999999999,0.235,50k-150k,0.298,0.298,0,0.353,0.347,0.392,-0.055,53966.4,56664.72,53143.82,53966.4,48569.76,0,0,0,0,1,0,0.126,0,0,0,0,1
13498,Retail,Term Loan,Services,156188,55446.74,0.355,0.39021134507911814,0.3539970278079583,-0.035,0.39021134507911814,0.3539970278079583,0.036,100741.26000000001,0.645,150k-300k,0.555,0.555,1,0.55,0.584,0.584,0.005,110854.43,116397.15,111358.14,110854.43,99768.99,0,0,0,0,0,0,0.074,0,0,1,0,0
13499,Retail,Revolving Loan,Public Sector,41035,18670.92,0.455,0.4557710624830098,0.48660238788078697,-0.001,0.48660238788078697,0.455,0.032,22364.08,0.545,0-50k,0.391,0.391,0,0.372,0.413,0.488,0.019,26990.36,28339.88,27415.28,26990.36,24291.32,15,0,0,0,1,0,0.147,0,0,1,0,0
13500,SME,Credit Card,Construction,91424,43700.67,0.478,0.2924910964586742,0.47071314292362465,0.186,0.478,0.2924910964586742,0.186,47723.33,0.522,50k-150k,0.378,0.378,0,0.405,0.43,0.443,-0.027,63028.62,66180.05,61740.09,63028.62,56725.76,0,0,0,0,1,1,0.255,0,0,1,0,1
13501,Retail,Revolving Loan,Construction,296698,153096.17,0.516,0.5100879608531179,0.5356821490940894,0.006,0.5356821490940894,0.5100879608531179,0.026,143601.83,0.484,150k-300k,0.638,0.638,1,0.515,0.522,0.531,0.123,227051.11,238403.67,244714.14,295166.44,204346.0,0,0,1,0,0,0,0.059,0,0,0,0,0
13502,SME,Credit Card,Trading,256515,137235.52,0.535,0.5126377879117516,0.5415637626523272,0.022,0.5415637626523272,0.5126377879117516,0.029,119279.48000000001,0.465,150k-300k,0.475,0.475,0,0.477,0.497,0.539,-0.002,194131.83,203838.42,193893.27,194131.83,174718.65,0,0,0,0,0,1,0.154,0,0,0,0,0
13503,Retail,Overdraft,Services,496590,88889.61,0.179,0.1971997994118412,0.1141230956030091,-0.018,0.1971997994118412,0.1141230956030091,0.083,407700.39,0.821,300k-500k,0.155,0.155,0,0.157,0.162,0.18,-0.002,152898.57,160543.5,152083.17,152898.57,137608.71,0,0,0,0,0,1,0.08,0,1,0,0,0
13504,Retail,Credit Card,Trading,6222,2799.9,0.45,0.47709851266576286,0.45403882887148445,-0.027,0.47709851266576286,0.45,0.027,3422.1,0.55,0-50k,0.494,0.494,0,0.38,0.367,0.465,0.114,4100.3,4305.32,4490.42,4920.36,3690.27,60,1,0,0,1,1,0.128,0,0,0,0,1
13505,Retail,Term Loan,Manufacturing,140712,65431.08,0.465,0.4390576541429342,0.4540785045951723,0.026,0.465,0.4390576541429342,0.026,75280.92,0.535,50k-150k,0.295,0.295,0,0.186,0.188,0.235,0.109,79433.33,83405.0,87638.95,95320.0,71490.0,60,1,0,0,0,0,0.183,0,0,0,0,0
13506,Corporate,Credit Card,Services,185825,43297.23,0.233,0.2079566553949829,0.3028604449489374,0.025,0.3028604449489374,0.2079566553949829,0.095,142527.77,0.767,150k-300k,0.381,0.381,0,0.299,0.308,0.352,0.082,85913.03,90208.68,97600.31,111686.94,77321.73,0,0,1,0,1,1,0.153,0,0,0,0,0
13507,SME,Credit Card,Manufacturing,383320,279440.28,0.729,0.7137890728107477,0.7321294237114339,0.015,0.7321294237114339,0.7137890728107477,0.018,103879.71999999997,0.271,300k-500k,0.366,0.366,0,0.182,0.199,0.233,0.184,298346.39,313263.71,317460.26,387850.31,268511.75,0,0,1,0,0,1,0.304,0,0,0,0,0
13508,SME,Overdraft,Construction,478031,134804.74,0.282,0.3341875670908442,0.20877691202887214,-0.052,0.3341875670908442,0.20877691202887214,0.125,343226.26,0.718,300k-500k,0.43,0.43,0,0.295,0.268,0.344,0.135,236056.49,247859.31,282392.03,306873.44,212450.84,0,0,1,0,1,1,0.262,0,0,0,0,0
13509,Retail,Overdraft,Trading,540374,147522.1,0.273,0.025442202853656892,0.23751525234049722,0.248,0.273,0.025442202853656892,0.248,392851.9,0.727,500k+,0.485,0.485,0,0.336,0.319,0.379,0.149,279520.34,293496.36,338055.27,335424.41,251568.31,30,1,0,0,1,1,0.125,0,0,0,0,0
13510,SME,Term Loan,Trading,285339,94447.21,0.331,0.3593935775594723,0.26868180514967954,-0.028,0.3593935775594723,0.26868180514967954,0.091,190891.78999999998,0.669,150k-300k,0.363,0.363,0,0.253,0.269,0.317,0.11,142742.83,149879.97,163740.93,185565.68,128468.55,0,0,1,0,0,0,0.282,0,0,0,0,0
13511,Retail,Credit Card,Public Sector,446106,238220.6,0.534,0.4266559767701228,0.4338395345145149,0.107,0.534,0.4266559767701228,0.107,207885.4,0.466,300k-500k,0.456,0.456,0,0.279,0.291,0.287,0.177,296220.63,311031.66,333016.34,355464.76,266598.57,30,1,0,0,0,1,0.144,0,0,0,0,0
13512,Corporate,Credit Card,Services,539252,341346.52,0.633,0.6175852232745602,0.4332845845062042,0.015,0.633,0.4332845845062042,0.2,197905.47999999998,0.367,500k+,0.611,0.611,1,0.304,0.321,0.306,0.307,401509.79,421585.28,462266.77,602264.68,361358.81,60,1,1,1,1,1,0.248,0,0,0,0,1
13513,SME,Credit Card,Construction,217992,53408.04,0.245,0.05584179861911115,0.16045002547135884,0.189,0.245,0.05584179861911115,0.189,164583.96,0.755,150k-300k,0.443,0.443,0,0.229,0.223,0.294,0.214,91097.77,95652.66,126318.73,109317.32,81987.99,30,1,0,0,1,1,0.243,0,0,0,0,0
13514,SME,Overdraft,Public Sector,444462,80892.08,0.182,0.1971100005461705,0.11559009840839571,-0.015,0.1971100005461705,0.11559009840839571,0.082,363569.92,0.818,300k-500k,0.16,0.16,0,0.128,0.139,0.176,0.032,127429.03,133800.48,139063.27,165657.74,114686.13,0,0,1,0,0,1,0.32,0,1,0,0,0
13515,Retail,Term Loan,Public Sector,436889,34077.34,0.078,0.0,0.15345042495408828,0.078,0.15345042495408828,0.0,0.153,402811.66000000003,0.922,300k-500k,0.55,0.55,1,0.331,0.341,0.364,0.219,167408.0,175778.4,255623.75,200889.6,150667.2,30,1,0,0,1,0,0.17,0,1,0,0,0
13516,Retail,Credit Card,Trading,575311,419401.72,0.729,0.5336761471885622,0.8772148337399491,0.195,0.8772148337399491,0.5336761471885622,0.344,155909.28000000003,0.271,500k+,0.537,0.537,1,0.359,0.394,0.394,0.178,475373.15,499141.81,503125.0,713059.73,427835.84,30,1,1,0,0,1,0.094,0,0,1,0,1
13517,Retail,Credit Card,Services,101846,11508.6,0.113,0.0,0.120736600728436,0.113,0.120736600728436,0.0,0.121,90337.4,0.887,50k-150k,0.415,0.415,0,0.419,0.386,0.477,-0.004,49359.97,51827.97,48998.62,49359.97,44423.97,0,0,0,0,0,1,0.166,0,1,1,0,0
13518,Corporate,Credit Card,Trading,433165,171100.18,0.395,0.3896186909163432,0.3551307358471531,0.005,0.395,0.3551307358471531,0.04,262064.82,0.605,300k-500k,0.386,0.386,0,0.248,0.238,0.308,0.138,236092.26,247896.87,272257.2,306919.94,212483.03,0,0,1,0,1,1,0.229,0,0,0,0,0
13519,Retail,Credit Card,Services,344195,187930.47,0.546,0.4757002254822652,0.5527878641203454,0.07,0.5527878641203454,0.4757002254822652,0.077,156264.53,0.454,300k-500k,0.388,0.388,0,0.402,0.424,0.433,-0.014,250748.81,263286.25,248561.11,250748.81,225673.93,0,0,0,0,1,1,0.074,0,0,0,0,0
13520,Retail,Term Loan,Public Sector,118685,64089.9,0.54,0.41484848497077165,0.5174429748677065,0.125,0.54,0.41484848497077165,0.125,54595.1,0.46,50k-150k,0.274,0.274,0,0.282,0.251,0.3,-0.008,79485.72,83460.01,79048.96,79485.72,71537.15,0,0,0,0,0,0,0.197,0,0,0,0,0
13521,Retail,Term Loan,Manufacturing,84626,16586.7,0.196,0.1736825308077421,0.2387509520753563,0.022,0.2387509520753563,0.1736825308077421,0.065,68039.3,0.804,50k-150k,0.613,0.613,1,0.596,0.611,0.601,0.017,57138.12,59995.03,58294.79,57138.12,51424.31,0,0,0,0,1,0,0.128,0,1,0,0,0
13522,Retail,Term Loan,Construction,343649,94503.48,0.275,0.14487342983770304,0.2110336177318995,0.13,0.275,0.14487342983770304,0.13,249145.52000000002,0.725,300k-500k,0.248,0.248,0,0.243,0.235,0.315,0.005,155045.84,162798.13,156291.57,155045.84,139541.26,0,0,0,0,1,0,0.091,0,0,0,1,0
13523,Retail,Overdraft,Public Sector,75727,40362.49,0.533,0.4058254967988746,0.5208949245585658,0.127,0.533,0.4058254967988746,0.127,35364.51,0.467,50k-150k,0.433,0.433,0,0.498,0.511,0.494,-0.065,57974.02,60872.72,55675.32,57974.02,52176.62,0,0,0,0,0,1,0.145,0,0,1,0,0
13524,Corporate,Credit Card,Trading,465674,98722.89,0.212,0.1571013754768658,0.2547705542101737,0.055,0.2547705542101737,0.1571013754768658,0.098,366951.11,0.788,300k-500k,0.602,0.602,1,0.456,0.445,0.508,0.146,266052.6,279355.23,319627.46,319263.12,239447.34,60,1,0,0,1,1,0.143,0,0,0,0,1
13525,SME,Credit Card,Construction,39754,20036.02,0.504,0.4924586615497679,0.4193221208706507,0.012,0.504,0.4193221208706507,0.085,19717.98,0.496,0-50k,0.495,0.495,0,0.361,0.365,0.385,0.134,27154.21,28511.92,29796.42,35300.47,24438.79,0,0,1,0,1,1,0.163,0,0,0,0,1
13526,Corporate,Credit Card,Public Sector,47782,6737.26,0.141,0.12620333392481203,0.10422067610550244,0.015,0.141,0.10422067610550244,0.037,41044.74,0.859,0-50k,0.46,0.46,0,0.418,0.409,0.398,0.042,23893.96,25088.66,25617.84,23893.96,21504.56,0,0,0,0,0,1,0.168,0,1,0,0,0
13527,SME,Credit Card,Services,227515,93281.15,0.41,0.28739398507391084,0.33342053777694225,0.123,0.41,0.28739398507391084,0.123,134233.85,0.59,150k-300k,0.143,0.143,0,0.134,0.129,0.196,0.009,111268.49,116831.91,112476.59,111268.49,100141.64,0,0,0,0,0,1,0.259,0,0,0,0,0
13528,Retail,Revolving Loan,Trading,50306,21581.27,0.429,0.25853357724377307,0.47506741483187653,0.17,0.47506741483187653,0.25853357724377307,0.217,28724.73,0.571,50k-150k,0.372,0.372,0,0.199,0.2,0.164,0.173,27297.49,28662.36,32266.87,32756.99,24567.74,30,1,0,0,0,0,0.141,0,0,0,0,0
13529,Retail,Term Loan,Public Sector,360208,110583.86,0.307,0.22079811943692096,0.29524308436566987,0.086,0.307,0.22079811943692096,0.086,249624.14,0.693,300k-500k,0.548,0.548,1,0.567,0.601,0.637,-0.019,252120.75,264726.79,247377.89,252120.75,226908.68,0,0,0,0,0,0,0.199,0,0,0,0,0
13530,Retail,Revolving Loan,Services,244194,105980.2,0.434,0.30747516911141437,0.41975068265608884,0.127,0.434,0.30747516911141437,0.127,138213.8,0.566,150k-300k,0.478,0.478,0,0.459,0.479,0.475,0.019,169420.33,177891.35,172046.4,169420.33,152478.3,15,0,0,0,1,0,0.152,0,0,0,0,0
13531,Corporate,Revolving Loan,Services,269199,212667.21,0.79,0.7516241215138186,0.765964819931295,0.038,0.79,0.7516241215138186,0.038,56531.79000000001,0.21,150k-300k,0.442,0.442,0,0.467,0.483,0.516,-0.025,239067.56,251020.94,237654.26,239067.56,215160.8,15,0,0,0,0,0,0.229,0,0,0,0,0
13532,Retail,Overdraft,Services,182896,24508.06,0.134,0.2322215934471747,0.18684220513617975,-0.098,0.2322215934471747,0.134,0.098,158387.94,0.866,150k-300k,0.56,0.56,1,0.557,0.579,0.649,0.003,112730.14,118366.65,113205.31,112730.14,101457.13,0,0,0,0,0,1,0.125,0,1,0,0,0
13533,Retail,Overdraft,Construction,408285,170663.13,0.418,0.44470278757598547,0.40527554541298383,-0.027,0.44470278757598547,0.40527554541298383,0.039,237621.87,0.582,300k-500k,0.615,0.615,1,0.57,0.597,0.586,0.045,306107.6,321412.98,316800.58,306107.6,275496.84,0,0,0,0,0,1,0.125,0,0,0,0,0
13534,Retail,Credit Card,Trading,594585,420371.6,0.707,0.5888361279854047,0.6306136576344584,0.118,0.707,0.5888361279854047,0.118,174213.40000000002,0.293,500k+,0.533,0.533,1,0.429,0.435,0.421,0.104,495109.15,519864.61,513227.34,643641.9,445598.24,0,0,1,0,1,1,0.087,0,0,0,0,0
13535,Retail,Revolving Loan,Services,479743,201012.32,0.419,0.2707269894063202,0.413612657339556,0.148,0.419,0.2707269894063202,0.148,278730.68,0.581,300k-500k,0.442,0.442,0,0.339,0.331,0.459,0.103,295502.02,310277.12,324211.28,354602.42,265951.82,30,1,0,0,0,0,0.119,0,0,1,0,0
13536,Retail,Revolving Loan,Public Sector,310968,170099.5,0.547,0.5003479683073077,0.45344450454027685,0.047,0.547,0.45344450454027685,0.094,140868.5,0.453,300k-500k,0.474,0.474,0,0.338,0.349,0.343,0.136,217713.05,228598.7,236871.17,261255.66,195941.74,60,1,0,0,0,0,0.105,0,0,0,0,1
13537,Retail,Term Loan,Services,105874,17469.21,0.165,0.053740719396281236,0.16816676138697242,0.111,0.16816676138697242,0.053740719396281236,0.114,88404.79000000001,0.835,50k-150k,0.427,0.427,0,0.418,0.436,0.472,0.009,54422.41,57143.53,55218.06,54422.41,48980.17,0,0,0,0,0,0,0.166,0,1,0,0,0
13538,SME,Revolving Loan,Trading,375036,135388.0,0.361,0.4787107802970894,0.34393105937875706,-0.118,0.4787107802970894,0.34393105937875706,0.135,239648.0,0.639,300k-500k,0.672,0.672,1,0.475,0.508,0.542,0.197,249220.8,261681.84,296431.46,323987.04,224298.72,0,0,1,0,1,0,0.262,0,0,0,0,0
13539,SME,Overdraft,Construction,363300,106446.9,0.293,0.10136724601402011,0.2007428761904319,0.192,0.293,0.10136724601402011,0.192,256853.1,0.707,300k-500k,0.352,0.352,0,0.293,0.272,0.305,0.059,181704.86,190790.1,196859.19,181704.86,163534.37,0,0,0,0,0,1,0.324,0,0,1,0,0
13540,Retail,Revolving Loan,Services,459838,40005.91,0.087,0.14589944073187439,0.06166707911282103,-0.059,0.14589944073187439,0.06166707911282103,0.084,419832.08999999997,0.913,300k-500k,0.637,0.637,1,0.499,0.515,0.561,0.138,249502.12,261977.23,307438.95,324352.76,224551.91,0,0,1,0,1,0,0.071,0,1,0,0,1
13541,Retail,Overdraft,Public Sector,78012,37679.8,0.483,0.529440762820597,0.42880370959075437,-0.046,0.529440762820597,0.42880370959075437,0.101,40332.2,0.517,50k-150k,0.263,0.263,0,0.272,0.313,0.313,-0.009,48650.16,51082.67,48287.17,48650.16,43785.14,0,0,0,0,0,1,0.125,0,0,0,0,0
13542,Corporate,Credit Card,Trading,466721,86810.11,0.186,0.0356697278694354,0.11879257539822453,0.15,0.186,0.0356697278694354,0.15,379910.89,0.814,300k-500k,0.563,0.563,1,0.573,0.607,0.571,-0.01,304499.05,319724.0,300699.94,304499.05,274049.14,0,0,0,0,0,1,0.246,0,1,1,0,0
13543,Retail,Overdraft,Services,62037,15695.36,0.253,0.23976596353386506,0.19259571229799693,0.013,0.253,0.19259571229799693,0.06,46341.64,0.747,50k-150k,0.137,0.137,0,0.139,0.119,0.145,-0.002,22136.85,23243.69,22044.16,22136.85,19923.16,15,0,0,0,1,1,0.086,0,0,1,0,0
13544,Corporate,Credit Card,Construction,26494,15710.94,0.593,0.7321270275439026,0.5371773491632718,-0.139,0.7321270275439026,0.5371773491632718,0.195,10783.06,0.407,0-50k,0.385,0.385,0,0.378,0.373,0.428,0.007,19786.94,20776.29,19862.42,19786.94,17808.25,0,0,0,0,0,1,0.179,0,0,1,0,0
13545,Retail,Term Loan,Manufacturing,434573,199903.58,0.46,0.5055851096595642,0.39509953298188716,-0.046,0.5055851096595642,0.39509953298188716,0.11,234669.42,0.54,300k-500k,0.618,0.618,1,0.47,0.453,0.527,0.148,310198.21,325708.12,344929.28,372237.85,279178.39,60,1,0,0,0,0,0.065,0,0,0,0,0
13546,SME,Credit Card,Public Sector,113387,67918.81,0.599,0.6094492991403518,0.5063827750806472,-0.01,0.6094492991403518,0.5063827750806472,0.103,45468.19,0.401,50k-150k,0.604,0.604,1,0.532,0.549,0.587,0.072,92107.89,96713.28,95381.6,92107.89,82897.1,0,0,0,0,0,1,0.243,0,0,0,0,0
13547,SME,Revolving Loan,Services,206739,35765.85,0.173,0.0,0.1786048353014578,0.173,0.1786048353014578,0.0,0.179,170973.15,0.827,150k-300k,0.537,0.537,1,0.51,0.523,0.502,0.027,122962.16,129110.27,127578.43,122962.16,110665.94,0,0,0,0,1,0,0.308,0,1,0,0,0
13548,SME,Overdraft,Services,153729,59031.94,0.384,0.26120621105417596,0.43490920930262544,0.123,0.43490920930262544,0.26120621105417596,0.174,94697.06,0.616,150k-300k,0.385,0.385,0,0.447,0.481,0.497,-0.062,101361.53,106429.61,95490.31,101361.53,91225.38,0,0,0,0,1,1,0.372,0,0,0,0,0
13549,Corporate,Credit Card,Manufacturing,110848,51322.62,0.463,0.3249229126954296,0.41551278416353027,0.138,0.463,0.3249229126954296,0.138,59525.38,0.537,50k-150k,0.603,0.603,1,0.485,0.535,0.548,0.118,80192.43,84202.05,87216.42,104250.16,72173.19,0,0,1,0,1,1,0.218,0,0,1,0,0
13550,Retail,Credit Card,Trading,343117,138619.27,0.404,0.28913573986885954,0.41058042537733197,0.115,0.41058042537733197,0.28913573986885954,0.121,204497.73,0.596,300k-500k,0.343,0.343,0,0.39,0.425,0.414,-0.047,218373.38,229292.05,208761.99,218373.38,196536.04,0,0,0,0,0,1,0.068,0,0,0,0,0
13551,Retail,Credit Card,Manufacturing,598534,113721.46,0.19,0.13059151663998972,0.19941921808935614,0.059,0.19941921808935614,0.13059151663998972,0.069,484812.54,0.81,500k+,0.487,0.487,0,0.336,0.363,0.356,0.151,276618.47,290449.39,349825.17,331942.16,248956.62,90,1,0,0,1,1,0.082,0,1,0,0,1
