cust_id,segment,secured_flag,ead,collateral_value,recovery_amount,recovery_cost,time_to_recovery,recovery_strategy,seniority,lgd_observed,default_flag
10622,Auto,1,50355,35540,27623,2606,9,Legal,Senior,0.503,0
10623,Mortgage,0,761239,0,68567,39237,22,Legal,Senior,0.95,1
10624,Auto,1,109307,99795,74161,6053,8,Auction,Senior,0.377,0
10625,Corporate,1,4910453,3607132,1543515,339595,3,DirectSale,Senior,0.755,0
10626,Mortgage,1,1018699,1031877,746152,32076,12,Legal,Senior,0.299,0
10627,SME,0,803606,0,82960,89576,16,Legal,Senior,0.95,0
10628,Mortgage,1,573938,392193,297767,34454,14,DirectSale,Senior,0.541,0
10629,Auto,1,54341,42456,32813,3800,20,Legal,Senior,0.466,1
10630,SME,1,242926,284296,200501,26674,4,Auction,Subordinated,0.284,0
10631,Auto,1,75113,89491,55279,4084,13,DirectSale,Senior,0.318,0
10632,SME,1,270198,196304,142634,16923,3,DirectSale,Subordinated,0.535,0
10633,Auto,1,54538,51721,22497,1727,18,Auction,Senior,0.619,1
10634,Auto,1,76521,74151,42016,5875,4,Legal,Subordinated,0.528,0
10635,Mortgage,0,738197,0,159475,95884,12,InternalRecovery,Senior,0.914,1
10636,Auto,1,94618,57921,26503,3781,15,InternalRecovery,Senior,0.76,0
10637,SME,0,204858,0,15551,19573,13,Legal,Senior,0.95,0
10638,Mortgage,1,538323,569741,438087,17788,11,DirectSale,Senior,0.219,0
10639,SME,0,393790,0,62429,28751,23,Legal,Subordinated,0.914,0
10640,Auto,1,64033,41259,30970,4246,13,InternalRecovery,Senior,0.583,0
10641,Mortgage,0,275635,0,29003,43047,25,DirectSale,Senior,0.95,1
10642,Mortgage,1,622401,584948,262162,34659,3,Auction,Senior,0.634,0
10643,Corporate,1,8726193,10396567,4413122,787966,12,DirectSale,Senior,0.585,0
10644,Mortgage,0,1024627,0,201068,117013,34,InternalRecovery,Senior,0.918,0
10645,Mortgage,1,361813,406789,232595,39754,20,Legal,Senior,0.467,0
10646,SME,0,138777,0,23622,10461,24,InternalRecovery,Senior,0.905,0
10647,Auto,1,58960,52406,32023,2840,17,Legal,Senior,0.505,0
10648,Auto,1,76641,71276,35649,7261,10,Auction,Subordinated,0.63,0
10649,Auto,1,96329,61951,42805,4982,16,Auction,Senior,0.607,0
10650,Auto,0,69899,0,13495,13890,5,Auction,Subordinated,0.95,0
10651,Auto,0,79399,0,15269,9262,19,Legal,Senior,0.924,1
10652,SME,1,302960,225400,138151,9819,16,DirectSale,Senior,0.576,0
10653,Mortgage,1,299852,227599,161940,15419,31,Auction,Senior,0.511,0
10654,Mortgage,1,230728,247006,193404,26937,21,InternalRecovery,Senior,0.279,0
10655,Auto,0,68695,0,14157,11776,15,Legal,Senior,0.95,0
10656,SME,1,309078,348826,174521,24533,15,DirectSale,Subordinated,0.515,0
10657,Mortgage,0,1189434,0,250914,117677,24,InternalRecovery,Senior,0.888,0
10658,Auto,0,106781,0,15791,8825,12,DirectSale,Senior,0.935,0
10659,Mortgage,0,509438,0,110896,29730,26,Auction,Senior,0.841,0
10660,Corporate,1,4666162,3971250,1941094,326629,21,DirectSale,Senior,0.654,0
10661,Mortgage,1,433311,497416,229411,43351,10,Legal,Senior,0.571,0
10662,Mortgage,1,680624,753294,409783,72528,15,InternalRecovery,Senior,0.504,0
10663,Mortgage,0,643151,0,66330,118558,24,Auction,Senior,0.95,0
10664,Mortgage,1,290219,275504,151572,30233,15,Legal,Subordinated,0.582,0
10665,Mortgage,0,547304,0,87640,61662,24,Auction,Subordinated,0.95,1
10666,Corporate,0,754345,0,155470,61221,12,Auction,Subordinated,0.875,0
10667,Mortgage,1,291981,216770,122864,24213,17,DirectSale,Senior,0.662,0
10668,Mortgage,0,1116821,0,272062,218251,13,Legal,Senior,0.95,0
10669,Auto,0,217752,0,51616,30245,15,Legal,Subordinated,0.902,0
10670,Mortgage,1,623094,604084,293242,23696,6,InternalRecovery,Senior,0.567,0
10671,Mortgage,1,477408,430950,334799,18335,12,Legal,Senior,0.337,0
10672,Mortgage,0,1370782,0,212058,125427,21,DirectSale,Senior,0.937,0
10673,SME,0,271658,0,27037,16617,12,Legal,Senior,0.95,0
10674,SME,1,402387,409180,275966,28461,18,Auction,Senior,0.385,0
10675,Corporate,1,19747110,16270771,11149733,1796578,15,Legal,Senior,0.526,1
10676,SME,1,442893,442010,190468,47154,12,DirectSale,Senior,0.676,0
10677,Auto,1,145525,137175,94274,5704,10,DirectSale,Senior,0.391,0
10678,SME,0,599660,0,34140,63962,32,Auction,Senior,0.95,1
10679,Mortgage,0,674476,0,64409,92684,26,Auction,Subordinated,0.95,1
10680,Corporate,0,15810551,0,3439440,1057439,9,Legal,Senior,0.849,1
10681,Mortgage,1,293266,312678,166251,20543,14,Legal,Senior,0.503,1
10682,SME,0,559417,0,80980,83037,3,InternalRecovery,Subordinated,0.95,1
10683,Mortgage,1,591210,522190,321373,50772,7,Legal,Senior,0.542,0
10684,Mortgage,1,257670,168977,83830,12957,10,InternalRecovery,Subordinated,0.725,1
10685,SME,1,478662,306425,231214,21245,13,InternalRecovery,Senior,0.561,0
10686,Mortgage,1,302455,361173,230172,25446,3,DirectSale,Senior,0.323,0
10687,Corporate,1,20000000,17835600,9326896,1971565,9,Auction,Senior,0.632,0
10688,Corporate,0,5582805,0,1354870,903279,14,Legal,Subordinated,0.919,0
10689,SME,1,225204,260275,118261,13073,17,DirectSale,Subordinated,0.533,0
10690,Mortgage,1,605382,508738,219103,42332,16,Auction,Senior,0.708,0
10691,Auto,1,138879,133795,93754,13392,7,Legal,Senior,0.421,0
10692,Mortgage,0,878609,0,106921,85856,17,Auction,Senior,0.95,0
10693,Corporate,1,6702031,5805789,3526616,615913,3,InternalRecovery,Senior,0.566,0
10694,SME,1,292393,331628,198402,39590,12,InternalRecovery,Senior,0.457,0
10695,Mortgage,0,483204,0,56100,24509,18,Legal,Senior,0.935,0
10696,Auto,0,59284,0,13014,10907,13,Legal,Senior,0.95,0
10697,Corporate,0,2984040,0,486592,591144,24,Legal,Senior,0.95,1
10698,Auto,1,74841,65091,28453,2136,20,InternalRecovery,Senior,0.648,0
10699,SME,0,356134,0,85557,60921,20,Legal,Senior,0.931,0
10700,Mortgage,1,514462,347289,202280,32128,6,Legal,Senior,0.669,0
10701,Mortgage,0,432158,0,94634,44927,19,Legal,Subordinated,0.885,0
10702,Corporate,1,4465328,3132037,1357010,115121,22,DirectSale,Senior,0.722,0
10703,Corporate,0,1238108,0,98011,143964,18,Auction,Senior,0.95,0
10704,SME,1,440386,441806,252843,52563,17,Auction,Senior,0.545,0
10705,Mortgage,1,691204,494538,283008,41611,8,Legal,Senior,0.651,0
10706,Auto,0,65265,0,11604,4351,16,Auction,Senior,0.889,0
10707,Auto,1,67564,56034,26886,2884,5,InternalRecovery,Senior,0.645,0
10708,Mortgage,0,859599,0,50000,129751,19,Legal,Senior,0.95,0
10709,Auto,0,92708,0,12302,17640,14,DirectSale,Senior,0.95,0
10710,Auto,0,46155,0,4556,5422,5,Legal,Senior,0.95,0
10711,Mortgage,1,716802,788858,600723,74622,14,Legal,Senior,0.266,0
10712,Mortgage,1,348291,358560,280924,17435,23,Legal,Subordinated,0.243,0
10713,Mortgage,0,401178,0,55445,32639,20,Legal,Subordinated,0.943,0
10714,Mortgage,1,961361,702533,296318,78890,6,Auction,Senior,0.774,0
10715,SME,0,422124,0,91195,36386,13,InternalRecovery,Senior,0.87,0
10716,Mortgage,1,572842,436576,308008,14407,17,Legal,Senior,0.487,0
10717,Auto,0,62738,0,13384,5640,17,Auction,Senior,0.877,0
10718,Corporate,0,13055731,0,2773840,1200621,11,Legal,Senior,0.879,0
10719,Auto,0,63348,0,8801,7113,23,Legal,Senior,0.95,1
10720,SME,0,573512,0,66509,103319,9,InternalRecovery,Senior,0.95,0
10721,Mortgage,0,2012267,0,178313,197647,26,Legal,Subordinated,0.95,0
10722,Mortgage,0,306891,0,29083,27220,18,Auction,Senior,0.95,0
10723,Mortgage,1,590325,388680,282838,16668,13,Legal,Subordinated,0.549,0
10724,Mortgage,1,440088,354218,147685,28443,12,Legal,Senior,0.729,0
10725,Corporate,0,3173847,0,409045,583861,15,Auction,Senior,0.95,0
10726,Mortgage,0,494021,0,101250,61009,18,Legal,Senior,0.919,0
10727,Auto,0,83490,0,13155,15359,13,Legal,Senior,0.95,0
10728,Mortgage,1,564642,541905,285025,17879,10,Legal,Senior,0.527,0
10729,SME,1,403595,458191,241790,25814,9,Legal,Senior,0.465,0
10730,Corporate,0,4175788,0,785606,316968,13,Auction,Senior,0.888,0
10731,Mortgage,1,1061942,850793,436345,74542,8,InternalRecovery,Senior,0.659,1
10732,Mortgage,1,265422,207252,125159,17193,3,Legal,Senior,0.593,0
10733,Mortgage,1,754129,587481,458851,46681,18,DirectSale,Senior,0.453,0
10734,Mortgage,0,479406,0,32862,93719,16,Legal,Senior,0.95,1
10735,Auto,0,85872,0,12955,12592,21,Legal,Senior,0.95,0
10736,SME,1,366433,224912,139768,19154,11,InternalRecovery,Senior,0.671,0
10737,Auto,1,130134,143365,93678,14117,15,Legal,Senior,0.389,0
10738,Mortgage,1,359254,414640,301208,45673,7,InternalRecovery,Senior,0.289,0
10739,Auto,0,61401,0,12148,10618,21,Legal,Senior,0.95,0
10740,Auto,1,38602,24432,9791,797,8,Auction,Subordinated,0.767,0
10741,Mortgage,1,1152785,1266461,718629,77124,22,Legal,Senior,0.444,0
10742,Mortgage,1,998359,1154228,661875,46491,19,Legal,Senior,0.384,0
10743,Mortgage,0,611167,0,38727,58359,17,InternalRecovery,Subordinated,0.95,0
10744,Mortgage,0,828432,0,110136,153454,21,Auction,Senior,0.95,0
10745,SME,1,476968,444600,271650,19955,16,Legal,Senior,0.472,1
10746,Mortgage,0,775491,0,174585,126322,28,Auction,Senior,0.938,1
10747,Mortgage,1,632674,565801,228566,31084,3,Legal,Senior,0.688,1
10748,SME,0,221790,0,44144,36698,3,Auction,Senior,0.95,0
10749,Auto,1,99588,104250,75896,8174,15,InternalRecovery,Senior,0.32,0
10750,Mortgage,1,1488144,1691628,1075751,173461,7,Legal,Senior,0.394,0
10751,Corporate,1,5277984,6110951,4733465,414427,7,Legal,Senior,0.182,0
10752,Auto,0,173976,0,21422,14976,15,Legal,Senior,0.95,1
10753,Auto,0,147626,0,17088,14891,18,DirectSale,Senior,0.95,1
10754,Corporate,1,4952124,5259427,2792534,345402,20,Legal,Senior,0.506,0
10755,Mortgage,0,307100,0,57665,57535,24,Auction,Senior,0.95,0
10756,Mortgage,1,414798,358115,231550,42180,13,Auction,Subordinated,0.543,0
10757,SME,1,276153,303328,174696,12816,35,Auction,Senior,0.414,1
10758,Corporate,1,5167846,6079863,3216445,442986,8,Auction,Senior,0.463,1
10759,Mortgage,1,930205,1103172,605659,67150,10,Auction,Senior,0.421,1
10760,Mortgage,1,318912,337857,247210,25573,21,Auction,Senior,0.305,0
10761,SME,1,337567,227783,177985,19042,12,InternalRecovery,Senior,0.529,0
10762,Corporate,1,4823720,2981798,1977748,98764,13,DirectSale,Senior,0.61,0
10763,Mortgage,1,343768,248653,195264,21803,5,Auction,Senior,0.495,0
10764,SME,0,269954,0,66217,52256,7,Legal,Senior,0.948,0
10765,Corporate,0,5040630,0,681977,743234,13,Legal,Senior,0.95,0
10766,Corporate,1,4805561,5758843,4323831,634002,5,Legal,Senior,0.232,0
10767,SME,1,392955,253911,139324,8829,10,Auction,Subordinated,0.668,0
10768,Auto,0,71809,0,4553,7295,29,DirectSale,Senior,0.95,0
10769,Corporate,1,3842803,4425873,2620845,331598,18,InternalRecovery,Senior,0.404,0
10770,Mortgage,1,697314,570669,409475,24252,7,DirectSale,Senior,0.448,0
10771,Mortgage,1,835898,940260,751746,30185,12,InternalRecovery,Senior,0.137,0
10772,Mortgage,0,498399,0,85128,56059,22,Legal,Senior,0.942,0
10773,Mortgage,1,429233,450573,283179,24313,9,Legal,Senior,0.397,1
10774,Corporate,1,3381747,2493226,1531509,98441,14,Legal,Subordinated,0.576,0
10775,Mortgage,0,1404959,0,145001,84909,22,DirectSale,Senior,0.95,0
10776,SME,1,271895,234310,131157,11681,6,Legal,Senior,0.561,0
10777,SME,1,440263,394702,303842,28826,11,DirectSale,Senior,0.375,0
10778,Auto,0,78683,0,9745,9183,13,Legal,Senior,0.95,0
10779,Corporate,0,1154159,0,233917,132875,20,Auction,Senior,0.912,0
10780,Mortgage,1,602867,537216,402777,54213,20,Auction,Senior,0.422,0
10781,Mortgage,1,608096,622174,346011,58164,20,InternalRecovery,Senior,0.527,0
10782,SME,1,208704,216298,104642,17210,9,Auction,Subordinated,0.581,0
10783,Mortgage,1,1270233,1373523,615961,80954,13,InternalRecovery,Subordinated,0.579,0
10784,Auto,0,38757,0,8126,7059,14,Auction,Senior,0.95,0
10785,SME,0,300989,0,46783,22686,19,Legal,Subordinated,0.92,0
10786,Auto,0,48471,0,3100,5385,26,InternalRecovery,Senior,0.95,0
10787,Auto,0,46114,0,2800,8822,29,Legal,Senior,0.95,0
10788,Auto,0,79550,0,15377,13893,17,DirectSale,Senior,0.95,0
10789,Corporate,1,3898163,2581315,1582387,304047,8,DirectSale,Senior,0.672,0
10790,Auto,0,51307,0,7246,10112,28,Auction,Senior,0.95,0
10791,SME,0,229905,0,14555,15151,24,Legal,Senior,0.95,0
10792,Mortgage,1,815613,851277,461556,58264,17,InternalRecovery,Subordinated,0.506,0
10793,Mortgage,1,1579616,1575511,641660,147257,16,InternalRecovery,Subordinated,0.687,1
10794,SME,1,251810,254777,197219,18835,16,InternalRecovery,Senior,0.292,0
10795,Auto,0,99326,0,11728,6251,16,Legal,Senior,0.945,0
10796,Auto,1,63923,51953,31150,4766,7,Auction,Senior,0.587,0
10797,Mortgage,1,708559,640451,447241,75275,10,DirectSale,Senior,0.475,0
10798,SME,1,1106446,1225290,958625,64451,13,Auction,Senior,0.192,0
10799,Mortgage,1,351199,286529,129753,23300,29,Auction,Subordinated,0.697,1
10800,Mortgage,1,816273,610994,322505,60898,7,DirectSale,Subordinated,0.68,0
10801,Corporate,0,5024842,0,487161,568858,23,Legal,Senior,0.95,0
10802,Auto,1,86203,56401,34634,4650,17,DirectSale,Subordinated,0.652,0
10803,Mortgage,1,445554,502408,295419,36142,15,Legal,Subordinated,0.418,0
10804,Mortgage,1,832948,656462,427904,74915,7,Legal,Senior,0.576,0
10805,Mortgage,1,427072,292924,118557,12336,29,Legal,Senior,0.751,0
10806,Mortgage,1,855887,529486,354061,52839,12,Legal,Senior,0.648,0
10807,Mortgage,1,587374,419859,240943,45678,10,DirectSale,Senior,0.668,0
10808,SME,1,624182,623075,282608,46349,12,InternalRecovery,Senior,0.621,0
10809,Mortgage,0,1297767,0,243736,212235,29,Legal,Senior,0.95,0
10810,Auto,1,74711,47935,24034,3907,14,Legal,Senior,0.731,0
10811,Mortgage,1,757240,633493,362566,36961,15,DirectSale,Subordinated,0.57,0
10812,SME,1,231350,176263,78257,10414,12,Legal,Senior,0.707,0
10813,Mortgage,0,713066,0,137355,102393,22,InternalRecovery,Senior,0.95,0
10814,Corporate,0,2639545,0,389456,391627,18,Auction,Senior,0.95,0
10815,Mortgage,1,627433,674501,417849,77888,4,Legal,Senior,0.458,0
10816,Mortgage,1,490117,540390,329793,62090,15,Legal,Senior,0.454,0
10817,Corporate,1,2521716,1635386,1274055,125272,29,Auction,Senior,0.544,0
10818,SME,0,226249,0,40493,25007,19,DirectSale,Senior,0.932,1
10819,Mortgage,1,1414358,1174023,658311,121605,3,Legal,Senior,0.621,0
10820,Mortgage,1,785712,748086,545701,23817,23,Legal,Senior,0.336,1
10821,Mortgage,1,593736,396072,228657,30054,10,DirectSale,Subordinated,0.666,0
10822,Mortgage,1,944205,650805,293477,27525,9,Legal,Senior,0.718,0
10823,SME,1,245924,176113,75236,14050,18,Legal,Senior,0.751,0
10824,Mortgage,1,573471,442201,274683,46444,5,Auction,Senior,0.602,0
10825,Corporate,1,2463623,1941414,1118649,132270,4,Auction,Senior,0.6,0
10826,Mortgage,0,277019,0,48841,38636,20,DirectSale,Senior,0.95,0
10827,SME,0,343620,0,70705,55016,16,InternalRecovery,Senior,0.95,0
10828,Mortgage,0,753200,0,141615,84976,10,DirectSale,Senior,0.925,1
10829,SME,0,230845,0,33063,28967,11,InternalRecovery,Senior,0.95,0
10830,Mortgage,1,491198,327371,145056,34870,10,DirectSale,Senior,0.776,1
10831,Auto,1,109499,89980,64618,7815,9,Legal,Subordinated,0.481,0
10832,Corporate,0,8337673,0,1634863,611039,9,DirectSale,Subordinated,0.877,0
10833,Mortgage,1,704898,775726,527473,66617,13,InternalRecovery,Senior,0.346,0
10834,Mortgage,1,559395,516353,297082,24949,11,Auction,Senior,0.514,0
10835,Mortgage,1,663764,566219,376390,42020,16,Legal,Senior,0.496,1
10836,Mortgage,0,251996,0,46237,15047,17,Auction,Senior,0.876,0
10837,Mortgage,0,334620,0,62621,36747,11,Legal,Senior,0.923,0
10838,Auto,1,59733,69376,42126,3473,13,InternalRecovery,Subordinated,0.353,0
10839,SME,0,310783,0,63802,31345,28,Legal,Subordinated,0.896,0
10840,SME,1,332092,316249,190978,16739,24,Legal,Senior,0.475,0
10841,Auto,1,81674,51406,32263,3476,7,Legal,Senior,0.648,1
10842,Corporate,0,14682999,0,2511345,1173743,18,InternalRecovery,Subordinated,0.909,0
10843,Auto,0,91358,0,15180,7182,17,DirectSale,Senior,0.912,0
10844,SME,0,362825,0,69931,61569,10,DirectSale,Senior,0.95,0
10845,Mortgage,0,661204,0,125426,95825,11,DirectSale,Subordinated,0.95,0
10846,Mortgage,1,361011,373099,235434,34707,14,Auction,Subordinated,0.444,1
10847,Mortgage,1,835167,743784,384061,67104,12,Auction,Senior,0.62,0
10848,Auto,0,66291,0,14096,9167,23,DirectSale,Senior,0.926,0
10849,Auto,1,96491,89994,41936,5251,11,InternalRecovery,Senior,0.62,0
10850,Auto,1,148971,89923,67560,7847,14,Auction,Senior,0.599,0
10851,Mortgage,0,490639,0,117088,81173,17,Legal,Senior,0.927,0
10852,Auto,1,71503,50337,29591,2098,4,Legal,Subordinated,0.615,0
10853,Mortgage,1,780389,490137,233654,48911,17,Auction,Subordinated,0.763,0
10854,Mortgage,1,692942,641066,341746,50076,10,Legal,Subordinated,0.579,0
10855,SME,1,173553,170144,125496,19077,6,DirectSale,Senior,0.387,1
10856,Auto,0,25055,0,3254,2037,17,Auction,Subordinated,0.95,0
10857,Mortgage,0,817139,0,156968,89604,11,DirectSale,Senior,0.918,1
10858,Auto,0,68866,0,10807,4015,12,DirectSale,Subordinated,0.901,0
10859,Auto,1,51008,33701,26139,1864,3,DirectSale,Senior,0.524,0
10860,Auto,1,121098,92724,71231,6927,25,InternalRecovery,Senior,0.469,0
10861,Auto,1,65980,72421,38346,8118,10,Legal,Senior,0.542,1
10862,Corporate,0,5304617,0,701258,1059706,25,Legal,Senior,0.95,0
10863,Corporate,0,9019632,0,1040427,1796052,11,Auction,Senior,0.95,0
10864,SME,1,300965,285278,206743,33030,21,Legal,Senior,0.423,0
10865,Mortgage,1,980227,736882,524957,57364,23,Auction,Subordinated,0.523,0
10866,Mortgage,1,629173,654778,349416,76063,3,DirectSale,Senior,0.566,0
10867,Mortgage,1,712273,560437,288224,38090,13,Legal,Senior,0.649,0
10868,SME,0,287744,0,43067,55040,20,Legal,Senior,0.95,0
10869,Mortgage,0,375504,0,69034,45171,26,InternalRecovery,Senior,0.936,0
10870,Auto,0,53596,0,13272,3073,14,DirectSale,Senior,0.81,1
10871,Corporate,0,5387877,0,1028631,922020,22,Auction,Senior,0.95,0
10872,Mortgage,0,807576,0,149021,129221,23,InternalRecovery,Senior,0.95,0
10873,Mortgage,1,508007,496460,261793,18007,9,Auction,Senior,0.52,0
10874,Mortgage,1,564730,496344,309690,58072,12,Legal,Senior,0.554,0
10875,Corporate,1,9203970,9770764,4298944,336895,9,DirectSale,Senior,0.57,0
10876,SME,1,332787,225507,119648,10914,13,InternalRecovery,Senior,0.673,0
10877,SME,1,291609,196268,128712,20777,8,Legal,Senior,0.63,0
10878,Corporate,1,5087554,3185941,1545099,143198,11,Legal,Subordinated,0.724,0
10879,SME,0,201828,0,29871,35553,26,Auction,Senior,0.95,0
10880,SME,0,188111,0,45321,20818,22,DirectSale,Senior,0.87,0
10881,SME,1,286159,211370,168841,15786,3,InternalRecovery,Subordinated,0.465,0
10882,Mortgage,1,472495,527031,363869,37340,24,Auction,Senior,0.309,0
10883,Auto,0,77652,0,11334,15459,19,Auction,Senior,0.95,0
10884,Corporate,1,3781120,4489073,2575075,337411,11,InternalRecovery,Senior,0.408,0
10885,Mortgage,1,1944688,1325330,631620,53785,3,DirectSale,Subordinated,0.703,0
10886,Mortgage,0,367031,0,23983,26269,25,DirectSale,Senior,0.95,0
10887,Auto,1,101327,117539,81291,7776,16,Legal,Senior,0.274,1
10888,Mortgage,1,728408,734341,396187,54333,19,Auction,Subordinated,0.531,0
10889,Auto,0,82458,0,20302,7394,23,Legal,Senior,0.843,0
10890,SME,1,406892,360136,240980,24415,20,Auction,Subordinated,0.468,0
10891,Mortgage,1,382129,285654,143321,17822,12,DirectSale,Senior,0.672,1
10892,SME,1,318929,231129,173478,12115,18,InternalRecovery,Senior,0.494,0
10893,Mortgage,1,412974,449658,284676,18076,14,Auction,Senior,0.354,0
10894,Auto,1,122738,86284,53288,8533,11,Legal,Senior,0.635,0
10895,Mortgage,1,1000347,959231,394949,65317,17,Legal,Senior,0.67,0
10896,Mortgage,0,881626,0,47383,81049,18,DirectSale,Subordinated,0.95,0
10897,Mortgage,1,564381,571976,323838,65245,15,Legal,Subordinated,0.542,0
10898,SME,0,459869,0,90094,78261,21,DirectSale,Senior,0.95,1
10899,SME,1,235455,247412,111312,28548,3,DirectSale,Senior,0.648,0
10900,Mortgage,1,215361,195888,132903,19222,6,Legal,Subordinated,0.472,0
10901,SME,1,271570,310329,217783,12962,5,Auction,Senior,0.246,0
10902,Mortgage,1,579773,516062,286799,44000,10,DirectSale,Senior,0.581,0
10903,Auto,1,58642,69363,29104,5356,18,Legal,Senior,0.595,0
10904,Mortgage,1,824274,669158,397743,20615,13,Auction,Senior,0.542,0
10905,SME,1,416928,480183,356048,50146,14,Legal,Senior,0.266,0
10906,Auto,1,91413,92288,63524,6041,18,Auction,Senior,0.371,0
10907,Auto,1,120007,121396,72441,13648,6,InternalRecovery,Senior,0.51,0
10908,SME,1,291107,281625,214126,11833,5,Auction,Senior,0.305,0
10909,Auto,1,57430,44995,21729,2114,3,Auction,Senior,0.658,0
10910,Mortgage,1,519998,585036,340090,20944,15,Legal,Senior,0.386,1
10911,Mortgage,1,797225,652095,365126,43798,4,Legal,Senior,0.597,0
10912,Auto,0,78936,0,7923,13604,16,DirectSale,Senior,0.95,1
10913,SME,0,227647,0,13861,18075,6,InternalRecovery,Senior,0.95,0
10914,Mortgage,1,946564,1115459,711196,48877,3,Auction,Senior,0.3,1
10915,Auto,1,79545,76320,49782,6400,14,Legal,Senior,0.455,0
10916,Auto,1,49977,36998,19052,2881,13,Legal,Senior,0.676,0
10917,Mortgage,0,629706,0,118397,109903,22,Auction,Senior,0.95,0
10918,Corporate,1,2897404,3066560,2342792,169498,10,Legal,Senior,0.25,0
10919,Corporate,1,11625400,8963302,5710962,946404,13,Auction,Senior,0.59,1
10920,SME,1,187368,123954,81920,11926,7,InternalRecovery,Senior,0.626,0
10921,SME,0,234109,0,15443,24873,14,DirectSale,Senior,0.95,0
10922,Mortgage,1,472642,379733,207029,14704,11,Legal,Senior,0.593,0
10923,Corporate,0,9301029,0,1926987,1343472,18,Auction,Subordinated,0.937,0
10924,Corporate,1,6280822,4152767,2216366,339361,6,Legal,Senior,0.701,0
10925,Auto,0,77461,0,14241,11876,17,Auction,Senior,0.95,0
10926,Mortgage,0,1161419,0,116919,123123,25,InternalRecovery,Subordinated,0.95,1
10927,Mortgage,1,731792,775947,417928,78817,4,Legal,Subordinated,0.537,0
10928,Mortgage,1,467624,385213,282549,35751,8,Auction,Senior,0.472,0
10929,SME,1,302601,229511,142335,24103,3,DirectSale,Senior,0.609,0
10930,Corporate,1,3045340,3404205,1657238,264339,12,Auction,Senior,0.543,0
