cust_id,region,sector,loan_amount,hazard_index_100,transition_combined_index_100,exposure_index_100,vulnerability_index_100,hazard_score_1000,transition_combined_score_1000,exposure_score_1000,vulnerability_score_1000,combined_climate_index_100,combined_climate_score_1000,climate_rating
9750,South_Asia_Coast,AutoManufacturing,50000,39.192457,62.823116,75.314112,89.812937,391.924574,628.231165,753.14112,898.12937,61.723608,617.236077,D – High Climate Risk
9751,Gulf_Coast_Urban,Banking,50464,26.228341,47.079077,54.088474,18.633627,262.28341,470.790773,540.884743,186.336271,37.266851,372.668513,B – Resilient
9752,EastAfrica_Droug,Agriculture,108513,30.97577,62.712712,20.973325,71.387326,309.757699,627.127122,209.733248,713.873264,42.471128,424.711277,C – Moderately Vulnerable
9753,SE_Asia_StormBel,OilGas,105389,63.324077,36.325575,18.738976,39.926672,633.240769,363.255752,187.389761,399.266716,41.918565,419.185655,C – Moderately Vulnerable
9754,South_Asia_Coast,RealEstate,50000,26.330523,77.914726,54.595513,81.73634,263.305225,779.147256,545.955126,817.363396,54.603693,546.036934,C – Moderately Vulnerable
9755,Gulf_Coast_Urban,Steel,240620,59.053705,22.861427,30.963371,5.552632,590.53705,228.614267,309.633708,55.526319,34.957891,349.578909,B – Resilient
9756,Gulf_Coast_Urban,Agriculture,50000,45.846449,34.535975,69.122656,82.903891,458.464494,345.35975,691.226561,829.038909,54.396499,543.964987,C – Moderately Vulnerable
9757,Gulf_Coast_Urban,OilGas,50000,58.797739,34.58022,34.876928,29.445447,587.977391,345.802197,348.769283,294.454474,42.360313,423.603128,C – Moderately Vulnerable
9758,South_Asia_Coast,Steel,50000,65.78442,56.693628,47.046972,77.069839,657.844202,566.936282,470.469721,770.698389,60.520173,605.20173,D – High Climate Risk
9759,Gulf_Coast_Urban,Banking,50000,37.120222,73.158991,5.972078,16.82114,371.202216,731.589907,59.720777,168.211403,35.298016,352.980157,B – Resilient
9760,SE_Asia_StormBel,Agriculture,177684,57.790149,54.095739,46.095929,4.879871,577.901489,540.957391,460.959292,48.798706,46.00645,460.064498,C – Moderately Vulnerable
9761,South_Asia_Coast,Retail,60644,62.108166,10.060046,1.012916,65.0042,621.081661,100.60046,10.129164,650.042,34.256729,342.567288,B – Resilient
9762,EastAfrica_Droug,Steel,77329,31.369279,58.925948,36.067891,44.41267,313.692794,589.259476,360.678913,444.126702,41.389608,413.896081,C – Moderately Vulnerable
9763,South_Asia_Coast,Retail,120989,60.79932,44.438905,31.023532,84.680266,607.9932,444.38905,310.235321,846.802659,52.847411,528.474111,C – Moderately Vulnerable
9764,South_Asia_Coast,AutoManufacturing,50000,71.183966,47.875868,75.622675,91.288148,711.839662,478.758676,756.226748,912.881477,69.482246,694.822459,D – High Climate Risk
9765,South_Asia_Coast,OilGas,52903,61.984465,17.599403,76.877444,40.613532,619.844651,175.994027,768.77444,406.135319,51.405804,514.058042,C – Moderately Vulnerable
9766,Gulf_Coast_Urban,Banking,228857,30.371989,94.987264,41.875177,61.678686,303.719886,949.872638,418.751773,616.786863,54.097609,540.976092,C – Moderately Vulnerable
9767,SE_Asia_StormBel,RealEstate,81032,42.137147,14.961304,97.587577,27.959798,421.371468,149.613042,975.875772,279.597976,47.079191,470.791914,C – Moderately Vulnerable
9768,South_Asia_Coast,OilGas,50000,60.454178,88.20642,25.008034,25.91739,604.541782,882.064196,250.080341,259.173898,53.350184,533.501842,C – Moderately Vulnerable
9769,South_Asia_Coast,Steel,50000,31.43464,28.966535,16.575978,85.906896,314.346396,289.665353,165.759784,859.068965,35.273787,352.737868,B – Resilient
9770,Gulf_Coast_Urban,Retail,122216,31.369882,57.246259,81.431562,14.545916,313.698816,572.462591,814.315623,145.459162,47.830801,478.308013,C – Moderately Vulnerable
9771,South_Asia_Coast,Retail,50000,44.389445,22.497916,51.010961,44.510628,443.894447,224.979165,510.109609,445.106282,40.590119,405.901192,C – Moderately Vulnerable
9772,Gulf_Coast_Urban,Agriculture,50000,74.623637,42.903088,19.531924,45.406065,746.236368,429.030877,195.319241,454.060647,48.537936,485.379355,C – Moderately Vulnerable
9773,Gulf_Coast_Urban,OilGas,70449,47.923981,45.674949,33.293377,58.441751,479.239806,456.749487,332.933767,584.417506,45.281737,452.817371,C – Moderately Vulnerable
9774,Gulf_Coast_Urban,OilGas,60530,50.521049,62.250951,9.465127,63.119616,505.210487,622.509505,94.651269,631.196157,45.079329,450.793287,C – Moderately Vulnerable
9775,South_Asia_Coast,Steel,196138,31.562096,46.229368,69.62185,43.254808,315.620965,462.293679,696.218502,432.548078,46.497759,464.977595,C – Moderately Vulnerable
9776,SE_Asia_StormBel,Retail,50000,69.951871,23.968071,49.679104,44.172042,699.518712,239.680707,496.791043,441.720423,49.520755,495.20755,C – Moderately Vulnerable
9777,SE_Asia_StormBel,Steel,88041,49.272698,46.92969,56.426109,62.160512,492.72698,469.2969,564.261094,621.605122,52.408471,524.08471,C – Moderately Vulnerable
9778,South_Asia_Coast,Steel,50000,56.461614,75.189177,7.434142,70.232687,564.616137,751.891771,74.341415,702.326871,50.952298,509.522975,C – Moderately Vulnerable
9779,Gulf_Coast_Urban,AutoManufacturing,171718,51.875761,74.161056,69.931654,79.351419,518.757612,741.610564,699.316537,793.514189,66.082407,660.824068,D – High Climate Risk
9780,SE_Asia_StormBel,Retail,50000,22.117656,76.797616,29.382604,68.391962,221.176556,767.976158,293.826038,683.919621,44.545029,445.450287,C – Moderately Vulnerable
9781,Gulf_Coast_Urban,Steel,50751,42.398641,21.643956,16.001338,0.753539,423.986412,216.439556,160.013382,7.535395,24.363879,243.638788,B – Resilient
9782,Gulf_Coast_Urban,Retail,59679,26.671309,43.732085,42.467893,23.118766,266.713092,437.320855,424.678929,231.18766,34.352768,343.527677,B – Resilient
9783,South_Asia_Coast,Steel,50000,61.982516,39.847792,85.45638,13.498465,619.825157,398.477917,854.563798,134.984648,55.044693,550.446931,C – Moderately Vulnerable
9784,South_Asia_Coast,RealEstate,50000,31.515875,76.012377,37.153102,81.168623,315.158751,760.123767,371.531018,811.686225,51.497219,514.972193,C – Moderately Vulnerable
9785,SE_Asia_StormBel,Steel,53148,46.162539,30.673215,10.902892,48.095646,461.625387,306.73215,109.028923,480.956461,33.765262,337.652623,B – Resilient
9786,South_Asia_Coast,Steel,223234,38.593124,63.962166,94.217854,38.334928,385.931245,639.621662,942.178537,383.349284,58.802838,588.028378,C – Moderately Vulnerable
9787,EastAfrica_Droug,Banking,50000,42.81201,66.3805,63.920753,74.994784,428.120097,663.805004,639.207526,749.947839,58.808734,588.087342,C – Moderately Vulnerable
9788,Gulf_Coast_Urban,RealEstate,50000,50.635716,13.656716,30.158429,7.647798,506.357161,136.567162,301.584292,76.477976,29.823457,298.234566,B – Resilient
9789,SE_Asia_StormBel,OilGas,50000,36.102996,61.330926,58.294243,70.373243,361.029964,613.30926,582.942433,703.732431,53.098328,530.983275,C – Moderately Vulnerable
9790,EastAfrica_Droug,Retail,60037,57.771201,24.325585,9.031998,52.240683,577.712009,243.255853,90.319977,522.406831,36.395419,363.954185,B – Resilient
9791,Gulf_Coast_Urban,Banking,251188,39.237338,47.388156,56.426954,42.266971,392.373382,473.881558,564.269539,422.669712,46.026891,460.268915,C – Moderately Vulnerable
9792,SE_Asia_StormBel,Agriculture,50000,45.058451,72.159473,81.932809,66.01235,450.584515,721.594734,819.328091,660.123503,64.195381,641.953812,D – High Climate Risk
9793,EastAfrica_Droug,RealEstate,442092,30.069869,7.710776,13.837219,2.102744,300.698689,77.107765,138.372192,21.027436,16.226865,162.268646,A – Climate Strong
9794,Gulf_Coast_Urban,Banking,85977,38.769186,69.863899,83.461889,10.265427,387.691863,698.638986,834.618895,102.654267,53.440476,534.404762,C – Moderately Vulnerable
9795,SE_Asia_StormBel,OilGas,50000,23.449584,31.650218,55.289868,39.785462,234.495839,316.502182,552.898685,397.854617,35.910195,359.101953,B – Resilient
9796,SE_Asia_StormBel,Steel,50000,77.708737,41.312863,19.237024,9.308818,777.087373,413.128627,192.370243,93.088177,43.731852,437.318525,C – Moderately Vulnerable
9797,South_Asia_Coast,AutoManufacturing,50000,59.006083,73.797947,21.129222,48.281784,590.060829,737.979471,211.29222,482.817844,51.626189,516.26189,C – Moderately Vulnerable
9798,SE_Asia_StormBel,OilGas,65209,71.117806,91.778285,88.31296,59.518597,711.178061,917.782849,883.129602,595.185972,78.841833,788.41833,D – High Climate Risk
9799,Gulf_Coast_Urban,RealEstate,138861,41.359856,79.440265,47.575593,64.455878,413.59856,794.402646,475.755929,644.558782,55.898296,558.982957,C – Moderately Vulnerable
9800,South_Asia_Coast,AutoManufacturing,61382,60.965133,59.564057,28.284766,23.673361,609.651328,595.640569,282.847662,236.733605,46.851006,468.510064,C – Moderately Vulnerable
9801,South_Asia_Coast,Steel,113805,52.438157,61.494392,25.247497,76.42135,524.381573,614.943925,252.474966,764.213501,51.50203,515.020298,C – Moderately Vulnerable
9802,Gulf_Coast_Urban,OilGas,84355,48.774907,60.23243,40.012893,9.114488,487.749071,602.324299,400.128933,91.144881,43.499721,434.997215,C – Moderately Vulnerable
9803,EastAfrica_Droug,Agriculture,157646,30.156133,43.883397,77.771254,92.873055,301.561329,438.833966,777.712536,928.730547,54.899267,548.992673,C – Moderately Vulnerable
9804,South_Asia_Coast,Retail,50000,43.180973,42.77699,2.673562,13.633499,431.809725,427.769897,26.735623,136.334992,28.521003,285.210033,B – Resilient
9805,SE_Asia_StormBel,Retail,121334,83.976791,70.124138,10.768971,43.418476,839.767914,701.241384,107.689708,434.184765,56.127926,561.279258,C – Moderately Vulnerable
9806,South_Asia_Coast,RealEstate,270877,42.553879,6.882978,44.468081,3.851301,425.538789,68.829777,444.680814,38.513009,28.309318,283.093175,B – Resilient
9807,South_Asia_Coast,Banking,466139,49.605175,39.344389,90.773368,48.396745,496.051752,393.443885,907.733683,483.967453,57.150762,571.507623,C – Moderately Vulnerable
9808,SE_Asia_StormBel,Steel,186514,38.596432,14.418671,88.360056,92.656072,385.964316,144.186713,883.600559,926.560715,53.101844,531.018436,C – Moderately Vulnerable
9809,South_Asia_Coast,Steel,68678,39.591129,38.90632,78.123321,21.448434,395.911286,389.063196,781.233207,214.484337,46.33157,463.315701,C – Moderately Vulnerable
9810,SE_Asia_StormBel,Retail,50000,64.802256,69.375756,97.88402,90.630969,648.022557,693.75756,978.840196,906.309685,78.090379,780.903786,D – High Climate Risk
9811,EastAfrica_Droug,OilGas,50000,66.906994,63.251077,10.75657,50.424929,669.069939,632.510767,107.565699,504.249294,49.483099,494.830989,C – Moderately Vulnerable
9812,South_Asia_Coast,Steel,52128,62.498735,54.605968,88.34389,10.794614,624.987354,546.059683,883.438904,107.946144,59.231214,592.312142,C – Moderately Vulnerable
9813,Gulf_Coast_Urban,Agriculture,265120,42.736291,86.486576,2.001046,77.170778,427.362913,864.865763,20.010461,771.707782,48.655224,486.552243,C – Moderately Vulnerable
9814,South_Asia_Coast,Agriculture,50000,54.736388,59.112287,41.50633,43.721245,547.363879,591.122873,415.063299,437.212448,50.870577,508.705768,C – Moderately Vulnerable
9815,South_Asia_Coast,Steel,69125,44.564841,44.283817,22.55265,47.940703,445.64841,442.838173,225.526495,479.407027,39.497916,394.979165,B – Resilient
9816,South_Asia_Coast,Steel,127085,65.609566,43.060271,36.286501,61.301059,656.095663,430.602706,362.865011,613.010593,51.9952,519.952,C – Moderately Vulnerable
9817,SE_Asia_StormBel,Retail,50000,40.836028,32.460582,97.396784,82.96083,408.360277,324.605816,973.967841,829.608302,59.201076,592.010756,C – Moderately Vulnerable
9818,SE_Asia_StormBel,RealEstate,50000,53.631119,81.587355,32.903106,40.997977,536.31119,815.873555,329.031065,409.979769,53.543204,535.432037,C – Moderately Vulnerable
9819,Gulf_Coast_Urban,Retail,285654,44.478233,40.652192,62.95498,75.196906,444.782325,406.521925,629.549803,751.969056,52.74871,527.487104,C – Moderately Vulnerable
9820,Gulf_Coast_Urban,RealEstate,137905,49.358505,62.277157,68.835947,16.086828,493.585049,622.771566,688.359468,160.868279,52.466777,524.667768,C – Moderately Vulnerable
9821,SE_Asia_StormBel,Agriculture,138651,86.512836,27.390868,54.955491,4.79686,865.128365,273.908678,549.554909,47.968597,51.585611,515.856114,C – Moderately Vulnerable
9822,South_Asia_Coast,RealEstate,50000,59.672471,29.970104,9.098986,4.723178,596.724711,299.701042,90.989863,47.231779,31.361114,313.611142,B – Resilient
9823,South_Asia_Coast,Retail,191224,30.028304,40.220137,85.601756,4.193474,300.28304,402.201372,856.017565,41.934737,42.594401,425.944009,C – Moderately Vulnerable
9824,Gulf_Coast_Urban,Steel,50000,76.518832,64.404868,78.730748,52.61978,765.188317,644.048678,787.307484,526.197796,70.458462,704.584621,D – High Climate Risk
9825,SE_Asia_StormBel,RealEstate,64424,60.234856,47.688625,74.951494,39.022531,602.348559,476.886246,749.514944,390.225314,57.595609,575.95609,C – Moderately Vulnerable
9826,South_Asia_Coast,Retail,104376,62.940262,58.61168,91.046769,78.584762,629.402619,586.116795,910.467689,785.847622,71.231418,712.314181,D – High Climate Risk
9827,SE_Asia_StormBel,Agriculture,116577,44.382444,54.651743,34.737425,0.310144,443.824443,546.517426,347.374254,3.101438,37.927669,379.276691,B – Resilient
9828,SE_Asia_StormBel,AutoManufacturing,88862,34.781765,73.390162,57.606935,67.133799,347.817646,733.901616,576.069345,671.337992,54.992962,549.929615,C – Moderately Vulnerable
9829,South_Asia_Coast,RealEstate,50983,49.76345,15.527834,78.327831,37.414823,497.634504,155.278344,783.278311,374.148234,46.493348,464.933476,C – Moderately Vulnerable
9830,South_Asia_Coast,Agriculture,50000,55.273955,13.234902,44.444142,47.068944,552.739546,132.34902,444.441415,470.689439,40.825987,408.259866,C – Moderately Vulnerable
9831,Gulf_Coast_Urban,Agriculture,63952,49.382295,90.070331,96.303963,13.497576,493.822947,900.703313,963.039631,134.975762,65.902013,659.020132,D – High Climate Risk
9832,South_Asia_Coast,OilGas,50000,45.663606,61.877246,84.868662,76.599829,456.636064,618.772463,848.686622,765.998286,64.158714,641.587137,D – High Climate Risk
9833,Gulf_Coast_Urban,AutoManufacturing,94284,61.557564,61.770017,53.062478,86.992468,615.575642,617.700166,530.624785,869.924681,63.302141,633.021415,D – High Climate Risk
9834,South_Asia_Coast,RealEstate,50000,67.727744,82.187261,14.73253,3.5289,677.277442,821.872614,147.325299,35.289004,48.463993,484.639933,C – Moderately Vulnerable
9835,EastAfrica_Droug,Retail,52700,48.197932,16.719445,50.368065,33.80373,481.979321,167.194448,503.680646,338.037295,38.711713,387.11713,B – Resilient
9836,EastAfrica_Droug,RealEstate,50000,51.248935,39.907274,20.694825,41.598299,512.489347,399.07274,206.948251,415.982994,39.327397,393.273968,B – Resilient
9837,South_Asia_Coast,RealEstate,94166,58.295323,51.829313,40.657898,85.614418,582.953227,518.293125,406.578976,856.144182,56.367328,563.673282,C – Moderately Vulnerable
9838,Gulf_Coast_Urban,AutoManufacturing,50000,63.061371,34.163466,26.553618,79.519896,630.613708,341.634659,265.536177,795.198957,49.178735,491.787351,C – Moderately Vulnerable
9839,South_Asia_Coast,Banking,73495,79.144896,25.225311,81.293856,54.863856,791.448959,252.253105,812.938562,548.638557,62.560084,625.600836,D – High Climate Risk
9840,South_Asia_Coast,Agriculture,69400,73.128135,15.711359,25.940222,18.004916,731.281353,157.113587,259.402218,180.049161,38.70848,387.084799,B – Resilient
9841,South_Asia_Coast,Agriculture,63109,51.566282,89.128195,59.146747,55.404507,515.662823,891.281954,591.467465,554.045075,63.42761,634.276104,D – High Climate Risk
9842,South_Asia_Coast,Agriculture,81973,53.938403,87.402095,5.216956,44.086653,539.384027,874.020951,52.169556,440.86653,48.646202,486.462016,C – Moderately Vulnerable
9843,Gulf_Coast_Urban,Agriculture,50000,51.8769,18.153997,75.393653,90.313884,518.769004,181.539966,753.936532,903.138843,55.09091,550.909102,C – Moderately Vulnerable
9844,South_Asia_Coast,AutoManufacturing,50000,42.562746,85.981312,44.889002,26.786037,425.62746,859.81312,448.89002,267.860374,51.632445,516.324452,C – Moderately Vulnerable
9845,EastAfrica_Droug,Retail,188486,72.648733,40.580884,41.59539,79.536866,726.487329,405.808836,415.953904,795.368658,57.901655,579.016549,C – Moderately Vulnerable
9846,Gulf_Coast_Urban,Steel,50000,35.444598,45.926052,43.524594,56.524962,354.445983,459.260523,435.245935,565.249625,43.247015,432.470152,C – Moderately Vulnerable
9847,South_Asia_Coast,OilGas,338771,53.055388,50.422851,71.278571,3.328623,530.553878,504.228512,712.785709,33.286232,49.494035,494.940347,C – Moderately Vulnerable
9848,Gulf_Coast_Urban,Banking,53626,44.362164,21.283324,43.116436,25.016998,443.621636,212.833244,431.164362,250.169982,35.379247,353.792471,B – Resilient
9849,SE_Asia_StormBel,Banking,50000,67.313502,62.991842,73.745754,13.061261,673.135023,629.918423,737.457545,130.612615,59.703314,597.033142,C – Moderately Vulnerable
9850,SE_Asia_StormBel,Agriculture,119243,68.811441,23.311311,28.294928,46.835812,688.114413,233.113108,282.949283,468.358116,44.010936,440.10936,C – Moderately Vulnerable
9851,SE_Asia_StormBel,Agriculture,50000,46.625746,33.511841,96.055968,79.23008,466.257461,335.118414,960.559676,792.300799,60.595475,605.954754,D – High Climate Risk
9852,South_Asia_Coast,OilGas,78477,43.730598,97.419002,51.047579,58.690585,437.305979,974.190023,510.475793,586.905849,61.225942,612.259424,D – High Climate Risk
9853,EastAfrica_Droug,Agriculture,161856,38.879939,44.988245,58.358523,32.673396,388.799387,449.882452,583.585226,326.733956,44.34568,443.456798,C – Moderately Vulnerable
9854,SE_Asia_StormBel,Steel,105937,83.458815,42.833611,69.501891,72.678973,834.588146,428.336111,695.018914,726.789731,68.196307,681.963067,D – High Climate Risk
9855,South_Asia_Coast,Banking,84221,58.853078,62.268117,58.465905,62.009729,588.530783,622.681173,584.65905,620.097287,60.083542,600.835423,D – High Climate Risk
