cust_id,secured_flag,ead,collateral_value,time_to_recovery,default_flag,recovery_amount,recovery_cost,lgd_observed,collateral_type,legal_action_flag,restructuring_flag,seniority,industry,segment,exposure_class
9682,1,174410,313548,24,0,215024,21414,0.05,Receivables,0,0,Senior,Manufacturing,Corporate,Secured
9683,1,452852,493205,35,0,280058,59849,0.5137285470749826,Vehicles,1,0,Senior,Retail,SME,Secured
9684,0,198821,389093,30,0,150158,19279,0.34172446572545156,Receivables,0,0,Senior,Services,Corporate,Unsecured
9685,1,739599,2953576,9,0,1873041,434640,0.05,Property,0,0,Senior,Transport,Corporate,Partially Secured
9686,1,1845127,706535,38,0,519468,92148,0.7684061855904769,Inventory,0,0,Senior,Manufacturing,Corporate,Partially Secured
9687,1,1345583,123571,38,0,90501,20693,0.9481206287534846,Guarantee,1,0,Senior,Services,Mortgage,Partially Secured
9688,1,13149225,922003,36,0,375598,66458,0.95,PlantMachinery,1,0,Senior,Retail,SME,Secured
9689,1,3565859,837406,39,0,651255,148522,0.8590148965508732,PlantMachinery,0,0,Junior,Transport,SME,Secured
9690,0,473942,435622,8,0,73969,17073,0.8799515552535965,Property,0,0,Junior,Transport,Mortgage,Unsecured
9691,0,363285,979062,37,1,350257,38498,0.14183354666446457,Inventory,0,0,Senior,Transport,Mortgage,Unsecured
9692,1,18014507,694869,29,0,326060,71003,0.95,PlantMachinery,0,0,Junior,Manufacturing,Corporate,Secured
9693,1,3480101,1464672,32,0,878397,191498,0.8026209584147127,Property,0,0,Senior,Transport,Corporate,Secured
9694,0,2168117,1372956,34,0,206021,39352,0.9231273035541901,Guarantee,0,0,Junior,Manufacturing,Mortgage,Unsecured
9695,1,1296076,1089678,21,0,703586,69112,0.510465435668896,Guarantee,0,0,Senior,Energy,Corporate,Secured
9696,1,1580926,174775,24,0,97313,6964,0.9428505825067081,Guarantee,0,0,Senior,Retail,SME,Partially Secured
9697,1,273191,7503787,23,0,5895118,1023425,0.05,Guarantee,1,0,Senior,Transport,Corporate,Secured
9698,0,1407096,131717,7,1,40032,7237,0.95,Inventory,1,0,Senior,Energy,SME,Unsecured
9699,1,1291392,633122,23,0,364087,88853,0.7868702919020716,PlantMachinery,0,0,Senior,Services,Corporate,Secured
9700,0,486922,218845,22,1,72500,9398,0.8704063484500597,Property,1,0,Junior,Manufacturing,SME,Unsecured
9701,0,701848,1128017,33,0,179962,35010,0.7934709509751399,Property,1,0,Senior,Retail,Corporate,Unsecured
9702,1,5472118,849366,39,0,394968,89196,0.9441218190104819,Receivables,0,0,Junior,Services,SME,Secured
9703,0,1061108,605831,8,0,46215,9694,0.95,PlantMachinery,1,0,Junior,Manufacturing,SME,Unsecured
9704,0,9541595,3873039,33,0,987322,129196,0.9100647218835006,Vehicles,0,0,Senior,Transport,SME,Unsecured
9705,1,210938,2469053,26,0,1310888,128326,0.05,Vehicles,1,0,Senior,Construction,SME,Secured
9706,1,713451,508984,20,1,376773,21249,0.501684068001867,Property,0,0,Senior,Manufacturing,Mortgage,Secured
9707,1,255945,1766565,31,0,1514676,305385,0.05,Inventory,0,0,Senior,Retail,Corporate,Partially Secured
9708,1,358820,4078126,14,0,2394070,303943,0.05,Inventory,1,0,Senior,Energy,Mortgage,Secured
9709,1,525336,2449708,14,0,1215848,182829,0.05,Property,0,0,Junior,Energy,SME,Secured
9710,1,1648390,627914,31,0,476209,117365,0.7823063716717524,Receivables,1,0,Senior,Retail,Mortgage,Secured
9711,1,1570376,126838,9,0,78499,4000,0.95,Guarantee,0,1,Senior,Construction,Mortgage,Secured
9712,0,609692,1042479,18,0,392273,41228,0.42422567460291427,Property,1,0,Senior,Construction,Corporate,Unsecured
9713,1,129599,1521901,14,0,1048935,258268,0.05,Vehicles,1,0,Senior,Services,Corporate,Partially Secured
9714,1,5270800,312831,23,0,215927,31869,0.95,Receivables,0,0,Junior,Services,SME,Secured
9715,1,903684,747731,6,0,553958,131582,0.532606530601405,Guarantee,0,1,Senior,Transport,SME,Secured
9716,1,393843,665852,19,0,511129,112591,0.05,Inventory,0,0,Senior,Manufacturing,Corporate,Partially Secured
9717,1,1583155,3356742,30,0,2426290,466649,0.05,Vehicles,0,0,Senior,Services,Mortgage,Secured
9718,1,1475408,5605157,33,0,3190189,614907,0.05,Inventory,0,0,Senior,Construction,Corporate,Secured
9719,1,870935,2657073,10,0,2172663,110647,0.05,Inventory,0,0,Junior,Construction,Corporate,Secured
9720,0,1395175,663901,28,0,113994,12475,0.9272356514415754,Vehicles,1,0,Senior,Energy,SME,Unsecured
9721,0,378878,2577905,33,1,160841,22223,0.634135526475541,Vehicles,0,0,Senior,Services,Corporate,Unsecured
9722,1,2571276,1489077,21,0,805465,124010,0.7349739973460647,Inventory,0,1,Senior,Retail,Mortgage,Secured
9723,0,443801,671729,9,0,258446,35864,0.49846440183776064,PlantMachinery,0,0,Junior,Retail,SME,Unsecured
9724,0,656337,7287195,7,0,597219,81996,0.21500235397364464,Receivables,1,0,Senior,Construction,Corporate,Unsecured
9725,1,2300879,323896,15,0,156014,34716,0.9472818866181142,Guarantee,0,0,Junior,Construction,SME,Secured
9726,0,4008625,1417350,20,0,103366,25213,0.95,PlantMachinery,1,0,Senior,Energy,SME,Unsecured
9727,0,5872403,1836765,20,0,510301,111963,0.9321678025162783,PlantMachinery,0,1,Senior,Transport,SME,Unsecured
9728,1,3456607,531655,22,0,321622,60539,0.9244684165715107,Guarantee,1,0,Senior,Transport,Corporate,Secured
9729,1,869721,1349239,25,0,795288,156877,0.2659588534714006,PlantMachinery,1,0,Junior,Retail,Corporate,Secured
9730,1,257549,2063774,38,1,1414596,279334,0.05,Inventory,1,0,Senior,Energy,SME,Secured
9731,1,4901518,954647,35,1,398391,83638,0.9357845875502242,PlantMachinery,1,0,Junior,Transport,SME,Secured
9732,0,4735964,1226585,9,1,145641,8910,0.95,Inventory,0,0,Senior,Energy,SME,Unsecured
9733,1,614168,819110,7,0,618157,40153,0.05888291151606728,Receivables,0,0,Senior,Transport,Mortgage,Secured
9734,0,3021273,1753759,34,0,466981,32443,0.8561738710801705,Property,0,0,Senior,Services,Mortgage,Unsecured
9735,0,862699,567005,11,0,197118,45778,0.824573808477812,Inventory,0,0,Senior,Manufacturing,Corporate,Unsecured
9736,1,5396584,517633,32,1,431653,75262,0.933959890182382,Inventory,1,1,Senior,Services,SME,Secured
9737,0,718654,746100,34,0,194857,27487,0.7671062848046487,Guarantee,0,0,Senior,Construction,Corporate,Unsecured
9738,1,8698414,2681899,6,0,1382503,282095,0.8734932598057531,Guarantee,0,1,Senior,Services,Corporate,Secured
9739,1,2639554,106713,27,0,58463,5496,0.95,PlantMachinery,0,0,Senior,Retail,Mortgage,Secured
9740,1,7257491,268255,24,1,110038,23218,0.95,PlantMachinery,0,0,Senior,Manufacturing,Mortgage,Partially Secured
9741,1,756307,8915902,10,1,5097850,607518,0.05,Guarantee,0,1,Senior,Construction,Corporate,Partially Secured
9742,1,1803120,987278,4,0,838899,148396,0.617051000488043,Vehicles,1,0,Senior,Manufacturing,Corporate,Secured
9743,0,456215,466148,39,0,137278,33975,0.773565095404579,Guarantee,1,0,Junior,Transport,Other,Unsecured
9744,0,2796807,1748619,37,0,588023,37854,0.8032867480666346,Guarantee,1,0,Senior,Transport,SME,Unsecured
9745,1,2955095,307573,39,0,181407,43809,0.95,Guarantee,0,1,Senior,Energy,Mortgage,Secured
9746,0,13217125,72181,24,0,19325,3933,0.95,Inventory,1,0,Senior,Retail,SME,Unsecured
9747,0,1947466,1077635,3,0,357823,49768,0.8418175208193621,Inventory,1,0,Senior,Energy,SME,Unsecured
9748,1,2480806,326484,35,0,240370,16947,0.9099393503562955,Inventory,0,0,Senior,Services,Mortgage,Secured
9749,1,751006,815477,6,0,549771,39770,0.32090955331914794,Guarantee,1,0,Junior,Retail,Corporate,Secured
9750,0,2066525,1047944,11,0,256974,42782,0.8963516047470996,Property,1,0,Senior,Construction,SME,Unsecured
9751,1,822504,852840,10,0,736970,114296,0.24295322575938838,Vehicles,0,0,Senior,Construction,Corporate,Secured
9752,1,1350331,111313,24,0,82373,12939,0.9485800148259945,PlantMachinery,1,0,Senior,Services,Corporate,Partially Secured
9753,1,1431904,750810,23,0,531051,56073,0.6682892149194359,Guarantee,0,0,Senior,Services,Corporate,Secured
9754,0,845509,1189522,30,0,107102,7320,0.881985880694351,Guarantee,0,0,Junior,Construction,SME,Unsecured
9755,1,1280735,156362,39,0,80141,16820,0.95,Vehicles,0,0,Senior,Construction,SME,Secured
9756,1,826293,137160,4,0,54988,5188,0.9397308218755333,Property,1,0,Senior,Energy,SME,Secured
9757,1,822635,225048,19,1,200373,35882,0.8000437618141703,Property,0,0,Senior,Manufacturing,Mortgage,Secured
9758,0,3529492,1658528,33,0,382733,47063,0.9048956620386164,Guarantee,0,0,Senior,Energy,Mortgage,Unsecured
9759,1,1433190,80971,15,0,72630,12841,0.95,PlantMachinery,1,0,Senior,Transport,SME,Partially Secured
9760,1,1701577,1817097,20,0,1426596,290857,0.3325374050072374,Inventory,1,0,Senior,Services,Corporate,Secured
9761,0,280042,1122716,26,0,420626,37349,0.05,Inventory,0,0,Senior,Services,SME,Unsecured
9762,1,1836658,549491,33,0,341807,18028,0.8237129612589824,Guarantee,1,0,Senior,Construction,Mortgage,Secured
9763,0,2044008,143101,35,0,52518,5557,0.95,PlantMachinery,0,0,Junior,Construction,SME,Unsecured
9764,0,807470,303727,33,0,40303,9763,0.95,PlantMachinery,1,0,Senior,Retail,Corporate,Unsecured
9765,0,9674747,1723890,29,0,565708,49002,0.946592298485945,PlantMachinery,0,0,Senior,Transport,Corporate,Unsecured
9766,1,121877,2906318,38,0,2118215,306437,0.05,Guarantee,0,0,Senior,Retail,SME,Secured
9767,1,2634929,234568,23,0,171064,21328,0.9431726623373913,Inventory,0,0,Senior,Manufacturing,SME,Secured
9768,0,2452957,2561362,7,0,520365,58232,0.811601670962842,Receivables,1,0,Senior,Energy,Corporate,Unsecured
9769,0,2066946,1551081,13,0,199505,39139,0.9224140350062362,PlantMachinery,1,1,Senior,Energy,SME,Unsecured
9770,1,1434336,723951,36,0,552284,107328,0.6897825892956742,Property,1,0,Senior,Construction,Other,Secured
9771,0,2085833,323954,36,0,72613,14960,0.95,Inventory,0,0,Senior,Services,Corporate,Unsecured
9772,1,2865276,384796,5,0,214483,25273,0.9339644767205673,Vehicles,1,0,Junior,Retail,Corporate,Secured
9773,1,581934,5417878,8,0,2227542,271406,0.05,PlantMachinery,0,0,Senior,Manufacturing,SME,Partially Secured
9774,1,1622040,887608,22,0,758144,120885,0.6071249784222337,PlantMachinery,0,0,Senior,Transport,Other,Secured
9775,0,1001173,3149817,6,0,187051,9494,0.8226510303414095,Vehicles,1,1,Senior,Transport,Corporate,Unsecured
9776,1,402814,951422,39,0,608492,146503,0.05,Vehicles,0,0,Senior,Services,SME,Secured
9777,1,2463688,443313,9,0,290037,28101,0.8936813427674284,Property,0,0,Senior,Construction,Corporate,Partially Secured
9778,0,683949,1386785,19,1,301082,25433,0.5969743358057399,Guarantee,0,1,Senior,Manufacturing,SME,Unsecured
9779,1,268912,7831139,38,1,5381099,955013,0.05,Inventory,0,0,Senior,Retail,Mortgage,Partially Secured
9780,1,701439,359141,36,1,274608,60309,0.6944866196490358,Inventory,0,1,Senior,Retail,SME,Secured
9781,1,540960,1993207,8,0,992851,177114,0.05,Inventory,1,0,Senior,Energy,SME,Secured
9782,1,3363454,899469,4,0,392932,69093,0.9037183205121878,Property,0,0,Senior,Retail,Mortgage,Secured
9783,0,1401695,148083,20,0,50021,7386,0.95,Property,1,0,Senior,Retail,SME,Unsecured
9784,0,4791637,144486,29,0,52379,11949,0.95,Receivables,0,0,Junior,Manufacturing,Corporate,Unsecured
9785,1,617505,443661,21,1,205716,50080,0.7479599355470805,PlantMachinery,0,1,Junior,Transport,Other,Partially Secured
9786,0,2882503,1069003,34,0,78048,13194,0.95,Vehicles,1,0,Junior,Retail,Corporate,Unsecured
9787,1,20575732,1916881,26,0,980559,64496,0.95,Guarantee,0,1,Senior,Energy,SME,Secured
9788,1,1716902,129572,36,0,57130,4009,0.95,Vehicles,0,0,Senior,Services,Corporate,Partially Secured
9789,1,2846637,1495494,27,0,809489,108347,0.7536946228128139,Vehicles,1,1,Senior,Transport,Corporate,Secured
9790,1,2406099,640357,26,0,351202,52134,0.8757042000349944,Property,0,0,Senior,Retail,Corporate,Secured
9791,1,290083,732080,27,0,610714,108777,0.05,PlantMachinery,0,0,Senior,Construction,SME,Secured
9792,1,2160428,1393700,14,0,771657,191888,0.731641600645798,Property,0,0,Senior,Manufacturing,SME,Secured
9793,1,1633860,4978881,32,1,3933970,753605,0.05,Receivables,0,0,Senior,Retail,SME,Secured
9794,1,927504,1018667,8,0,701470,157595,0.4136143887250082,Vehicles,1,0,Senior,Transport,Corporate,Secured
9795,1,496810,163994,32,0,73362,17500,0.8875586240212556,Inventory,0,0,Senior,Manufacturing,SME,Partially Secured
9796,1,2407220,593740,35,1,283946,25309,0.8925578052691486,PlantMachinery,0,0,Senior,Energy,Mortgage,Partially Secured
9797,0,454792,1862345,17,0,429243,50106,0.16635077134162435,Guarantee,1,1,Senior,Retail,Corporate,Unsecured
9798,1,10156714,1930998,31,0,1160035,217617,0.9072123129586991,Guarantee,0,0,Junior,Transport,Corporate,Secured
9799,1,1348049,1517245,16,0,1342677,242472,0.18385385100986684,Receivables,0,0,Senior,Energy,SME,Secured
9800,0,353872,416218,27,0,103484,13933,0.746939571370439,Guarantee,0,0,Senior,Retail,Other,Unsecured
9801,0,719278,162006,7,0,19888,4391,0.95,Inventory,1,0,Senior,Services,Corporate,Unsecured
9802,1,910606,1395074,4,0,1130019,278197,0.06455481294873966,Inventory,0,0,Senior,Energy,Corporate,Secured
9803,1,13421610,191825,18,0,160729,20843,0.95,PlantMachinery,1,0,Senior,Construction,Mortgage,Partially Secured
9804,0,496535,1563304,19,1,577356,68984,0.05,Vehicles,0,0,Junior,Manufacturing,Corporate,Unsecured
9805,1,1070656,1563782,33,0,990722,106638,0.17425951939745354,PlantMachinery,0,0,Junior,Transport,SME,Secured
9806,0,702339,436061,3,0,165229,26808,0.8029142622010169,Inventory,0,0,Senior,Services,SME,Unsecured
9807,0,1981289,644538,8,0,80693,13915,0.95,Inventory,0,1,Senior,Transport,SME,Unsecured
9808,1,713627,907587,33,0,748130,64643,0.05,PlantMachinery,0,0,Senior,Transport,Corporate,Secured
9809,0,384978,370905,8,0,50960,5422,0.8817127212464089,Vehicles,0,1,Junior,Retail,Corporate,Unsecured
9810,1,989253,159556,38,0,129064,9568,0.8792058250012889,Inventory,1,0,Senior,Services,Mortgage,Secured
9811,1,891451,698617,10,0,484028,111752,0.5823931994018741,PlantMachinery,0,0,Junior,Construction,Other,Secured
9812,0,665141,783507,31,0,45922,8251,0.9433638882582791,Inventory,1,0,Senior,Manufacturing,SME,Unsecured
9813,1,701649,3259720,11,0,2373864,382678,0.05,Guarantee,0,0,Senior,Retail,Other,Secured
9814,0,3932145,308602,24,0,95096,22324,0.95,Property,0,0,Senior,Transport,Corporate,Unsecured
9815,0,873496,2362771,12,0,681438,168002,0.4122056655096302,Property,0,0,Senior,Manufacturing,Mortgage,Unsecured
9816,0,386880,206534,26,0,13057,717,0.95,Vehicles,1,0,Senior,Transport,Mortgage,Unsecured
9817,1,757579,166198,4,0,98387,20468,0.8971473602092983,Guarantee,0,0,Senior,Retail,Corporate,Secured
9818,1,1269756,523897,22,0,380766,60071,0.7474357278091224,PlantMachinery,1,0,Junior,Energy,SME,Secured
9819,1,316073,259107,19,0,189607,9573,0.43040373584583314,Inventory,0,0,Junior,Manufacturing,SME,Partially Secured
9820,1,6113304,163656,35,0,136631,18571,0.95,PlantMachinery,0,0,Senior,Energy,Mortgage,Secured
9821,1,2863569,6191966,16,0,3850391,788451,0.05,Inventory,1,0,Senior,Services,Corporate,Secured
9822,0,5026189,443825,34,0,123637,24549,0.95,Receivables,0,0,Senior,Retail,Corporate,Unsecured
9823,0,1780007,9271297,39,1,545562,128469,0.7656790113746743,Guarantee,0,0,Senior,Retail,Corporate,Unsecured
9824,1,148197,244212,26,0,118344,20625,0.3406141824733294,Property,1,0,Senior,Construction,Mortgage,Secured
9825,1,5583540,111368,22,0,84384,8037,0.95,PlantMachinery,1,0,Senior,Manufacturing,Mortgage,Partially Secured
9826,0,507083,3018947,8,0,1056947,206354,0.05,Guarantee,1,0,Junior,Manufacturing,Corporate,Unsecured
9827,1,550076,327970,35,0,205988,50723,0.7177390033377207,Vehicles,1,0,Junior,Energy,Mortgage,Secured
9828,1,1406092,849796,30,0,469010,106493,0.7421811659550015,Vehicles,1,0,Senior,Retail,Other,Secured
9829,0,4771779,164193,13,1,15226,767,0.95,Inventory,1,0,Senior,Manufacturing,Corporate,Unsecured
9830,0,3447938,699468,38,1,230303,31400,0.9423124777765726,Property,0,0,Senior,Transport,Other,Unsecured
9831,1,2976566,161330,22,0,89998,8244,0.95,Receivables,1,0,Senior,Services,Mortgage,Secured
9832,0,880436,672462,8,0,101781,15134,0.9015862595350486,Inventory,0,0,Senior,Services,Mortgage,Unsecured
9833,1,866651,433078,10,0,199678,25630,0.7991717542586347,Property,0,0,Senior,Construction,Corporate,Secured
9834,0,1699668,939679,21,0,281162,45666,0.8614458823723221,Vehicles,0,0,Senior,Transport,Mortgage,Unsecured
9835,1,1055926,1451721,17,0,1163108,250283,0.13552180739938213,Guarantee,0,0,Junior,Transport,Other,Secured
9836,1,2926500,950922,24,0,438821,78350,0.8768252178370066,PlantMachinery,1,0,Senior,Energy,SME,Secured
9837,0,2758279,1197984,4,0,354330,43080,0.8871578980951528,Vehicles,0,0,Senior,Construction,Mortgage,Unsecured
9838,1,2172396,646975,30,0,443368,52147,0.8199126678561367,Receivables,0,0,Senior,Energy,SME,Secured
9839,0,96185,451869,38,0,72246,6646,0.31798097416437077,Inventory,0,0,Junior,Services,Corporate,Unsecured
9840,0,1366807,1223383,38,0,406747,62271,0.747970269394289,Guarantee,0,0,Senior,Energy,SME,Unsecured
9841,0,1078569,645259,20,0,199204,42269,0.8544970233707812,Vehicles,0,0,Senior,Construction,Mortgage,Unsecured
9842,0,1422641,672904,14,0,215914,10839,0.8558490863120071,PlantMachinery,1,0,Junior,Transport,SME,Unsecured
9843,1,565618,1129764,21,1,868836,166564,0.05,Vehicles,0,0,Senior,Retail,Corporate,Partially Secured
9844,0,319724,234090,28,0,22574,3417,0.9400826963255808,Receivables,0,0,Senior,Manufacturing,SME,Unsecured
9845,1,1911002,3515077,27,0,1434361,318439,0.41605398633805724,Property,1,0,Senior,Manufacturing,Other,Secured
9846,1,842137,554436,30,0,470890,71660,0.5259322414286511,Guarantee,0,0,Senior,Manufacturing,SME,Partially Secured
9847,0,2136528,836180,17,0,194369,43880,0.9295637595201186,PlantMachinery,1,1,Senior,Transport,SME,Unsecured
9848,1,614820,694556,12,0,578483,114462,0.2452734133567548,Inventory,0,0,Senior,Construction,SME,Secured
9849,1,4955014,1495569,36,0,1307788,192391,0.7748952878841513,Inventory,0,0,Senior,Retail,SME,Secured
9850,1,3272500,1059279,15,0,486493,53365,0.8676461420932009,Guarantee,0,0,Senior,Construction,SME,Secured
9851,1,1618203,690439,18,0,618718,151512,0.7112809703108942,Guarantee,0,1,Senior,Manufacturing,Other,Secured
9852,0,971611,3589880,33,0,1032448,94788,0.05,Vehicles,1,0,Junior,Energy,Corporate,Unsecured
9853,1,2820455,21511,3,0,9351,1923,0.95,Property,1,0,Senior,Retail,SME,Partially Secured
9854,1,1780754,2861744,25,0,2116102,395380,0.05,Vehicles,0,0,Senior,Services,Corporate,Secured
9855,0,1526646,2007171,16,0,641981,84816,0.6350398193163314,Inventory,0,0,Senior,Retail,SME,Unsecured
9856,1,3412191,96819,32,0,69194,13400,0.95,PlantMachinery,1,0,Senior,Transport,Corporate,Partially Secured
9857,1,5007944,2027292,22,0,1697528,128897,0.6867714575083108,Vehicles,1,0,Senior,Transport,SME,Secured
9858,1,343722,2336849,27,1,1809613,177722,0.05,Guarantee,0,0,Junior,Energy,SME,Partially Secured
9859,1,420675,1353141,13,0,650676,126124,0.05,Receivables,1,0,Junior,Services,Mortgage,Partially Secured
9860,1,551137,131268,28,0,68928,5209,0.8843862778220297,Receivables,0,0,Senior,Energy,SME,Secured
9861,0,267687,1545592,23,0,484173,111952,0.05,Property,1,1,Senior,Transport,SME,Unsecured
9862,1,1129461,2208704,7,0,1319495,223672,0.05,Property,0,0,Senior,Manufacturing,SME,Secured
9863,0,2191543,388703,9,0,141772,9104,0.9394636564283704,Property,0,0,Junior,Energy,Corporate,Unsecured
9864,0,1177120,1184992,14,1,275823,56197,0.8134208916677994,Receivables,0,0,Senior,Construction,Corporate,Unsecured
9865,0,704947,494583,4,0,61039,8393,0.92531920839439,PlantMachinery,0,0,Senior,Energy,Mortgage,Unsecured
9866,1,3709685,1931707,23,0,1007198,110051,0.7581608681060521,PlantMachinery,0,0,Senior,Services,SME,Partially Secured
9867,1,1384094,516661,34,0,282519,44149,0.8277790381289132,Inventory,0,0,Senior,Services,Other,Secured
9868,1,1694643,385335,7,0,291089,58283,0.8626223930349932,PlantMachinery,1,0,Senior,Energy,Corporate,Secured
9869,0,3814174,698558,29,0,133834,31074,0.95,Receivables,0,0,Senior,Manufacturing,Corporate,Unsecured
9870,1,1063162,166738,33,0,140672,16048,0.8827798585728234,Property,0,0,Junior,Energy,Mortgage,Secured
9871,1,9437617,626284,14,1,451250,85228,0.95,Guarantee,0,0,Junior,Services,SME,Partially Secured
