cust_id,secured_flag,ead,collateral_value,recovery_amount,recovery_cost,time_to_recovery,default_flag,lgd_observed
9664,1,783751,760405,350697,58444,10,0,0.6271098856652176
9665,1,1102737,108509,61610,14521,12,0,0.95
9666,0,1253777,410481,155563,19531,19,0,0.8915022368411607
9667,1,369002,745452,364082,28233,22,1,0.08984504149029005
9668,1,1125770,1322818,753393,142193,29,0,0.45708270783552596
9669,0,5772027,5559596,2141202,388100,4,0,0.6962761955202219
9670,0,790852,1770094,622453,31295,31,0,0.25250489345667715
9671,1,348971,1211379,917178,202440,8,0,0.05
9672,0,1033626,2953856,762952,138971,22,0,0.3963183975635288
9673,1,588532,522194,407200,36297,39,0,0.3697827815649787
9674,1,315419,4030177,2902539,147007,21,1,0.05
9675,1,1382174,2498497,1450501,354589,13,0,0.20710995865932946
9676,1,591086,446651,275190,55295,20,0,0.6279813766524669
9677,0,643891,6054732,1430334,175945,24,1,0.05
9678,1,1402023,1192579,795900,108686,16,0,0.5098411367003252
9679,1,259581,8139716,6789907,1071257,8,0,0.05
9680,1,210750,1018152,882322,170928,23,0,0.05
9681,1,2352224,393122,298322,25233,10,1,0.8839017882650632
9682,1,174410,313548,280501,25005,20,0,0.05
9683,1,452852,493205,344389,20544,24,1,0.2848767367705122
9684,0,198821,389093,35619,8803,8,0,0.8651249113524225
9685,1,739599,2953576,1926989,433792,37,1,0.05
9686,1,1845127,706535,363868,58434,37,1,0.8344645111149531
9687,1,1345583,123571,70047,9530,11,0,0.95
9688,1,13149225,922003,594724,57978,18,0,0.95
9689,1,3565859,837406,458501,77485,13,0,0.8931488878275894
9690,0,473942,435622,155224,29197,23,0,0.7340877153744552
9691,0,363285,979062,66430,12477,25,0,0.8514857481041056
9692,1,18014507,694869,377472,19359,22,0,0.95
9693,1,3480101,1464672,710000,135189,19,0,0.8348292190370337
9694,0,2168117,1372956,154070,34399,33,0,0.9448041780033088
9695,1,1296076,1089678,651197,47526,20,1,0.5342317888765782
9696,1,1580926,174775,142595,28672,31,0,0.9279390686218077
9697,1,273191,7503787,6313374,1355151,34,0,0.05
9698,0,1407096,131717,9146,962,10,0,0.95
9699,1,1291392,633122,378820,72893,11,0,0.7631029153037963
9700,0,486922,218845,20374,1412,8,0,0.95
9701,0,701848,1128017,432096,77709,7,0,0.4950658832111796
9702,1,5472118,849366,620511,94358,15,0,0.9038483819245126
9703,0,1061108,605831,205864,45283,27,0,0.8486666767190522
9704,0,9541595,3873039,427904,60074,33,0,0.95
9705,1,210938,2469053,1919430,260311,36,0,0.05
9706,1,713451,508984,346792,82105,19,1,0.6290046548396456
9707,1,255945,1766565,1274116,301778,28,0,0.05
9708,1,358820,4078126,2066647,118093,22,0,0.05
9709,1,525336,2449708,1705853,250953,8,1,0.05
9710,1,1648390,627914,395734,32525,34,0,0.7796583332827789
9711,1,1570376,126838,77881,8157,35,1,0.95
9712,0,609692,1042479,407088,74589,22,0,0.4546443122100995
9713,1,129599,1521901,845358,64126,13,0,0.05
9714,1,5270800,312831,172891,9034,12,0,0.95
9715,1,903684,747731,560688,109572,21,0,0.5008033781720158
9716,1,393843,665852,452046,80585,29,0,0.05682975195699813
9717,1,1583155,3356742,1392967,321124,36,0,0.3229702713884617
9718,1,1475408,5605157,2378058,376831,38,0,0.05
9719,1,870935,2657073,1820253,435160,22,0,0.05
9720,0,1395175,663901,127972,21993,7,0,0.9240389198487645
9721,0,378878,2577905,693311,88348,12,0,0.05
9722,1,2571276,1489077,973265,167102,34,1,0.6864735640981365
9723,0,443801,671729,123134,24606,30,0,0.7779905858706944
9724,0,656337,7287195,2516015,300684,31,0,0.05
9725,1,2300879,323896,174222,21691,24,0,0.933707509173668
9726,0,4008625,1417350,395891,69671,11,0,0.9186204746016402
9727,0,5872403,1836765,637731,89995,4,0,0.9067271098390216
9728,1,3456607,531655,374018,58120,15,0,0.9086103800634553
9729,1,869721,1349239,881985,217335,37,0,0.23578940832749817
9730,1,257549,2063774,982025,57698,29,0,0.05
9731,1,4901518,954647,402138,72215,32,1,0.9326896279887169
9732,0,4735964,1226585,416665,97740,31,0,0.9326589053464089
9733,1,614168,819110,628720,61138,37,0,0.0758522098188118
9734,0,3021273,1753759,598770,55329,39,0,0.8201284690261357
9735,0,862699,567005,47264,5794,28,0,0.95
9736,1,5396584,517633,348466,22586,6,0,0.9396136518953472
9737,0,718654,746100,252097,40854,37,0,0.7060574351495992
9738,1,8698414,2681899,1963727,351687,12,0,0.814674261307866
9739,1,2639554,106713,52928,11325,22,1,0.95
9740,1,7257491,268255,168589,10660,12,0,0.95
9741,1,756307,8915902,6015135,825499,32,1,0.05
9742,1,1803120,987278,621341,128519,13,0,0.7266837481698389
9743,0,456215,466148,130571,26592,18,0,0.7720833378998937
9744,0,2796807,1748619,698508,45213,9,0,0.7664139856629364
9745,1,2955095,307573,223928,11706,25,0,0.9281843730912204
9746,0,13217125,72181,14581,3013,3,0,0.95
9747,0,1947466,1077635,334214,25933,9,0,0.8417014725802658
9748,1,2480806,326484,292774,48471,6,0,0.901522730918903
9749,1,751006,815477,557461,38380,4,0,0.3088191039752013
9750,0,2066525,1047944,208251,22720,19,0,0.9102207812632317
9751,1,822504,852840,673264,54943,11,0,0.24824560123719763
9752,1,1350331,111313,52433,10343,13,0,0.95
9753,1,1431904,750810,492872,90957,21,0,0.7193142836391266
9754,0,845509,1189522,87465,6740,16,0,0.9045249666177415
9755,1,1280735,156362,139433,8626,17,0,0.8978656786923134
9756,1,826293,137160,122827,17597,10,0,0.872648080039405
9757,1,822635,225048,179949,16035,35,0,0.8007451664468446
9758,0,3529492,1658528,363270,18755,4,0,0.9023896356756156
9759,1,1433190,80971,54543,5609,4,0,0.95
9760,1,1701577,1817097,1017339,94662,22,1,0.4577518384416338
9761,0,280042,1122716,220205,41176,25,0,0.3607066082944701
9762,1,1836658,549491,424906,94402,20,0,0.8200514194803823
9763,0,2044008,143101,42920,4185,32,0,0.95
9764,0,807470,303727,92066,8710,23,0,0.8967689202075619
9765,0,9674747,1723890,603348,76959,38,0,0.9455914454403821
9766,1,121877,2906318,1943384,164238,5,0,0.05
9767,1,2634929,234568,108447,25958,19,0,0.95
9768,0,2452957,2561362,985962,97319,26,0,0.6377258141907909
9769,0,2066946,1551081,88806,6097,6,0,0.95
9770,1,1434336,723951,636657,102742,11,0,0.6277615565669411
9771,0,2085833,323954,33007,5199,35,0,0.95
9772,1,2865276,384796,273349,48214,36,1,0.9214264175597744
9773,1,581934,5417878,2722094,662395,34,0,0.05
9774,1,1622040,887608,503330,57730,10,0,0.7252842100071515
9775,0,1001173,3149817,626368,76363,17,0,0.45063939998381897
9776,1,402814,951422,635606,74625,33,0,0.05
9777,1,2463688,443313,359197,63120,7,0,0.8798236627365154
9778,0,683949,1386785,120905,20652,31,0,0.853420357365827
9779,1,268912,7831139,3536967,550922,16,0,0.05
9780,1,701439,359141,184840,22710,15,1,0.7688608702966331
9781,1,540960,1993207,1508924,204504,28,1,0.05
9782,1,3363454,899469,761841,158844,22,0,0.8207209017872699
9783,0,1401695,148083,26587,4568,33,0,0.95
9784,0,4791637,144486,53847,10406,38,0,0.95
9785,1,617505,443661,200781,21151,29,0,0.7091035700115789
9786,0,2882503,1069003,95032,22075,39,0,0.95
9787,1,20575732,1916881,868001,49504,35,0,0.95
9788,1,1716902,129572,74354,12576,31,1,0.95
9789,1,2846637,1495494,828497,176030,29,0,0.7707937471479503
9790,1,2406099,640357,371158,82863,6,0,0.8801815719137076
9791,1,290083,732080,413452,47096,13,1,0.05
9792,1,2160428,1393700,1093482,155219,27,0,0.5657050362243037
9793,1,1633860,4978881,2419048,137832,7,0,0.05
9794,1,927504,1018667,838284,174323,4,0,0.2841421708154358
9795,1,496810,163994,135972,10186,15,0,0.7468126648014332
9796,1,2407220,593740,383237,51973,29,0,0.8623873181512284
9797,0,454792,1862345,456426,113267,19,0,0.24545946278738418
9798,1,10156714,1930998,1327954,310140,33,1,0.8997890459453717
9799,1,1348049,1517245,1229675,142648,13,0,0.193629460056719
9800,0,353872,416218,145025,13744,11,0,0.6290155762535605
9801,0,719278,162006,53649,5383,13,0,0.9328965990896427
9802,1,910606,1395074,1030205,192604,9,0,0.08017188553556642
9803,1,13421610,191825,171419,33454,39,0,0.95
9804,0,496535,1563304,551570,51460,8,0,0.05
9805,1,1070656,1563782,783064,76738,32,0,0.3402867027317832
9806,0,702339,436061,164407,18853,31,0,0.792758197964231
9807,0,1981289,644538,99524,13598,33,1,0.95
9808,1,713627,907587,394650,92148,25,0,0.5761062852162264
9809,0,384978,370905,102030,5642,15,0,0.7496272514273543
9810,1,989253,159556,136654,24275,39,1,0.8864001423296164
9811,1,891451,698617,619525,137744,14,1,0.4595541426281422
9812,0,665141,783507,251141,48890,20,0,0.6959276303821296
9813,1,701649,3259720,1632747,152414,14,0,0.05
9814,0,3932145,308602,85729,12460,5,0,0.95
9815,0,873496,2362771,904287,209845,38,0,0.2049854836198448
9816,0,386880,206534,58587,4285,19,0,0.8596412324234906
9817,1,757579,166198,136051,33672,12,0,0.8648602983979229
9818,1,1269756,523897,421858,33210,15,0,0.6939191466706989
9819,1,316073,259107,219602,17235,25,1,0.35974600804244594
9820,1,6113304,163656,104923,22303,32,0,0.95
9821,1,2863569,6191966,4223186,910811,30,0,0.05
9822,0,5026189,443825,62823,3617,25,0,0.95
9823,0,1780007,9271297,3174302,265565,7,1,0.05
9824,1,148197,244212,198189,47506,32,1,0.05
9825,1,5583540,111368,45524,4819,11,0,0.95
9826,0,507083,3018947,1104245,57915,36,0,0.05
9827,1,550076,327970,258425,26051,28,0,0.5775601916826039
9828,1,1406092,849796,468144,92264,19,0,0.7326775203898465
9829,0,4771779,164193,10009,2335,36,0,0.95
9830,0,3447938,699468,253348,20529,6,0,0.9324758739861332
9831,1,2976566,161330,111013,10533,16,0,0.95
9832,0,880436,672462,75487,10440,4,0,0.926119558945795
9833,1,866651,433078,327991,65486,8,0,0.6971041399594531
9834,0,1699668,939679,325959,59239,11,0,0.8430752358695933
9835,1,1055926,1451721,712799,82333,26,0,0.4029259626148044
9836,1,2926500,950922,608969,38529,16,0,0.8050777379121818
9837,0,2758279,1197984,216490,21777,15,0,0.9294077937728562
9838,1,2172396,646975,440432,41362,13,0,0.8162996065174122
9839,0,96185,451869,75078,4070,27,0,0.2617559910588969
9840,0,1366807,1223383,236289,57892,32,0,0.8694790120331546
9841,0,1078569,645259,156049,15772,26,0,0.8699415614578205
9842,0,1422641,672904,171847,37343,36,0,0.9054547141548711
9843,1,565618,1129764,930043,136690,25,0,0.05
9844,0,319724,234090,48275,11801,21,0,0.885920356307315
9845,1,1911002,3515077,1791906,143192,3,0,0.13725155703657033
9846,1,842137,554436,343468,24775,17,0,0.6215663247191372
9847,0,2136528,836180,178523,9014,18,1,0.9206614657051067
9848,1,614820,694556,340520,65955,36,0,0.5534221398132787
9849,1,4955014,1495569,963017,107159,3,0,0.8272743528070758
9850,1,3272500,1059279,932211,208881,24,0,0.7789671504965623
9851,1,1618203,690439,480514,84936,4,0,0.7555448852832432
9852,0,971611,3589880,554883,91825,15,0,0.5234121474540737
9853,1,2820455,21511,18684,2753,37,0,0.95
9854,1,1780754,2861744,1268575,128931,23,0,0.3600216537489176
9855,0,1526646,2007171,114744,7221,10,0,0.9295691339053062
9856,1,3412191,96819,52807,7325,31,0,0.95
9857,1,5007944,2027292,1436110,100274,11,1,0.7332566019108839
9858,1,343722,2336849,1006865,232733,6,0,0.05
9859,1,420675,1353141,1073483,231728,5,0,0.05
9860,1,551137,131268,56693,9861,6,0,0.9150265723404526
9861,0,267687,1545592,181067,25437,29,0,0.418612035698409
9862,1,1129461,2208704,1305021,183797,39,0,0.05
9863,0,2191543,388703,120135,17167,32,0,0.95
9864,0,1177120,1184992,291337,58003,17,0,0.801775519913008
9865,0,704947,494583,102358,7701,18,1,0.8657246573146633
9866,1,3709685,1931707,1627117,254251,30,0,0.6299238345034686
9867,1,1384094,516661,234317,49800,14,0,0.8666875226682581
9868,1,1694643,385335,275751,41921,27,0,0.8620181359731813
9869,0,3814174,698558,246498,13002,30,0,0.9387820272488879
9870,1,1063162,166738,77182,7636,6,1,0.9345856981344329
9871,1,9437617,626284,424342,77958,37,0,0.95
9872,1,768491,1086315,628247,148793,7,0,0.37610980479927547
9873,1,8867896,1899222,1088052,248891,31,0,0.9053709019591569
9874,1,453733,959197,428974,92032,19,0,0.2574002772555666
9875,1,2017732,150864,134182,32208,33,0,0.9494610780817274
9876,1,632520,3228403,2463206,261059,14,0,0.05
9877,1,3684207,3540485,1912453,100364,38,0,0.5081468006547949
9878,1,745467,825565,708943,85693,33,0,0.16394689503358295
9879,0,1608594,318973,20121,3328,13,1,0.95
9880,1,627474,406451,327269,37077,32,0,0.5375234671078004
9881,1,3070113,583106,425467,25034,34,1,0.8695705988672078
9882,1,624214,991064,582932,88277,10,0,0.20755542169832786
9883,1,6474713,521813,322049,28964,12,0,0.95
9884,0,444187,283728,34991,6841,13,0,0.9366257904891409
9885,1,313129,2247459,1965136,133315,29,0,0.05
9886,0,3114415,968026,211360,51069,8,0,0.9485325494515021
9887,0,665541,229209,33987,7658,8,0,0.95
9888,0,1193932,1004943,127369,28628,32,0,0.9172976350411917
9889,1,871315,871575,607444,126335,20,0,0.4478357425270998
9890,1,323641,331088,266877,47161,16,0,0.3211119728340971
9891,0,1113486,2715684,212032,12867,17,0,0.8211338085975037
9892,1,4260580,846087,635103,115896,38,0,0.878137014209333
9893,0,3279288,574764,146543,29218,25,0,0.95
9894,0,1516313,665417,82672,6296,38,0,0.9496304522878851
9895,0,3657419,1188625,301656,52232,27,0,0.9318032743855709
9896,1,416849,673739,381217,55571,11,0,0.21879145685847878
9897,0,868519,667571,256859,37113,39,0,0.7469876882371025
9898,0,1786564,2356202,556487,50023,26,0,0.7165150534769535
9899,0,1055563,153239,12919,2556,21,0,0.95
9900,1,939569,184110,147601,34689,38,0,0.8798257498917057
9901,1,361984,1714547,933700,193799,36,0,0.05
9902,1,150040,10401231,8011674,991896,13,0,0.05
9903,1,2724693,1912926,895057,220931,37,0,0.7525864381785398
9904,1,1533742,5669603,4120206,506101,30,0,0.05
9905,0,2963846,452340,109769,10634,33,0,0.95
9906,1,776664,361931,205104,49966,38,0,0.8002508163118156
9907,0,589613,1205236,66863,13905,35,0,0.9101817632921934
9908,1,1210504,2082362,958844,193925,17,1,0.36809874234203277
9909,1,2825510,172351,120423,7886,4,0,0.95
9910,1,954122,576920,251134,22201,29,0,0.7600589861673874
9911,1,2681227,708057,520209,27937,18,0,0.8164004763490745
9912,0,439631,345671,107455,22063,5,0,0.805764379672953
9913,1,1023309,392996,218107,23042,29,0,0.8093782034556523
9914,1,1121172,1843868,1048978,80188,34,0,0.13591313375646197
9915,1,4099558,1222798,614551,53083,37,0,0.8630418206060263
9916,0,1480110,1755556,383304,68314,26,0,0.7871847362696016
9917,1,6893417,1056595,901186,123111,9,0,0.8871278206439563
9918,1,312486,279125,233071,55535,21,0,0.43185934729875897
9919,1,1369448,1161721,526518,64855,7,1,0.6628838772994666
9920,1,1438912,255939,132249,28668,10,0,0.9280143608504203
9921,1,2235763,517658,365525,58225,27,0,0.8625525156288927
9922,0,533193,233310,88546,16918,24,0,0.8656621523538381
9923,1,6481395,372511,261654,21908,4,0,0.95
9924,1,1218296,805748,454079,90723,12,1,0.7017506418801343
9925,1,405522,440982,356623,23940,20,0,0.17961787523241646
9926,1,1183486,276100,129136,24306,27,0,0.9114226953255045
9927,1,879262,2549931,2144162,306837,18,0,0.05
9928,0,19447617,639504,155672,14898,17,0,0.95
9929,0,3436429,408104,43643,6375,9,0,0.95
9930,0,1263835,221762,71405,15790,14,0,0.95
9931,0,1075271,93041,34270,2773,34,0,0.95
9932,1,3112873,571344,395632,33203,5,0,0.8835709005796253
9933,1,3265299,160164,79675,12492,3,0,0.95
9934,1,65411,1596365,1074974,188175,25,0,0.05
9935,1,2287552,753466,544958,73046,37,0,0.7937043616931987
9936,1,1236711,4049876,2286077,236102,3,1,0.05
9937,1,324115,932273,520059,32991,22,0,0.05
9938,0,2899979,327969,87524,5247,18,0,0.95
9939,0,11366579,92225,22783,1325,39,0,0.95
9940,0,2098631,1771253,142665,32849,37,0,0.9476725541555423
9941,0,3614371,174757,16792,1280,39,0,0.95
9942,1,7305361,465580,191301,20856,3,0,0.95
9943,1,524257,4599678,3275681,809677,36,0,0.05
9944,0,187667,1428423,394059,92798,23,0,0.05
9945,1,2319508,1120014,818572,47945,28,0,0.667762732441535
9946,1,938828,2061108,1464577,234702,16,0,0.05
9947,1,304317,1978312,1634011,288729,20,0,0.05
9948,1,1112177,4151752,2190950,133259,26,0,0.05
9949,1,2489387,376097,155602,30439,37,0,0.9497213571051829
9950,1,1036156,481974,413078,102267,3,0,0.7000345507819286
9951,1,547529,264441,225916,30696,18,0,0.643452675566043
9952,0,961733,703647,195280,27316,23,0,0.8253527746266376
9953,1,1179408,630673,276893,50358,26,1,0.8079248233011816
9954,1,174646,105826,68679,13550,28,0,0.6843386049494407
9955,1,1042596,355296,235208,48912,20,1,0.8213152553817586
9956,1,313532,3552024,2880203,188699,26,0,0.05
9957,0,2324524,954200,226653,47628,30,0,0.9229842324708198
9958,0,252447,1602280,500105,111430,22,0,0.05
9959,0,3310772,638834,66300,3914,19,0,0.95
9960,1,798775,91509,42814,2475,23,0,0.9494989202215893
9961,1,698733,633173,281594,45105,20,0,0.6615459696336082
9962,1,1614368,2294134,1374882,205354,4,0,0.2755505560070566
9963,1,505834,197945,86834,21362,39,0,0.8705662331911259
9964,1,1589207,1659028,1351501,147151,38,0,0.24216920766143113
9965,1,578324,112194,70857,11906,19,0,0.8980657901107337
9966,1,689185,745798,517212,78272,8,0,0.36310279533071677
9967,0,1803706,1327715,322290,50646,37,0,0.8493967420411087
9968,1,385161,517454,460045,83697,36,0,0.05
9969,0,339647,11069661,3387671,533622,24,0,0.05
9970,1,1541436,424000,349615,17966,39,0,0.7848441323545058
9971,1,1170685,386057,228404,49961,34,0,0.8475738563319766
9972,0,1423590,913411,164484,14841,12,0,0.8948833582702885
9973,0,1668839,317911,68367,6579,8,0,0.95
9974,1,1273622,149421,92664,16641,15,0,0.940309605204684
9975,1,2209093,218068,111817,16275,8,0,0.95
9976,1,1325680,1679128,753669,124276,38,0,0.5252300706052743
9977,1,161570,521553,322344,48190,35,0,0.05
9978,0,209423,4743202,1764904,235742,4,0,0.05
9979,0,8268380,448938,168742,24747,18,0,0.95
9980,1,1202690,1593688,1254169,98097,27,0,0.05
9981,1,3110337,1279431,810234,197584,22,0,0.8030277748038235
9982,1,851109,441632,247675,40854,29,0,0.7569982223193504
9983,1,1134820,277426,185695,19936,17,0,0.8539336634884828
9984,0,764238,108555,22448,4322,12,0,0.95
9985,0,14159938,1340338,494567,111782,29,0,0.95
9986,1,1549189,2725290,1810499,197875,19,1,0.05
9987,1,704428,126890,71646,8232,24,0,0.9099780247236056
9988,1,230604,485294,219680,30252,16,0,0.1785571802744098
9989,1,8655741,350245,216218,20207,30,1,0.95
9990,0,1021437,1337758,313755,66502,10,0,0.757936123324297
9991,1,2531263,508124,337436,56296,10,0,0.888932916097616
9992,1,2830594,3126043,1296020,79587,31,0,0.5702552185159723
9993,1,757038,477905,329543,82168,3,0,0.6732330477466124
9994,0,2355945,187208,57580,9500,11,0,0.95
9995,1,657277,435527,248571,56671,10,0,0.708037859228301
9996,0,446669,491650,92920,13968,6,0,0.8232427144037308
9997,0,3853393,1301086,414297,68976,23,0,0.9103852111632528
9998,0,1026648,483655,69252,9757,7,0,0.9420492710257069
9999,1,2019807,1183641,679408,91415,25,0,0.7088865421300155
10000,1,1813775,305732,182646,17106,25,0,0.9087317886727957
10001,1,2276004,527474,374199,90715,4,0,0.8754466160867908
10002,1,253587,307571,244359,21101,5,0,0.11959997949421697
10003,1,669783,287418,219539,34090,13,0,0.7231207719515127
10004,1,869370,2964790,2301599,155172,30,0,0.05
10005,1,523619,332155,164813,40984,5,0,0.7635131651066902
10006,0,1846877,497641,26918,4337,11,0,0.95
10007,1,3940795,2301484,1397171,297480,34,0,0.7209469155335408
10008,1,4616671,1664443,675022,109748,12,0,0.8775580932667717
10009,0,856659,4436285,1203447,253923,14,0,0.05
10010,0,1610356,1240570,329178,51642,22,0,0.8276554997776889
10011,0,1877860,376834,48993,6809,14,0,0.95
10012,0,2238364,7010076,1901350,268434,11,0,0.27048683770825477
10013,0,499750,1383723,449921,22706,27,0,0.14514257128564279
10014,1,7426611,615281,390477,48470,13,1,0.95
10015,1,3037423,777012,465477,111895,11,0,0.8835914523594508
10016,1,3117834,888428,448590,83040,15,0,0.8827551434746045
10017,1,4006626,562140,492663,115216,15,0,0.9057943017391691
10018,1,2051611,160581,120609,10861,9,0,0.9465064283628817
10019,1,430493,4366154,2985584,442559,14,0,0.05
10020,1,1046568,712106,509583,28993,25,0,0.5407942914363901
10021,1,230716,892557,732084,135736,29,0,0.05
10022,1,1821320,7173889,5149848,1065005,30,0,0.05
