cust_id,age,income_monthly,sector,employment_type,loan_type,loan_amt,ltv_ratio,loan_tenure_months,interest_rate,bureau_score,dpd_12m_max,dpd_30_plus_count,utilization_ratio,installment_to_income,region,flood_risk_index,heatwave_days,storm_severity_index,drought_severity_index,sea_level_rise_mm,co2_intensity_sector,carbon_tax_exposure,energy_price_shock,ev_transition_risk,climate_hazard_score,transition_risk_score,climate_total_score,climate_pd_uplift,default_flag
19823,32.0,14560,Construction,Salaried,SME,322690,0.534,101,0.0486,688,1,1,0.508,0.9,Inland_Hot,23.71,63.1,6.2,5.7,1.24,0.539,2.77,6.12,2.47,1.78,7.151,3.928,0.774,0
19824,40.0,10220,Construction,Salaried,Auto,84560,0.87,103,0.0444,625,1,1,0.481,0.9,Inland_Normal,23.7,39.6,5.08,4.73,0.28,0.66,2.23,10.35,8.38,1.366,11.897,5.578,1.401,0
19825,28.0,13390,Manufacturing,Salaried,Auto,158530,0.789,50,0.0606,754,0,0,0.493,0.9,Inland_Normal,22.27,39.4,5.26,3.09,0.6,0.898,3.31,6.44,8.17,1.314,12.171,5.657,1.43,0
19826,39.0,14630,Transport,Salaried,Auto,112320,0.53,32,0.0481,804,1,0,0.463,0.9,Coastal_High,70.14,22.5,8.03,4.62,8.88,1.2,5.0,8.11,9.2,2.543,15.554,7.747,2.0,0
19827,44.0,22260,Construction,Self-Employed,Mortgage,320410,0.546,274,0.0757,687,0,0,0.629,0.9,Inland_Normal,17.06,31.8,2.75,3.22,1.06,0.892,4.18,3.97,1.8,1.034,8.292,3.937,0.778,0
19828,46.0,10590,Manufacturing,Self-Employed,Mortgage,955020,0.635,300,0.0761,648,0,0,0.359,0.9,Inland_Hot,25.75,59.7,8.57,6.07,2.19,1.019,5.0,12.83,1.02,1.857,11.519,5.721,1.455,0
19829,49.0,19610,Transport,Contract,SME,424970,0.897,81,0.0502,802,2,2,0.263,0.9,Coastal_Low,56.78,27.9,3.41,2.65,8.94,0.874,4.21,8.79,2.73,2.17,10.269,5.409,1.337,0
19830,45.0,18970,Construction,Salaried,Auto,128960,0.615,53,0.0499,623,1,1,0.375,0.9,Inland_Normal,31.94,33.8,4.04,5.3,0.82,0.84,4.23,6.72,10.0,1.487,13.917,6.459,1.735,0
19831,37.0,18340,Transport,Salaried,SME,498050,0.624,113,0.0737,709,3,2,0.493,0.9,Inland_Normal,21.96,25.7,3.93,3.47,0.82,0.74,3.77,7.02,2.77,1.086,9.001,4.252,0.897,0
19832,26.0,24580,Construction,Salaried,Mortgage,666270,0.414,273,0.062,737,5,4,0.609,0.9,Coastal_Low,44.9,34.4,5.84,2.25,7.64,0.684,2.68,8.48,3.39,1.98,8.771,4.696,1.066,0
19833,48.0,16860,Services,Self-Employed,Auto,147130,0.697,55,0.0553,583,0,0,0.212,0.9,Coastal_High,64.76,9.6,7.49,3.75,9.92,0.352,1.74,8.21,9.3,2.217,10.485,5.524,1.38,0
19834,36.0,12120,Manufacturing,Salaried,SME,428650,0.97,83,0.06,707,1,0,0.159,0.9,Coastal_High,79.06,12.3,11.02,0.0,8.63,0.768,4.65,10.55,1.56,2.598,10.127,5.609,1.412,0
19835,28.0,14790,Services,Salaried,Mortgage,895190,0.821,206,0.0707,554,0,0,0.207,0.9,Coastal_High,51.05,25.4,10.74,0.0,13.44,0.284,1.0,7.27,2.13,2.207,5.11,3.369,0.7,0
19836,55.0,15430,Construction,Salaried,Mortgage,736060,0.769,158,0.0744,624,2,2,0.447,0.9,Inland_Normal,19.52,38.6,3.34,6.41,1.15,0.714,3.8,4.97,2.18,1.258,7.976,3.946,0.781,0
19837,40.0,12400,Transport,Salaried,Auto,152620,0.648,80,0.0593,664,0,0,0.384,0.9,Inland_Hot,18.25,43.1,2.54,6.34,1.01,1.188,5.0,5.71,8.87,1.275,14.6,6.605,1.79,0
19838,44.0,8450,Manufacturing,Self-Employed,Mortgage,1196040,0.531,111,0.0738,611,2,2,0.452,0.9,Inland_Hot,18.28,45.7,0.81,5.39,2.43,0.756,4.3,9.16,2.83,1.3,10.153,4.841,1.121,1
19839,42.0,15820,Construction,Salaried,Mortgage,910750,0.811,165,0.0673,733,2,2,0.205,0.9,Coastal_High,60.31,8.4,3.1,4.2,10.13,0.649,3.17,9.91,1.51,2.013,8.367,4.554,1.012,0
19840,40.0,16630,Transport,Salaried,SME,498540,0.694,100,0.0563,745,1,1,0.094,0.9,Inland_Hot,20.23,66.7,5.32,6.87,0.63,1.2,5.0,8.18,2.6,1.731,11.613,5.684,1.441,0
19841,37.0,14780,Construction,Self-Employed,SME,489420,0.778,78,0.0714,781,0,0,0.715,0.9,Coastal_Low,53.67,30.7,10.51,4.18,10.85,0.575,2.99,11.42,1.12,2.347,8.217,4.695,1.065,0
19842,35.0,15330,Services,Self-Employed,Auto,124530,0.49,60,0.0641,630,0,0,0.429,0.9,Coastal_Low,53.07,35.5,5.53,4.08,10.16,0.313,1.42,9.26,10.0,2.285,10.851,5.711,1.451,0
19843,58.0,10500,Services,Contract,Auto,84070,0.79,67,0.0502,550,2,2,0.321,0.9,Inland_Hot,23.59,67.8,2.96,6.04,1.27,0.399,1.02,7.68,6.0,1.788,7.912,4.238,0.892,0
19844,28.0,8000,Manufacturing,Salaried,SME,389580,0.959,83,0.1103,648,0,0,0.142,0.9,Inland_Normal,20.73,26.7,9.0,6.52,0.0,0.644,3.01,8.6,2.22,1.197,8.252,4.019,0.809,0
19845,37.0,13550,Manufacturing,Salaried,Auto,116040,0.628,78,0.0818,640,0,0,0.169,0.9,Inland_Hot,28.91,51.3,5.88,7.01,1.33,0.685,3.42,7.56,8.61,1.749,12.22,5.937,1.537,0
19846,33.0,8790,Transport,Salaried,Mortgage,821570,0.4,300,0.0734,506,1,1,0.168,0.9,Inland_Hot,32.57,66.5,7.01,7.31,1.64,1.003,4.76,9.91,1.0,2.102,10.388,5.416,1.339,0
19847,44.0,17370,Construction,Salaried,Mortgage,776640,0.866,193,0.0914,718,0,0,0.134,0.9,Inland_Normal,26.66,39.1,7.97,3.83,0.79,0.559,3.52,7.91,3.4,1.49,8.91,4.458,0.975,0
19848,37.0,9780,Construction,Self-Employed,Mortgage,953060,0.35,277,0.0592,541,1,0,0.389,0.9,Inland_Hot,23.06,60.8,3.52,6.97,2.67,0.798,2.67,7.26,1.95,1.731,7.879,4.19,0.874,0
19849,36.0,14740,Services,Self-Employed,Mortgage,805830,0.871,186,0.0627,700,1,1,0.537,0.9,Coastal_High,73.83,32.6,6.65,2.8,12.54,0.297,1.86,8.05,1.0,2.823,5.4,3.854,0.746,0
19850,45.0,13330,Manufacturing,Salaried,Mortgage,321720,0.712,218,0.056,756,0,0,0.15,0.9,Inland_Hot,23.49,53.1,5.69,9.12,0.0,0.799,3.27,6.33,1.72,1.635,7.945,4.159,0.862,0
19851,55.0,11170,Services,Salaried,Mortgage,763930,0.98,169,0.0812,655,4,3,0.683,0.9,Coastal_Low,29.2,34.9,4.04,3.23,9.49,0.489,0.82,8.59,2.11,1.62,5.962,3.357,0.7,0
19852,33.0,22400,Construction,Contract,Mortgage,900800,0.556,235,0.0678,632,3,3,0.807,0.9,Inland_Normal,15.16,26.6,2.19,4.23,1.39,0.725,3.78,7.25,2.36,0.92,8.791,4.068,0.827,0
19853,28.0,9520,Transport,Salaried,Mortgage,711320,0.767,261,0.0657,777,4,3,0.787,0.9,Coastal_Low,27.18,38.1,9.55,2.5,9.48,1.118,5.0,8.53,3.18,1.717,11.816,5.756,1.468,0
19854,41.0,8000,Construction,Salaried,Auto,150340,0.493,95,0.0526,625,4,4,0.449,0.9,Coastal_High,67.21,34.2,12.08,2.53,15.99,0.637,3.23,9.46,8.65,2.872,12.523,6.732,1.839,0
19855,47.0,9210,Manufacturing,Contract,Mortgage,961720,0.897,182,0.0529,795,0,0,0.321,0.9,Inland_Hot,32.67,60.4,3.28,7.89,1.75,0.805,3.88,2.24,2.34,1.951,7.591,4.207,0.88,0
19856,38.0,27630,Services,Salaried,Auto,95580,0.799,34,0.0574,602,4,4,0.419,0.9,Coastal_High,59.23,37.8,12.39,2.44,13.5,0.301,0.81,1.44,9.4,2.669,7.625,4.651,1.049,1
19857,45.0,13470,Construction,Self-Employed,Mortgage,926860,0.77,233,0.0709,686,0,0,0.715,0.9,Inland_Normal,15.92,38.5,2.64,4.35,0.91,0.85,4.54,11.09,1.21,1.117,10.237,4.765,1.092,0
19858,36.0,23150,Construction,Self-Employed,SME,401900,0.84,59,0.0695,789,1,0,0.452,0.9,Inland_Hot,40.64,50.6,8.61,8.02,0.0,0.591,3.37,13.15,1.0,2.068,9.018,4.848,1.123,0
19859,59.0,14910,Services,Contract,SME,597200,0.537,89,0.0751,792,3,2,0.281,0.9,Inland_Normal,12.85,19.3,3.38,4.12,0.0,0.335,2.03,2.92,1.48,0.741,4.394,2.202,0.7,0
19860,45.0,24270,Services,Salaried,Auto,138670,0.787,75,0.0661,670,0,0,0.566,0.9,Coastal_Low,30.19,40.5,2.79,3.09,2.97,0.462,2.08,13.39,6.38,1.538,10.891,5.279,1.287,0
19861,36.0,10800,Construction,Contract,Auto,94210,0.95,58,0.0492,602,1,1,0.385,0.9,Coastal_High,72.63,26.6,12.4,2.89,13.29,0.83,3.63,6.78,9.56,2.838,13.17,6.971,1.929,0
19862,34.0,16810,Manufacturing,Salaried,SME,462000,0.572,107,0.0708,798,2,2,0.36,0.9,Coastal_Low,51.28,27.2,3.27,1.86,7.33,0.777,2.94,6.15,1.06,1.967,7.167,4.047,0.819,0
19863,42.0,20630,Services,Salaried,Mortgage,351480,0.845,300,0.0686,593,1,0,0.825,0.9,Inland_Hot,33.77,61.2,6.27,7.01,0.78,0.437,1.93,4.55,2.8,2.013,5.902,3.568,0.7,0
19864,45.0,9040,Manufacturing,Salaried,SME,472410,0.807,137,0.0684,714,0,0,0.127,0.9,Coastal_Low,35.62,28.7,8.3,2.94,6.73,0.873,3.89,11.5,2.38,1.698,10.605,5.261,1.28,0
19865,30.0,9940,Transport,Salaried,Auto,152630,0.639,59,0.0498,570,1,1,0.708,0.9,Coastal_Low,37.67,13.8,5.21,1.03,5.35,0.874,4.9,9.12,8.25,1.402,14.229,6.533,1.763,0
19866,40.0,13570,Manufacturing,Contract,Auto,116670,0.717,53,0.0734,619,1,0,0.362,0.9,Coastal_Low,40.13,35.2,10.59,1.36,9.84,0.874,4.13,7.31,9.13,2.01,13.601,6.647,1.806,0
19867,46.0,18150,Services,Self-Employed,Mortgage,722460,0.98,300,0.062,658,0,0,0.661,0.9,Coastal_High,70.98,25.9,11.46,0.78,17.2,0.316,0.92,9.88,4.72,2.834,7.473,4.69,1.063,0
19868,43.0,10920,Construction,Salaried,Auto,77620,0.779,34,0.0623,761,0,0,0.206,0.9,Inland_Normal,17.38,51.2,4.67,6.5,0.4,0.653,3.07,5.89,10.0,1.403,12.178,5.713,1.452,0
19869,45.0,23660,Manufacturing,Salaried,Auto,224230,0.967,46,0.0681,557,3,2,0.336,0.9,Inland_Normal,16.38,40.5,4.07,4.23,1.68,0.839,4.25,7.26,6.48,1.205,11.986,5.517,1.378,0
19870,52.0,21960,Construction,Salaried,Auto,125560,0.697,48,0.0875,771,0,0,0.317,0.9,Coastal_Low,32.93,24.3,3.48,1.32,11.78,0.566,3.37,6.85,6.32,1.572,10.24,5.039,1.196,0
19871,25.0,14630,Manufacturing,Salaried,Auto,50000,0.789,80,0.0782,651,0,0,0.761,0.9,Inland_Normal,24.11,28.4,5.26,4.46,1.3,0.562,3.0,9.43,9.87,1.234,12.835,5.874,1.513,0
19872,42.0,17930,Manufacturing,Salaried,Mortgage,1230690,0.684,300,0.0311,713,1,1,0.341,0.9,Coastal_Low,52.13,28.5,3.2,3.79,5.51,0.63,2.49,4.34,1.05,1.989,5.812,3.519,0.7,0
19873,25.0,20090,Manufacturing,Self-Employed,Mortgage,1033740,0.774,270,0.0752,800,3,3,0.486,0.9,Coastal_Low,43.07,23.8,5.71,2.83,9.09,0.857,5.0,6.81,1.2,1.817,9.333,4.823,1.114,1
19874,40.0,21090,Transport,Self-Employed,Mortgage,1057330,0.622,300,0.0865,745,1,1,0.238,0.9,Coastal_High,88.18,28.2,10.53,1.42,14.02,0.521,1.57,5.6,1.0,3.209,5.1,3.965,0.788,0
19875,50.0,18340,Manufacturing,Salaried,Mortgage,1143560,0.537,250,0.095,564,1,1,0.358,0.9,Coastal_High,81.27,34.8,15.29,5.42,14.26,1.058,5.0,4.69,1.0,3.297,9.18,5.65,1.428,0
19876,39.0,11880,Transport,Salaried,Mortgage,838730,0.657,265,0.067,700,0,0,0.771,0.9,Inland_Normal,24.66,36.1,2.5,3.43,1.33,0.958,4.75,10.16,3.35,1.293,11.731,5.468,1.359,1
19877,33.0,8000,Manufacturing,Self-Employed,Mortgage,759340,0.946,176,0.0521,759,1,1,0.296,0.9,Inland_Normal,31.38,34.5,0.0,2.36,1.47,0.757,3.66,9.81,1.66,1.375,9.133,4.478,0.983,0
19878,47.0,15990,Services,Salaried,Mortgage,1111230,0.471,300,0.0716,650,0,0,0.39,0.9,Coastal_High,91.7,39.6,8.79,0.25,10.18,0.345,1.57,1.48,2.07,3.32,3.976,3.582,0.7,0
19879,41.0,24710,Transport,Self-Employed,Auto,82980,0.742,96,0.0521,683,2,2,0.6,0.9,Coastal_Low,44.77,19.3,6.66,3.58,7.64,0.858,4.03,7.72,6.89,1.787,12.245,5.971,1.55,0
19880,42.0,25540,Transport,Self-Employed,Mortgage,1178560,0.706,291,0.067,676,0,0,0.571,0.9,Coastal_High,79.54,42.1,13.2,4.46,10.97,1.033,5.0,12.88,2.38,3.225,12.393,6.892,1.9,0
19881,57.0,17040,Manufacturing,Salaried,SME,384370,0.737,56,0.082,506,1,0,0.657,0.9,Coastal_High,67.91,21.8,8.99,4.87,11.77,0.781,4.44,7.78,1.0,2.572,8.828,5.074,1.209,0
19882,28.0,12500,Services,Salaried,Auto,174500,0.607,61,0.0339,639,2,2,0.257,0.9,Coastal_Low,33.55,38.5,9.94,2.43,5.58,0.452,1.44,6.58,8.06,1.79,9.314,4.8,1.105,0
19883,35.0,21700,Manufacturing,Salaried,Auto,153180,0.855,78,0.0559,768,0,0,0.348,0.9,Coastal_Low,43.04,20.0,9.4,5.1,4.73,0.652,2.76,5.34,10.0,1.758,11.767,5.762,1.47,0
19884,43.0,9670,Construction,Salaried,Mortgage,1208620,0.713,295,0.0727,614,1,1,0.539,0.9,Inland_Hot,38.69,49.9,3.69,8.24,1.41,0.658,4.01,8.41,1.0,1.949,8.308,4.492,0.988,0
19885,50.0,11720,Services,Self-Employed,Auto,168670,0.98,31,0.0342,610,1,1,0.535,0.9,Inland_Hot,34.9,72.6,4.71,5.85,0.77,0.167,1.29,11.86,10.0,2.163,11.091,5.734,1.46,0
19886,32.0,8460,Construction,Salaried,Auto,106400,0.584,66,0.0512,790,0,0,0.081,0.9,Inland_Hot,22.97,46.7,7.2,7.97,2.08,0.695,3.01,6.82,7.21,1.59,10.868,5.301,1.296,0
19887,37.0,22360,Construction,Salaried,SME,153760,0.817,48,0.1088,645,0,0,0.566,0.9,Coastal_Low,32.47,36.6,7.53,2.3,5.48,0.668,3.23,11.28,2.05,1.683,9.207,4.693,1.064,1
19888,39.0,8000,Manufacturing,Contract,Auto,151860,0.725,46,0.0723,747,0,0,0.32,0.9,Inland_Normal,24.67,46.9,1.16,2.5,0.63,1.173,5.0,7.12,10.0,1.396,15.655,7.1,1.978,0
19889,39.0,17660,Manufacturing,Salaried,Auto,109110,0.671,60,0.0691,722,0,0,0.44,0.9,Coastal_High,65.26,39.7,14.18,4.23,12.48,0.594,2.93,13.16,8.77,2.886,13.34,7.068,1.966,0
19890,46.0,38030,Manufacturing,Self-Employed,SME,319970,0.547,92,0.073,837,3,3,0.717,0.9,Inland_Normal,21.88,30.8,1.68,5.74,1.55,0.701,4.13,8.9,1.92,1.167,9.227,4.391,0.95,0
19891,40.0,17610,Transport,Self-Employed,Mortgage,740320,0.979,101,0.066,705,0,0,0.077,0.9,Inland_Normal,30.56,47.6,2.94,3.28,0.72,1.2,5.0,10.34,4.32,1.604,13.296,6.281,1.667,0
19892,45.0,10180,Manufacturing,Salaried,Mortgage,1064250,0.63,200,0.1031,659,4,3,0.471,0.9,Inland_Normal,12.74,37.1,3.11,3.85,2.22,0.536,2.41,16.15,3.7,1.051,10.597,4.87,1.132,0
19893,30.0,12690,Services,Salaried,Auto,134020,0.788,79,0.0828,772,0,0,0.164,0.9,Coastal_Low,42.98,17.4,7.76,5.06,8.48,0.499,1.62,6.18,8.64,1.778,9.832,5.0,1.181,0
19894,41.0,8200,Services,Self-Employed,Mortgage,871270,0.647,300,0.0594,581,0,0,0.407,0.9,Inland_Normal,26.08,20.7,3.0,2.99,1.06,0.297,1.8,7.47,2.71,1.094,6.201,3.137,0.7,0
19895,40.0,10490,Services,Self-Employed,Mortgage,1076680,0.859,191,0.0538,611,0,0,0.484,0.9,Coastal_High,78.51,35.0,9.33,2.0,13.99,0.292,1.56,7.33,2.79,3.054,6.001,4.233,0.89,0
19896,47.0,11270,Services,Salaried,Auto,68460,0.604,68,0.0719,607,0,0,0.656,0.9,Inland_Hot,37.74,34.8,5.93,7.81,1.37,0.38,1.72,6.12,10.0,1.735,10.35,5.181,1.25,0
19897,60.0,10750,Services,Salaried,Mortgage,877090,0.92,271,0.0491,680,0,0,0.266,0.9,Inland_Normal,16.6,41.9,1.37,4.93,1.1,0.454,2.27,4.63,2.75,1.173,6.21,3.188,0.7,0
19898,48.0,15840,Construction,Self-Employed,Auto,109270,0.602,53,0.0735,671,0,0,0.503,0.9,Inland_Normal,15.09,36.2,5.46,4.68,0.92,0.633,3.42,6.58,10.0,1.122,12.61,5.717,1.453,0
19899,34.0,8000,Construction,Contract,SME,399640,0.745,69,0.0893,627,1,0,0.565,0.9,Coastal_Low,39.22,16.9,12.86,3.83,13.02,0.708,4.22,5.22,2.87,1.874,8.791,4.641,1.045,0
19900,45.0,9120,Transport,Self-Employed,Mortgage,893440,0.733,231,0.0742,590,0,0,0.257,0.9,Coastal_Low,51.16,25.4,9.36,4.68,8.23,1.032,5.0,10.26,1.0,2.123,10.773,5.583,1.402,1
19901,40.0,18870,Transport,Self-Employed,Mortgage,1099650,0.68,286,0.0635,818,3,3,0.431,0.9,Coastal_Low,60.4,17.2,6.06,3.13,9.36,1.027,4.52,11.93,2.42,2.171,11.727,5.993,1.558,0
19902,37.0,34740,Services,Contract,Mortgage,817750,0.609,300,0.0827,703,0,0,0.668,0.9,Coastal_High,50.86,25.1,12.24,4.19,10.85,0.491,1.84,4.42,2.24,2.226,5.615,3.582,0.7,0
19903,36.0,17820,Manufacturing,Salaried,Mortgage,806730,0.683,178,0.0805,729,0,0,0.341,0.9,Coastal_Low,46.38,27.6,7.93,1.44,13.97,0.726,3.61,13.42,1.26,2.103,9.846,5.2,1.257,0
19904,35.0,10730,Construction,Salaried,Mortgage,1165430,0.748,281,0.0444,570,1,1,0.943,0.9,Inland_Hot,44.64,44.5,6.45,7.03,1.91,0.631,3.02,6.07,2.66,2.066,7.721,4.328,0.926,0
19905,31.0,21070,Construction,Salaried,Mortgage,1002780,0.594,253,0.0663,622,0,0,0.835,0.9,Coastal_High,56.95,38.6,7.38,1.04,14.51,0.836,4.32,7.61,2.22,2.528,9.575,5.347,1.313,0
19906,30.0,23230,Services,Contract,Mortgage,653560,0.624,210,0.0588,850,0,0,0.188,0.9,Inland_Normal,14.39,27.2,3.59,3.69,1.08,0.283,1.46,2.69,3.63,0.922,5.007,2.556,0.7,0
19907,45.0,11100,Services,Contract,Mortgage,1190450,0.577,288,0.0699,777,0,0,0.255,0.9,Coastal_High,60.23,37.6,15.83,2.97,8.46,0.415,1.92,7.46,2.03,2.643,6.237,4.081,0.832,0
19908,37.0,10630,Services,Salaried,Auto,50000,0.723,71,0.0574,686,3,2,0.607,0.9,Inland_Normal,34.04,30.5,4.29,4.71,0.98,0.412,1.7,5.83,10.0,1.489,10.346,5.032,1.193,0
19909,41.0,28590,Services,Salaried,SME,538120,0.974,115,0.082,506,1,1,0.486,0.9,Inland_Normal,14.82,37.4,4.0,3.85,0.91,0.405,2.62,0.0,2.86,1.091,5.026,2.665,0.7,0
19910,33.0,9740,Manufacturing,Salaried,Auto,115580,0.736,93,0.0557,747,1,0,0.786,0.9,Coastal_Low,46.62,34.4,4.24,4.77,8.41,0.658,3.12,7.7,6.33,2.048,10.575,5.459,1.355,0
19911,45.0,30240,Services,Self-Employed,Auto,85250,0.596,68,0.0496,661,3,3,0.263,0.9,Coastal_Low,55.32,38.6,4.3,4.54,5.61,0.321,2.06,7.96,6.38,2.256,8.823,4.883,1.137,0
19912,34.0,18780,Manufacturing,Salaried,Mortgage,1264470,0.716,263,0.0642,681,1,1,0.754,0.9,Inland_Normal,15.93,34.7,3.55,4.27,0.67,0.996,5.0,12.76,1.6,1.071,11.772,5.351,1.314,0
19913,29.0,25070,Services,Contract,Auto,127840,0.805,50,0.03,676,0,0,0.119,0.9,Coastal_Low,47.99,30.5,8.97,4.32,5.04,0.307,1.5,6.07,6.16,2.028,7.634,4.27,0.904,0
19914,53.0,22500,Manufacturing,Salaried,Mortgage,974320,0.767,215,0.0568,648,3,2,0.849,0.9,Inland_Hot,22.6,52.1,4.44,4.25,0.73,0.65,3.31,8.25,1.91,1.517,8.222,4.199,0.877,0
19915,42.0,22790,Manufacturing,Self-Employed,Mortgage,819950,0.805,250,0.06,581,0,0,0.116,0.9,Coastal_Low,41.62,35.8,9.17,1.27,12.64,0.994,4.85,11.18,1.78,2.096,11.28,5.77,1.473,0
19916,38.0,9490,Manufacturing,Salaried,SME,599880,0.529,79,0.1103,717,2,2,0.63,0.9,Coastal_High,70.46,38.4,12.1,4.81,14.71,0.844,4.67,11.8,2.72,3.019,11.442,6.388,1.708,0
19917,38.0,20040,Transport,Salaried,Mortgage,1303200,0.795,184,0.063,593,0,0,0.488,0.9,Coastal_High,90.18,57.7,3.53,3.63,14.17,0.851,4.28,10.37,2.68,3.599,10.69,6.435,1.726,1
19918,37.0,24920,Services,Salaried,Mortgage,1286620,0.786,300,0.0972,590,0,0,0.853,0.9,Coastal_Low,43.54,32.7,1.06,4.22,10.63,0.382,2.19,1.77,3.15,1.929,5.319,3.285,0.7,0
19919,44.0,13630,Construction,Salaried,SME,313070,0.61,75,0.0693,707,0,0,0.339,0.9,Inland_Normal,20.76,45.8,5.47,4.57,0.85,0.804,4.39,3.81,1.78,1.406,8.133,4.097,0.838,0
19920,28.0,8000,Services,Salaried,SME,520560,0.98,80,0.067,716,0,0,0.504,0.9,Inland_Normal,18.08,30.5,3.68,1.9,0.99,0.5,2.99,10.15,2.28,1.036,8.31,3.946,0.781,0
19921,26.0,8880,Services,Self-Employed,Mortgage,678710,0.505,203,0.0824,792,0,0,0.232,0.9,Inland_Normal,14.53,23.6,7.53,5.12,0.9,0.571,2.4,7.04,1.79,0.968,6.82,3.309,0.7,0
19922,41.0,8000,Services,Self-Employed,Mortgage,833990,0.898,183,0.0539,611,1,1,0.113,0.9,Inland_Normal,32.46,28.6,4.97,4.22,1.18,0.41,2.46,9.63,2.29,1.434,7.454,3.842,0.741,0
19923,26.0,12870,Construction,Salaried,Auto,75470,0.67,36,0.0538,837,0,0,0.586,0.9,Inland_Normal,21.61,24.1,2.7,3.28,0.37,0.483,2.41,4.58,7.96,1.014,9.522,4.417,0.96,0
19924,25.0,8570,Manufacturing,Salaried,Auto,116290,0.691,76,0.0629,733,0,0,0.216,0.9,Inland_Normal,22.64,23.9,1.62,3.71,0.79,0.613,3.85,11.62,8.62,1.032,13.578,6.05,1.58,0
19925,47.0,11670,Construction,Self-Employed,Mortgage,886520,0.768,300,0.0543,621,0,0,0.285,0.9,Inland_Hot,23.27,57.3,5.14,4.98,0.97,0.626,2.62,2.45,1.62,1.643,5.684,3.259,0.7,0
19926,41.0,33710,Manufacturing,Salaried,Auto,245000,0.511,47,0.0591,623,1,1,0.758,0.9,Coastal_Low,44.97,26.0,10.81,4.89,12.45,0.608,2.24,5.45,8.76,2.115,10.499,5.469,1.359,0
19927,41.0,21020,Services,Self-Employed,SME,213140,0.98,102,0.0647,659,1,0,0.607,0.9,Inland_Normal,17.51,47.1,5.43,5.25,1.35,0.507,2.63,2.2,1.02,1.365,4.903,2.78,0.7,0
19928,31.0,19200,Manufacturing,Self-Employed,Mortgage,1310120,0.747,141,0.0608,668,2,2,0.246,0.9,Inland_Normal,17.51,33.9,2.21,4.72,1.56,0.726,4.41,12.56,2.13,1.1,10.754,4.961,1.166,0
19929,51.0,23610,Construction,Self-Employed,SME,399610,0.554,80,0.0431,535,3,3,0.666,0.9,Inland_Normal,20.04,45.9,6.19,5.65,0.44,0.83,4.12,5.98,2.92,1.409,9.332,4.578,1.021,0
19930,48.0,8970,Construction,Salaried,SME,502370,0.684,71,0.0797,665,0,0,0.69,0.9,Inland_Hot,20.25,50.8,4.69,8.32,2.22,0.753,3.22,8.75,1.0,1.543,8.065,4.152,0.859,0
19931,29.0,10290,Manufacturing,Self-Employed,Mortgage,1122940,0.713,263,0.0585,808,0,0,0.332,0.9,Coastal_High,73.97,35.0,9.91,3.3,12.03,0.611,3.02,9.89,1.7,2.922,8.235,5.048,1.199,0
19932,39.0,15630,Transport,Self-Employed,Auto,112420,0.738,61,0.081,747,0,0,0.514,0.9,Inland_Normal,24.4,39.3,6.08,2.28,1.3,0.793,3.47,15.45,5.29,1.387,12.959,6.016,1.567,0
19933,37.0,11490,Transport,Salaried,Mortgage,819470,0.62,280,0.072,635,2,2,0.185,0.9,Inland_Normal,15.63,36.6,5.3,4.93,1.34,1.083,5.0,12.32,1.0,1.153,11.547,5.311,1.299,0
19934,40.0,12930,Manufacturing,Salaried,Auto,95650,0.86,81,0.0686,680,0,0,0.305,0.9,Inland_Hot,26.83,48.2,6.52,6.04,2.68,0.757,2.98,9.21,10.0,1.681,13.42,6.377,1.704,0
19935,49.0,19230,Services,Salaried,Auto,124460,0.869,52,0.068,560,1,0,0.385,0.9,Coastal_Low,62.43,23.8,4.94,4.35,7.65,0.413,1.95,8.11,4.99,2.273,8.222,4.652,1.049,1
19936,37.0,21880,Construction,Salaried,Mortgage,898830,0.959,202,0.0499,745,0,0,0.275,0.9,Inland_Normal,21.12,40.1,3.41,5.24,1.67,0.18,1.1,6.91,2.64,1.318,5.081,2.823,0.7,0
19937,48.0,18590,Services,Salaried,Auto,50000,0.762,81,0.0787,647,0,0,0.667,0.9,Coastal_High,60.75,38.7,13.44,5.24,15.55,0.441,2.09,6.47,6.97,2.835,9.122,5.35,1.314,0
19938,26.0,23750,Manufacturing,Salaried,SME,654420,0.863,60,0.0692,635,0,0,0.461,0.9,Inland_Hot,30.71,74.9,6.47,8.49,4.44,0.624,2.67,9.54,1.04,2.258,7.492,4.352,0.935,0
19939,35.0,8000,Manufacturing,Salaried,Mortgage,872800,0.93,220,0.0597,664,0,0,0.432,0.9,Inland_Hot,33.24,61.1,4.36,7.22,1.72,1.002,4.92,9.26,3.06,1.986,11.561,5.816,1.491,1
19940,37.0,33600,Transport,Salaried,Mortgage,709420,0.502,222,0.0778,518,4,4,0.47,0.9,Inland_Hot,25.81,39.8,8.76,6.58,0.17,1.073,4.93,10.82,1.0,1.52,11.011,5.316,1.301,1
19941,36.0,20800,Transport,Salaried,Mortgage,1029880,0.98,245,0.0674,598,1,0,0.627,0.9,Coastal_Low,41.64,18.2,8.84,1.67,0.0,0.885,3.51,5.33,2.2,1.515,8.387,4.264,0.902,0
19942,40.0,13010,Construction,Salaried,Auto,104170,0.812,51,0.0584,706,2,2,0.299,0.9,Coastal_Low,50.17,37.3,2.82,0.0,10.53,0.542,2.43,5.6,8.0,2.133,10.048,5.299,1.295,0
